id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fopenstack-manuals~master~I5cdcceea80783f1e485009bbbff684e708922ff5,openstack/openstack-manuals,master,I5cdcceea80783f1e485009bbbff684e708922ff5,[ops-guide] remove unnecessary strings,MERGED,2016-06-03 03:52:04.000000000,2016-06-03 05:30:51.000000000,2016-06-03 05:30:51.000000000,3,3,0,325030,38cc6a23ba361a2da2d5bbec21e4a6fd6db8ccf1,ops-guide,7,3,1,1,10497,KATO Tomoyuki,to222,"[ops-guide] remove unnecessary strings

Change-Id: I5cdcceea80783f1e485009bbbff684e708922ff5
"
openstack%2Fcinder~master~I2de07b9cf7f0d670e4c531e8be9ae1c879c890f6,openstack/cinder,master,I2de07b9cf7f0d670e4c531e8be9ae1c879c890f6,Remove API races from migrate and retype,MERGED,2015-09-08 18:17:07.000000000,2016-06-03 05:29:08.000000000,2016-06-01 13:32:19.000000000,384,178,28,221442,135e094f33e39e4c80e32b0237910c355513a66f,bp/cinder-volume-active-active-support,871,69,33,5,9535,Gorka Eguileor,Gorka,"Remove API races from migrate and retype

We have a window of opportunity for races in API's migrate_volume and
retype methods.

This patch removes these windows of opportunity using compare-and-swap
for DB updates in the API.

Specs: https://review.openstack.org/232599/

Implements: blueprint cinder-volume-active-active-support
Closes-Bug: #1493476
Closes-Bug: #1494466
Change-Id: I2de07b9cf7f0d670e4c531e8be9ae1c879c890f6
"
openstack%2Fcongress~master~I9165fd05733a1958b26b1b3fc381fcac77ab0439,openstack/congress,master,I9165fd05733a1958b26b1b3fc381fcac77ab0439,Updated from global requirements,MERGED,2016-06-01 13:47:15.000000000,2016-06-03 05:28:48.000000000,2016-06-03 05:28:48.000000000,2,2,0,323883,e62e70f42fc60c4863730317a45b52920167a002,openstack/requirements,12,4,3,2,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I9165fd05733a1958b26b1b3fc381fcac77ab0439
"
openstack%2Fopenstack-manuals~master~Ia4a94c9c5432f64b7a664c2ce7cf95af64a1d0c5,openstack/openstack-manuals,master,Ia4a94c9c5432f64b7a664c2ce7cf95af64a1d0c5,WIP: extract debconf,ABANDONED,2016-05-09 08:53:50.000000000,2016-06-03 05:27:08.000000000,,453,452,0,314020,d17e873144c6974a6381cd6732b003af1270134a,,4,2,1,7,6476,Thomas Goirand,thomas-goirand,"WIP: extract debconf

Do not merge yet, I'd like to see the result first.

Change-Id: Ia4a94c9c5432f64b7a664c2ce7cf95af64a1d0c5
"
openstack%2Fkolla~master~Ie7b7303b8bf2a80b3e26b6d4ffc27787f8c794d6,openstack/kolla,master,Ie7b7303b8bf2a80b3e26b6d4ffc27787f8c794d6,Use a task model and dumb workers,MERGED,2016-05-26 01:59:27.000000000,2016-06-03 05:26:02.000000000,2016-06-03 05:26:01.000000000,214,89,1,321317,e78ae9bc618dff1ed38db1f5013d7f1735124790,fixupssss,30,5,11,3,1297,Joshua Harlow,harlowja,"Use a task model and dumb workers

Instead of having smart workers that need to know
about the full logic of how they operate and what
they will do which makes it hard to reuse parts of
those workers switch the model so that workers are
dumb and they just run tasks which themselves can
request additional tasks to run when succesful.

This makes it more consistent when tasks are to
be retried and also makes it easier to know which
task is running and when.

Less specialized workers == good.

Closes-Bug: #1586474

Change-Id: Ie7b7303b8bf2a80b3e26b6d4ffc27787f8c794d6
"
openstack%2Fsecurity-doc~master~I649c0d817d96d0dc89367d69c73483b45d8e626f,openstack/security-doc,master,I649c0d817d96d0dc89367d69c73483b45d8e626f,Add OSSN-0063,MERGED,2016-01-14 20:20:36.000000000,2016-06-03 05:24:40.000000000,2016-06-03 05:24:40.000000000,53,0,28,267800,f7df1f4041041cea06afd0cf811ccee6cc29b76c,bug/1523646,40,14,6,1,11561,Dave McCowan,dave-mccowan,"Add OSSN-0063

Add OSSN-0063 which discuss a bug in the Barbican key manager that
is part of Nova and Cinder.  This bug has been patched to affected
versions that are still supported.

Closes-Bug: #1523646
Change-Id: I649c0d817d96d0dc89367d69c73483b45d8e626f
"
openstack%2Ftempest~master~Ifb053031ea17cdfd45e0ecfca1ae2f237c725126,openstack/tempest,master,Ifb053031ea17cdfd45e0ecfca1ae2f237c725126,Connectivity check from host via multiply methods,ABANDONED,2014-09-23 15:26:43.000000000,2016-06-03 05:22:54.000000000,,246,41,39,123477,b07c693bb26f7e83b06b1bbe9b12608cb8f054e7,bug/1298472,44,9,10,4,12944,Roey Dekel,rdekel1,"Connectivity check from host via multiply methods

Adds ability to select differnt connectivity checks with different
protocol methods.
Adds wrapprs to choose connectivty checks to run for each
connectivity protocol.
Fix subprocess use to prevent deadlock.

Add test to test_network_basic_ops (test_network_protocols) for checking
different protocol connectivity permissions.

This patch is required for https://review.openstack.org/#/c/102633/
With this patch we can resume working on it.

Related-Bug: #1298472

Change-Id: Ifb053031ea17cdfd45e0ecfca1ae2f237c725126
"
openstack%2Ftempest~master~I8f052aed3b803ddca1a29263bb923bcc953cebc5,openstack/tempest,master,I8f052aed3b803ddca1a29263bb923bcc953cebc5,Added missing test case for nova volume-update,ABANDONED,2015-02-17 09:23:41.000000000,2016-06-03 05:22:49.000000000,,54,8,5,156515,35fb8329b66a7ed69574684566b8548373df0a25,bug/1422575,12,6,2,2,10300,Pranali Deore,PranaliDeore,"Added missing test case for nova volume-update

Closes-Bug: #1422575
Change-Id: I8f052aed3b803ddca1a29263bb923bcc953cebc5
"
openstack%2Ftempest~master~Idd5db7e8c20ccacb6e8bedf50ed59c82eee07ed3,openstack/tempest,master,Idd5db7e8c20ccacb6e8bedf50ed59c82eee07ed3,test_instance_access_secg_rule_with_remote_group,ABANDONED,2015-03-10 13:43:03.000000000,2016-06-03 05:22:42.000000000,,75,0,0,163002,976dcba70b1ba1bb626bff07653149bdc6f81cc0,test_instance_access_with_remote_group_id,7,2,2,1,13219,Thalabathy Venkatesan,thalabathy.venkatesanhp.com,"test_instance_access_secg_rule_with_remote_group

_id
This test validates test server connectivity check
security group rule with remote group_id specified

Change-Id: Idd5db7e8c20ccacb6e8bedf50ed59c82eee07ed3
"
openstack%2Ftempest~master~I13f79f20f736b2578a8f99d266ca0dd44bb5976a,openstack/tempest,master,I13f79f20f736b2578a8f99d266ca0dd44bb5976a,test_instance_access_secg_rule_with_remote_ip,ABANDONED,2015-02-24 12:30:41.000000000,2016-06-03 05:22:38.000000000,,68,0,0,158664,cbfbae08623510d0e7c9d6bc147314e76103cdb2,test_instance_access_secg_rule_with_remote_ip,8,3,2,1,13219,Thalabathy Venkatesan,thalabathy.venkatesanhp.com,"test_instance_access_secg_rule_with_remote_ip

This test verifies instance access upon adding
security group rule contains remote_ip_prefix
on ingress direction

Change-Id: I13f79f20f736b2578a8f99d266ca0dd44bb5976a
"
openstack%2Ftempest~master~If0fd0cee78cfec63fce60f9032054bf460b80c97,openstack/tempest,master,If0fd0cee78cfec63fce60f9032054bf460b80c97,Oject Storage API tests: make X-Timestamp checks optional.,ABANDONED,2015-03-11 15:00:54.000000000,2016-06-03 05:22:26.000000000,,20,5,0,163468,d3179c401b0c2362dff90c04cfbc83233175ccb7,bug/1422728,6,4,1,5,15488,Radoslaw Zarzynski,rzarzynski,"Oject Storage API tests: make X-Timestamp checks optional.

Implement the configuration option ""object_storage.strict_mode""
to verify only the behaviours and traits described in the document
""OpenStack Object Storage API v1"" which is availble at:
http://developer.openstack.org/api-ref-objectstorage-v1.html

The OpenStack Object Storage API v1 does not mention that
X-Timestamp HTTP header is mandatory, so disable the checks
for it in the strict mode.

Closes-Bug: #1422728
Change-Id: If0fd0cee78cfec63fce60f9032054bf460b80c97
"
openstack%2Ftempest~master~I05818f7b6b71edf66023ebe982e1594a8c239cd8,openstack/tempest,master,I05818f7b6b71edf66023ebe982e1594a8c239cd8,Define default build timeout for required services,ABANDONED,2015-01-07 02:48:19.000000000,2016-06-03 05:22:22.000000000,,35,3,1,145396,390ab99c842a7a0f11c37090a90584fe2e4720a2,build_timeout,32,8,6,3,8556,Ghanshyam,ghanshyam,"Define default build timeout for required services

Some services like baremetal, database etc do not define their build
timeout in config file. There should be some configurable default
build_timeout for such services.

This patch defines the default build timeout and interval in config file
and use the same as default one for service clients.

Change-Id: I05818f7b6b71edf66023ebe982e1594a8c239cd8
"
openstack%2Ftempest~master~I9ff154ca5dc5f0906f8292bb6038cfe3af9b57ba,openstack/tempest,master,I9ff154ca5dc5f0906f8292bb6038cfe3af9b57ba,Added deletion part in some tests,ABANDONED,2014-05-02 05:56:45.000000000,2016-06-03 05:22:17.000000000,,26,17,57,91747,5bcf232f5e9640daa9483240ef8fcffea42d01e6,master,115,10,17,2,8085,anju Tiwari,Anju,"Added deletion part in some tests

Delete was mentioned in the name of the test
but deletion was missing.Here added the
deletion part in the below tests:-

1- test_keypairs_create_list_delete
2- test_create_get_delete_service

Remove test_keypair_create_delete because
test_keypairs_create_list_delete has the same
functionality.

Change-Id: I9ff154ca5dc5f0906f8292bb6038cfe3af9b57ba
"
openstack%2Ftempest~master~Ifc552f293889ca0e3b06d32b6d086f0d03bce3be,openstack/tempest,master,Ifc552f293889ca0e3b06d32b6d086f0d03bce3be,Add port-security extension test for Neutron,ABANDONED,2015-03-03 10:28:50.000000000,2016-06-03 05:22:11.000000000,,439,341,0,160727,c009a082b5fad8d300d471f5e5a9a4b957ed50b9,bp/ml2-ovs-portsecurity,12,7,2,3,11114,yalei wang,yalie,"Add port-security extension test for Neutron

Netron ml2 plugin introduces a new extension port-security from Kilo cycle,
this patch add a scenario test for the connectivity difference between setting
and clearing this attribute.

Change-Id: Ifc552f293889ca0e3b06d32b6d086f0d03bce3be
"
openstack%2Ftempest~master~Id31f4d19a1fe821c86689a613743e9168f374d59,openstack/tempest,master,Id31f4d19a1fe821c86689a613743e9168f374d59,Update resource-template calls in heatclient,ABANDONED,2015-04-01 14:42:59.000000000,2016-06-03 05:22:05.000000000,,7,5,0,169780,90cf266a539439d7fcf17ce9892b7216aac871f8,deprecated-heat-commands,8,3,2,1,4330,Tomas Sedovic,tomas-8c8,"Update resource-template calls in heatclient

The `resource-template` subcommand has been deprecated in favor of
`resource-type-template`. This fixes the heat cli tests to use the new
command.

Change-Id: Id31f4d19a1fe821c86689a613743e9168f374d59
"
openstack%2Ftempest~master~I29d67136f6191310ac5e18301864c40454fc200f,openstack/tempest,master,I29d67136f6191310ac5e18301864c40454fc200f,Cleanup test_networks.py inheritance and class split,ABANDONED,2015-04-22 21:53:36.000000000,2016-06-03 05:22:00.000000000,,249,203,0,176511,f375e2dfbeba2d35718615a8cd1247cbfb9cf219,fix-class-naming,6,2,2,3,5196,Matthew Treinish,treinish,"Cleanup test_networks.py inheritance and class split

Previously the test classes defined in tempest.api.network.test_networks
was a real mess, there was class inheritance where it didn't belong,
which resulted in duplicate tests. Additionally, the structural split
of files was completely ignored, which resulted in way to many test
classes being dumped in there. This commit cleans this up be fixing the
inheritance between test classes and moving test classes to separate
files where it makes sense.

Change-Id: I29d67136f6191310ac5e18301864c40454fc200f
"
openstack%2Ftempest~master~Ie9f3ee819944c8fefbae3a6ae5e9d57091d645df,openstack/tempest,master,Ie9f3ee819944c8fefbae3a6ae5e9d57091d645df,Add public class for accessing tempest.conf default values,ABANDONED,2015-03-20 14:29:17.000000000,2016-06-03 05:21:35.000000000,,7,0,0,166242,48914caf5d776c99c7aad36c378ad440051fe49d,default-config,6,4,1,1,1192,David Kranz,david-kranz,"Add public class for accessing tempest.conf default values

Now that the conf class can be instantiated it is possible to obtain access
to the template default values without the presence of tempest.conf, but you
need to use a private class to do it. This commit adds a public class to enable
such access.

Change-Id: Ie9f3ee819944c8fefbae3a6ae5e9d57091d645df
"
openstack%2Ftempest~master~Iff850d29d4e77ff6d165a511162a6c8ca968ea50,openstack/tempest,master,Iff850d29d4e77ff6d165a511162a6c8ca968ea50,DO NOT MERGE - test SSH login with password in the gate,ABANDONED,2015-03-31 13:55:00.000000000,2016-06-03 05:21:28.000000000,,12,12,3,169317,08f437e1c75bf0d5e93587cb0674e7b201f8f52c,BugTesting_1400638,19,4,2,2,15777,Wang Yun,wantwatering,"DO NOT MERGE - test SSH login with password in the gate

DO NOT MERGE - This patch tests the SSH with cirros image and use
username/password to login.
The change of config.py and tempest.conf.sample could be used to
test scenario cases which contain an SSH login attempt.
Passed in local with ssh_connect_method = floating

Change-Id: Iff850d29d4e77ff6d165a511162a6c8ca968ea50
Closes-Bug: #1400638
"
