id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fgrenade~stable%2Ficehouse~I2354859935972ff890298b1115d1a25e8ec08958,openstack/grenade,stable/icehouse,,I2354859935972ff890298b1115d1a25e8ec08958,Enable V3 cert API calls,ABANDONED,2014-05-21 09:46:53.000000000,2014-06-13 10:43:33.000000000,,5,2,0,94566,2bb36177c9bb4493a29757b199168d9b32626417,10,3,1,1,5803,Attila Fazekas,afazekas,"Enable V3 cert API calls

Test cases related OS-SIMPLE-CERT recently merged to tempest,
which caused issues on the stable/ichouse grenade jobs.

This change adds the simple_cert_extensionton the v3
api pipeline during the upgrade.

Thanks to ayoung for his help.

Closes-Bug:  #1320670

Change-Id: I2354859935972ff890298b1115d1a25e8ec08958
"
openstack%2Fnova~master~I4785d14edee1ffdf32e2900f6e6234cbecab6d8a,openstack/nova,master,hacking,I4785d14edee1ffdf32e2900f6e6234cbecab6d8a,"Fix H401,H402 violations and re-enable gating",MERGED,2014-06-09 19:23:32.000000000,2014-06-13 10:24:36.000000000,2014-06-13 10:24:34.000000000,9,9,0,98865,e59a64596fc80f2ab7e2ae19a224e767e90da856,31,10,3,5,1849,Joe Gordon,jogo,"Fix H401,H402 violations and re-enable gating

H401 and H402 got stricter in hacking 0.9, so fix new violations and
re-enable gating.

Change-Id: I4785d14edee1ffdf32e2900f6e6234cbecab6d8a
"
openstack%2Fnova~master~Iafbd4adae8c6b446d53b62dfc490eab8e76a43ac,openstack/nova,master,hacking,Iafbd4adae8c6b446d53b62dfc490eab8e76a43ac,Bump hacking to 0.9.x series,MERGED,2014-06-09 19:23:32.000000000,2014-06-13 10:24:22.000000000,2014-06-13 10:24:20.000000000,4,2,0,98864,518b2766ba69ea9447d2e8f931107addff72893c,66,12,4,2,1849,Joe Gordon,jogo,"Bump hacking to 0.9.x series

Hacking 0.9.0 had a minor bug so require 0.9.1 or higher.

In order to keep this patch to just a requirements bump, ignore new and
stricter hacking rules that are being triggered. Fixing up the code and
turning these on is out of scope of this patch and is for future patches.

Change-Id: Iafbd4adae8c6b446d53b62dfc490eab8e76a43ac
"
openstack%2Ffuel-main~stable%2F5.0~I1571eaddf169010b785145e7f53f31c8b35e3a30,openstack/fuel-main,stable/5.0,cherry_48,I1571eaddf169010b785145e7f53f31c8b35e3a30,Up devops version to 2.4,MERGED,2014-06-11 14:13:39.000000000,2014-06-13 10:22:38.000000000,2014-06-13 10:22:38.000000000,1,1,0,99388,313345c737f2f2469d57150108561d97234e3db6,13,5,1,1,8882,Nastya Urlapova,NastyaUrlapova,"Up devops version to 2.4

Change-Id: I1571eaddf169010b785145e7f53f31c8b35e3a30
"
openstack%2Ffuel-main~master~Id8595bb42b4ee26a4a63acfb67ca129208ea77fd,openstack/fuel-main,master,master,Id8595bb42b4ee26a4a63acfb67ca129208ea77fd,Up devops version to 2.4,MERGED,2014-06-11 14:08:50.000000000,2014-06-13 10:22:20.000000000,2014-06-13 10:22:19.000000000,1,1,0,99385,6f355160366475d52050d7898a1080a95ecb9cbf,13,5,1,1,8882,Nastya Urlapova,NastyaUrlapova,"Up devops version to 2.4

Change-Id: Id8595bb42b4ee26a4a63acfb67ca129208ea77fd
"
openstack%2Fcookbook-openstack-common~master~I90e720189040996011dd70f67f0c154d4d34a984,openstack/cookbook-openstack-common,master,database-attrs,I90e720189040996011dd70f67f0c154d4d34a984,add Trove database attributes,ABANDONED,2014-06-13 09:23:31.000000000,2014-06-13 10:05:55.000000000,,8,0,0,99885,2f27bb775a1dcfebfe7fb50a078639cf02828a12,5,2,1,1,2340,Ionut Artarisi,mapleoin,"add Trove database attributes

Change-Id: I90e720189040996011dd70f67f0c154d4d34a984
"
openstack%2Fdevstack-gate~master~Ia8801a2aec4211681d42e8295df93188cf03879e,openstack/devstack-gate,master,zuul_merge,Ia8801a2aec4211681d42e8295df93188cf03879e,Merge ZUUL_REF branch,ABANDONED,2014-06-13 08:05:46.000000000,2014-06-13 09:54:10.000000000,,11,8,0,99863,8a9758de256bcc8606ead35605c8e73a8d0b2b1b,5,2,1,1,6735,Bob Ball,bob-ball,"Merge ZUUL_REF branch

Change-Id: Ia8801a2aec4211681d42e8295df93188cf03879e
"
openstack%2Fmagnetodb~master~I699f0d209ab1fc165521489c40749913a82584f3,openstack/magnetodb,master,six_rename_queue,I699f0d209ab1fc165521489c40749913a82584f3,Use import from six.moves to import the queue module,ABANDONED,2014-06-08 16:35:20.000000000,2014-06-13 09:52:12.000000000,,3,2,0,98643,3e566dbf1e1a46f57f87390f887d01e50d803619,6,3,1,3,167,Christian Berendt,berendt,"Use import from six.moves to import the queue module

The name of the synchronized queue class is queue instead of
Queue in Python3.

Add six>=1.6.0 as new requirement.

Change-Id: I699f0d209ab1fc165521489c40749913a82584f3
"
openstack%2Fdiskimage-builder~master~I8d3eec989ee60f48c4895423f23e0ddff5a9cb14,openstack/diskimage-builder,master,no_dups,I8d3eec989ee60f48c4895423f23e0ddff5a9cb14,Name 10-rhel-cloud-image uniquely,MERGED,2014-05-27 16:03:20.000000000,2014-06-13 09:50:42.000000000,2014-06-13 09:50:42.000000000,0,0,0,95811,c2df5831320ab5e34cb013a030d0aff6411176f1,28,5,5,1,360,Dan Prince,dan-prince,"Name 10-rhel-cloud-image uniquely

Updates the rhel7 version to be named 10-rhel7-cloud-image

Change-Id: I8d3eec989ee60f48c4895423f23e0ddff5a9cb14
"
openstack%2Fdiskimage-builder~master~I53b10522183e8566c62922b91878e5cf767fe2c6,openstack/diskimage-builder,master,no_dups,I53b10522183e8566c62922b91878e5cf767fe2c6,Name 01-install-bin uniquely,MERGED,2014-05-27 16:03:20.000000000,2014-06-13 09:50:37.000000000,2014-06-13 09:50:36.000000000,0,0,0,95810,3145e4a97004e206e754c90f7b63f87c6eb9ad2e,32,7,5,3,360,Dan Prince,dan-prince,"Name 01-install-bin uniquely

While an end user would never use these elements at the same time we
should always use unique names for things per DIB conventions.

Change-Id: I53b10522183e8566c62922b91878e5cf767fe2c6
"
