id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fmasakari~master~Ifa573e063841554d4b3d94abdef8b185e5a9cbf0,openstack/masakari,master,,Ifa573e063841554d4b3d94abdef8b185e5a9cbf0,Reuse Nova's notification doc generation sphinx extension,ABANDONED,2018-12-03 12:22:32.000000000,2018-12-11 09:23:35.000000000,,164,1,0,621558,4789c8dda00a365bae7d3e06284a3b21974726c5,5,3,1,3,9708,Balazs Gibizer,gibi,"Reuse Nova's notification doc generation sphinx extension

Change-Id: Ifa573e063841554d4b3d94abdef8b185e5a9cbf0
"
openstack%2Fpython-tripleoclient~master~I38f6d562ab452f765672e7cc4e71206b562c471b,openstack/python-tripleoclient,master,bug/1805825,I38f6d562ab452f765672e7cc4e71206b562c471b,undercloud: enable undercloud_config parameter for validations,MERGED,2018-12-04 15:48:12.000000000,2018-12-11 09:20:44.000000000,2018-12-10 17:39:30.000000000,4,2,12,622372,c1ad985618073a1be9978187a0f1d5e3aa26999f,49,10,7,1,3153,Emilien Macchi,emilienm,"undercloud: enable undercloud_config parameter for validations

If TripleO Validations are enabled, we want to export UndercloudConfigFilePath
so the validations can work from the Mistral Executor container.

UndercloudConfigFilePath is set even if the preflight validations runs
are ommitted (when using the --no-validations option).

These parameters will be used in THT to feed hieradata and also bind
mount the undercloud configuration file.

Change-Id: I38f6d562ab452f765672e7cc4e71206b562c471b
Related-Bug: #1805825
"
openstack%2Fopenstack-ansible~stable%2Frocky~I07fcbb33028677196892fbed6038487da87eb673,openstack/openstack-ansible,stable/rocky,bug/1807405,I07fcbb33028677196892fbed6038487da87eb673,Update lxc_hosts SHA for CentOS systemd fix,MERGED,2018-12-10 10:03:43.000000000,2018-12-11 09:18:46.000000000,2018-12-11 09:18:45.000000000,8,1,0,624041,bae39fb8a845ece7fd16ad03ffec6bc34764221f,12,3,1,2,6816,Jesse Pretorius,jesse-pretorius,"Update lxc_hosts SHA for CentOS systemd fix

There are a few manual workarounds that we're placing in order
to workaround old versions of machinectl however we don't actually
leverage those and they seem to be causing a dbus restart which
causes extra problems.

This patch updates the role SHA to include the fix in the lxc_hosts
role to ensure that CentOS builds work after the recent upgrade to
7.6.

Change-Id: I07fcbb33028677196892fbed6038487da87eb673
Closes-Bug: #1807405
"
openstack%2Fopenstack-ansible-os_monasca-ui~master~Ifadeeb60985a840643c661d7e3b117f14e04d7d9,openstack/openstack-ansible-os_monasca-ui,master,pep8,Ifadeeb60985a840643c661d7e3b117f14e04d7d9,Trivial: Fix the pep8 warning,ABANDONED,2018-11-08 11:56:19.000000000,2018-12-11 09:17:50.000000000,,1,1,0,616523,2bf4e5c032e38efd35896ba51a6658668d860ca2,4,2,1,1,17130,melissaml,malei,"Trivial: Fix the pep8 warning

The yaml should start with ""---""

Change-Id: Ifadeeb60985a840643c661d7e3b117f14e04d7d9
"
openstack%2Fnova~master~Iade57aa2d4e563670bc8c54e4c10c776d090a7da,openstack/nova,master,,Iade57aa2d4e563670bc8c54e4c10c776d090a7da,WIP: ServerMovingTests with custom resources,ABANDONED,2017-08-24 14:08:20.000000000,2018-12-11 09:17:49.000000000,,646,200,70,497399,15fa1269f1248d60365dd46b2b584537010ea8f8,133,20,16,3,8313,Lajos Katona,elajkat,"WIP: ServerMovingTests with custom resources

To make the code easier to understand after the necessary refactoring
the assertFlavorMatchesAllocation was changed to
assertFlavorMatchesUsage, and that is called by
assertRequestedResourcesMatchesAllocations, which checks that all the
resources in the flavor and the extraspec are matches with the resources
in the allocations.

Change-Id: Iade57aa2d4e563670bc8c54e4c10c776d090a7da
"
openstack%2Fnova~master~Idc92d6b756e3f9735633e9924992490efe0eb22e,openstack/nova,master,bp/use-nested-allocation-candidates,Idc92d6b756e3f9735633e9924992490efe0eb22e,Functional test for booting with nested resources,ABANDONED,2017-12-13 16:01:49.000000000,2018-12-11 09:16:12.000000000,,118,9,8,527728,321bd0881787b98ccb9752657bc21e13b126ee31,119,17,22,2,8313,Lajos Katona,elajkat,"Functional test for booting with nested resources

This patch adds a functional test where compute node has nested RP
providing some resources. It boots a server with a flavor that
requests resources from the nested RP and checks the allocations
come from both the compute host RP and the child RP.

Co-Authored-By: Lajos Katona <lajos.katona@ericsson.com>
Co-Authored-By: Tetsuro Nakamura <nakamura.tetsuro@lab.ntt.co.jp>

Change-Id: Idc92d6b756e3f9735633e9924992490efe0eb22e
"
openstack%2Ftripleo-common~master~Ia682284eff26883434fc516aefa8591599ec4394,openstack/tripleo-common,master,bug/1806406,Ia682284eff26883434fc516aefa8591599ec4394,Fix environments sorting,MERGED,2018-11-30 08:43:25.000000000,2018-12-11 09:11:34.000000000,2018-12-10 22:14:55.000000000,10,4,0,621122,936a599a7c6b164ea349bafbf8a198534cd65832,24,8,3,3,7509,Jiri Tomasek,jtomasek,"Fix environments sorting

This change ensures, that custom environments (which are not included in
capabilities-map.yaml) are applied at the end of list of sorted environments
rather than just skipped

Closes-Bug: #1806406
Change-Id: Ia682284eff26883434fc516aefa8591599ec4394
"
openstack%2Fnova~master~I21b7b14be8064211bfe9699ec9a9ad2bedd73519,openstack/nova,master,my-own-personal-alternative-universe,I21b7b14be8064211bfe9699ec9a9ad2bedd73519,Remove utils.execute() from quobyte libvirt storage driver.,MERGED,2018-11-23 10:06:32.000000000,2018-12-11 08:22:31.000000000,2018-12-11 07:37:20.000000000,12,12,0,619702,c08e43314de1d39cf24d933ae18b45b76f5cf94c,126,23,6,2,2271,Michael Still,mikalstill,"Remove utils.execute() from quobyte libvirt storage driver.

Choppy choppy.

Change-Id: I21b7b14be8064211bfe9699ec9a9ad2bedd73519
"
openstack%2Fopenstack-ansible~master~Ied1e79965c340c1d4ca430a830199978782117d0,openstack/openstack-ansible,master,ovn-haproxy,Ied1e79965c340c1d4ca430a830199978782117d0,Only enable OVN VIPs when ml2.ovn plugin is used,MERGED,2018-12-04 17:40:54.000000000,2018-12-11 08:20:08.000000000,2018-12-11 08:20:08.000000000,3,18,0,622473,8c8e21a5a3acb5d0ac3e7db4aa7be15bec4880f6,36,4,3,4,16011,James Denton,busterswt,"Only enable OVN VIPs when ml2.ovn plugin is used

This patch updates the haproxy group_vars logic to only enable
OVN-related VIPs when the OVN ML2 plugin is used. It also removes
OVN bits from the inventory to be added as an env.d override
as needed.

Change-Id: Ied1e79965c340c1d4ca430a830199978782117d0
Depends-On: https://review.openstack.org/623515
"
openstack%2Fcharm-ceph-mon~master~I638547ca4a9f1bf48782c82aa0d92f89f6bfd13a,openstack/charm-ceph-mon,master,bug/1807652,I638547ca4a9f1bf48782c82aa0d92f89f6bfd13a,Set waiting status when number of OSDs has not yet reached expected-osd-count,MERGED,2018-12-10 08:02:10.000000000,2018-12-11 08:14:18.000000000,2018-12-11 08:14:17.000000000,15,3,0,624013,1a250e81a5570bfbd7bae64f63a5d713e9238b20,10,3,2,2,21107,Trent Lloyd,lathiat,"Set waiting status when number of OSDs has not yet reached expected-osd-count

The charm does not process relation requests from clients when the
number of OSDs has not yet reached the expected-osd-count.

Make this situation clear to the user by setting the charm status to
waiting with relevant information.

Change-Id: I638547ca4a9f1bf48782c82aa0d92f89f6bfd13a
Closes-Bug: 1807652
"
