id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fsalt-formula-heat~master~I93cd507e05125a15b560c6b66a5eff86670f92a6,openstack/salt-formula-heat,master,sensu_check,I93cd507e05125a15b560c6b66a5eff86670f92a6,fix file path,ABANDONED,2016-05-18 08:08:39.000000000,2017-01-25 18:41:35.000000000,,2,2,1,317888,a28389d53c9cc5e37b7659492ea5e1d9aa75e975,4,3,1,1,18093,Vlastimil Mikes,vmikes,"fix file path

Change-Id: I93cd507e05125a15b560c6b66a5eff86670f92a6
"
openstack%2Fsalt-formula-glance~master~Id10a633d5a289236ab92aa97bfe75e672f83e8fc,openstack/salt-formula-glance,master,,Id10a633d5a289236ab92aa97bfe75e672f83e8fc,Added option to load custom glance metadata,ABANDONED,2016-06-14 11:37:29.000000000,2017-01-25 18:41:32.000000000,,9423,0,1,329387,ef88c518abcc4aab899d0dcdf8aa88fbab39bff1,9,3,3,122,21713,Max,maxstack,"Added option to load custom glance metadata

Change-Id: Id10a633d5a289236ab92aa97bfe75e672f83e8fc
"
openstack%2Fsalt-formula-cinder~master~Ibe9921832be2c17396594b8636efd1208d516628,openstack/salt-formula-cinder,master,,Ibe9921832be2c17396594b8636efd1208d516628,fixes hardcoded values instead use of pillar data,ABANDONED,2016-07-28 13:57:22.000000000,2017-01-25 18:41:29.000000000,,27,37,7,348339,e170d7b519fec83b7a16ddfa722519c2cd7fcdcd,14,2,5,7,22113,Petr Michalec,epcim,"fixes hardcoded values instead use of pillar data

Change-Id: Ibe9921832be2c17396594b8636efd1208d516628
"
openstack%2Fsalt-formula-kubernetes~master~I8a9d3881948099730e918b43f66bdabd2597cee2,openstack/salt-formula-kubernetes,master,,I8a9d3881948099730e918b43f66bdabd2597cee2,Fix version and changelog,ABANDONED,2016-08-10 11:47:06.000000000,2017-01-25 18:41:26.000000000,,6,5,0,353407,d18fa6ed6b963b20d2dc57ffa51f8cc7fa48a5b0,4,1,1,3,18092,Filip Pytloun,fpytloun,"Fix version and changelog

Change-Id: I8a9d3881948099730e918b43f66bdabd2597cee2
"
openstack%2Fsalt-formula-horizon~master~If2e35dcaa4d1efab4b91bc10d6e1fec2245a7d1f,openstack/salt-formula-horizon,master,sensu_monitor_fix,If2e35dcaa4d1efab4b91bc10d6e1fec2245a7d1f,Fix to Horizon source,ABANDONED,2016-08-24 13:20:24.000000000,2017-01-25 18:41:21.000000000,,7,2,0,359872,9b013f7bcdb55a76daf91f81c95464dfb34f98aa,3,1,1,3,20195,Ales Komarek,newt,"Fix to Horizon source

Change-Id: If2e35dcaa4d1efab4b91bc10d6e1fec2245a7d1f
"
openstack%2Fsalt-formula-heat~master~If81c03c562da3ed6de06cdc582299242b381566d,openstack/salt-formula-heat,master,,If81c03c562da3ed6de06cdc582299242b381566d,added option for worker value,ABANDONED,2016-08-25 11:44:35.000000000,2017-01-25 18:41:17.000000000,,55,19,0,360458,4b38efd550735eeee14e71966f42c4feb7f5d2b3,10,4,2,7,21713,Max,maxstack,"added option for worker value

Change-Id: If81c03c562da3ed6de06cdc582299242b381566d
"
openstack%2Fsalt-formula-glance~master~Idd897deef0044b9f619567b03c837bc45fa6def5,openstack/salt-formula-glance,master,,Idd897deef0044b9f619567b03c837bc45fa6def5,change attributes,ABANDONED,2016-10-06 10:16:04.000000000,2017-01-25 18:41:13.000000000,,5,5,1,382826,2f374fe03767950269fb80200924b3b5e10753d5,4,2,1,1,18093,Vlastimil Mikes,vmikes,"change attributes

Change-Id: Idd897deef0044b9f619567b03c837bc45fa6def5
"
openstack%2Fsalt-formula-glance~master~I8ffc8b34f6e64b45736dcbe7e965e16e35acc454,openstack/salt-formula-glance,master,,I8ffc8b34f6e64b45736dcbe7e965e16e35acc454,add region to metadata,ABANDONED,2016-10-06 12:37:19.000000000,2017-01-25 18:40:57.000000000,,3,0,0,382913,c7c065772405135e51d16bb22afbc555e7188c35,4,2,1,3,18093,Vlastimil Mikes,vmikes,"add region to metadata

Change-Id: I8ffc8b34f6e64b45736dcbe7e965e16e35acc454
"
openstack%2Fsalt-formula-keystone~master~I28172256d2f240482311a7170489fc40a866614d,openstack/salt-formula-keystone,master,,I28172256d2f240482311a7170489fc40a866614d,resolved conflict for keystone server / client,ABANDONED,2016-08-26 14:15:31.000000000,2017-01-25 18:40:47.000000000,,2,2,0,361235,087ab13aaf70392a1916b0c4186e12ad96d62564,9,4,1,1,21713,Max,maxstack,"resolved conflict for keystone server / client

Change-Id: I28172256d2f240482311a7170489fc40a866614d
"
openstack%2Fsalt-formula-horizon~master~I367637ad87788ff09d4ee306f93c8e65f2754ac2,openstack/salt-formula-horizon,master,feature/manage-enable-files,I367637ad87788ff09d4ee306f93c8e65f2754ac2,Manage panel enable files,ABANDONED,2016-10-11 17:24:48.000000000,2017-01-25 18:40:44.000000000,,113,0,0,385100,da9d85d6f3fa1a6a28d8994253e40f2cb3889b8a,3,1,1,5,20425,Adam Tengler,Tux,"Manage panel enable files

http://docs.openstack.org/developer/horizon/topics/settings.html#pluggable-settings-for-panels

Change-Id: I367637ad87788ff09d4ee306f93c8e65f2754ac2
"
openstack%2Fsalt-formula-kubernetes~master~If904b9d764ba1ed0458b8ccffadcc521d1198efb,openstack/salt-formula-kubernetes,master,,If904b9d764ba1ed0458b8ccffadcc521d1198efb,Orchestration metadata - WIP,ABANDONED,2016-10-18 13:12:59.000000000,2017-01-25 18:40:41.000000000,,63,0,3,388010,6ce3a3f02fa532e50bb08f8664a1464dfe898741,6,2,2,2,20425,Adam Tengler,Tux,"Orchestration metadata - WIP

Change-Id: If904b9d764ba1ed0458b8ccffadcc521d1198efb
"
