id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fsolum~master~I4c4f99ec4083f2620abb231f77b3f76ab19da027,openstack/solum,master,bp/zuul-endpoint,I4c4f99ec4083f2620abb231f77b3f76ab19da027,Add trigger_id attribute to the 'assembly' db object,MERGED,2014-02-04 16:39:52.000000000,2014-03-07 02:22:43.000000000,2014-03-07 02:22:43.000000000,67,0,16,71025,bbec78604c01740906eb7a0530f6f0fe7e7f0176,126,10,23,5,9537,Julien Vey,julienvey,"Add trigger_id attribute to the 'assembly' db object

Also impact this changes on API object and add method to get an
assembly by its trigger_id
Added migration script also

Change-Id: I4c4f99ec4083f2620abb231f77b3f76ab19da027
"
openstack%2Ffuel-docs~master~I479480fc38e78c674e176915bc6f0b06eded532d,openstack/fuel-docs,master,bug/1259424,I479480fc38e78c674e176915bc6f0b06eded532d,Redraw ref-arch schemes,MERGED,2014-03-06 15:25:00.000000000,2014-03-07 01:57:16.000000000,2014-03-07 01:57:16.000000000,1532,1038,0,78631,5b24da50b4108f9a1ab64ffa7cfa2da964a7d66c,13,10,2,11,9037,Dmitry Ilyin,dilyin,"Redraw ref-arch schemes

Change-Id: I479480fc38e78c674e176915bc6f0b06eded532d
Closes-Bug: 1259424
"
openstack%2Ftempest~master~Ic4c43bd42fba96950b26232a37bcf300e1e742d1,openstack/tempest,master,bp/trove-tempest,Ic4c43bd42fba96950b26232a37bcf300e1e742d1,Add Trove (database) Flavor API Tests,MERGED,2014-01-27 23:22:49.000000000,2014-03-07 01:57:05.000000000,2014-03-07 01:57:04.000000000,192,0,66,69501,dd6886f7c633b2a3a49fef30cde82b7c9dee1512,140,9,21,11,5293,Nikhil,slicknik,"Add Trove (database) Flavor API Tests

Added Trove (database) service and flavor API tests.

Partially implements blueprint: trove-tempest
Change-Id: Ic4c43bd42fba96950b26232a37bcf300e1e742d1
"
openstack%2Fnova~master~Ib09d5370622809e4bf1b5825eb9c223a115f7d33,openstack/nova,master,bp/admin-event-callback-api,Ib09d5370622809e4bf1b5825eb9c223a115f7d33,Add os-server-external-events API,MERGED,2014-02-19 02:30:39.000000000,2014-03-07 01:56:02.000000000,2014-03-07 01:55:59.000000000,532,1,49,74565,ce936ea5f3ae0b4d3b816a7fe42d5f0100b20fca,162,12,22,25,4393,Dan Smith,danms,"Add os-server-external-events API

Related to blueprint admin-event-callback-api

Change-Id: Ib09d5370622809e4bf1b5825eb9c223a115f7d33
"
openstack%2Fkeystone~master~Id8355cdc1ab80b57ed18fcb3b16fd92cb7a73ecf,openstack/keystone,master,fed_str,Id8355cdc1ab80b57ed18fcb3b16fd92cb7a73ecf,Fix docstrings in federation related modules,MERGED,2014-03-05 09:16:25.000000000,2014-03-07 01:54:35.000000000,2014-03-07 01:54:34.000000000,7,5,8,78142,23b8592137ee64fda502df69bf6268e8ea2f143a,34,13,5,2,8978,Marek Denis,marek-denis,"Fix docstrings in federation related modules

Updated docstrings in keystone/auth/plugins/saml2.py and
keystone/contrib/federation/routers.py, included additional
parameters there was previously missing.

Change-Id: Id8355cdc1ab80b57ed18fcb3b16fd92cb7a73ecf
Closes-Bug: #1288124
"
openstack%2Fpython-openstackclient~master~Ic90d9682a9c15795928c0c5b64c41bd06d74243a,openstack/python-openstackclient,master,openstack/requirements,Ic90d9682a9c15795928c0c5b64c41bd06d74243a,Updated from global requirements,MERGED,2014-02-26 23:35:06.000000000,2014-03-07 01:54:30.000000000,2014-03-07 01:54:30.000000000,2,2,0,76701,64a33b0aa59a1d22fadc41bffebfab04dd6c2cc7,19,3,4,1,3,Jenkins,jenkins,"Updated from global requirements

Change-Id: Ic90d9682a9c15795928c0c5b64c41bd06d74243a
"
openstack%2Fnova~master~Id6deccce13698b083af492635ff88533c059fd35,openstack/nova,master,baremetal-lockutils,Id6deccce13698b083af492635ff88533c059fd35,Remove run-time dependency on fixtures module by the nova baremetal,MERGED,2014-03-06 12:12:29.000000000,2014-03-07 01:53:12.000000000,2014-03-07 01:53:09.000000000,2,2,4,78588,6218114321b8192bd88d77b895b4585dfb72803a,35,13,3,1,6969,Michael Kerrin,mkerrin,"Remove run-time dependency on fixtures module by the nova baremetal

Tripleo still uses this baremetal driver. The dependency on the python fixtures
was introduced by https://review.openstack.org/#/c/71219/

This dependency is causing devtest to stop working.

Change-Id: Id6deccce13698b083af492635ff88533c059fd35
"
openstack%2Ftripleo-image-elements~master~I994e3939fb0db8029185f1674759ebfa92307e57,openstack/tripleo-image-elements,master,,I994e3939fb0db8029185f1674759ebfa92307e57,Use local apt and pypi mirror for tripleo-cd,MERGED,2014-02-24 03:32:25.000000000,2014-03-07 01:45:20.000000000,2014-03-07 01:45:20.000000000,3,1,1,75746,511baaf1e291f224877b3c5088a0fce5030ff892,55,6,6,1,4190,lifeless,lifeless,"Use local apt and pypi mirror for tripleo-cd

More fast is faster. Much vrooom. pip-cache is not concurrency-safe,
so remove that, and pypi-openstack is subject to network vaguaries,
which is why I'm bringing the mirror in.

Change-Id: I994e3939fb0db8029185f1674759ebfa92307e57
"
openstack%2Fpython-ironicclient~master~I138b332102a94557f153f8982ec00d493e2472b0,openstack/python-ironicclient,master,check_requirements,I138b332102a94557f153f8982ec00d493e2472b0,Sort requirement files in alphabetical order,MERGED,2014-02-27 11:36:02.000000000,2014-03-07 01:39:59.000000000,2014-03-07 01:39:58.000000000,36,3,0,76827,07827ed717f94ed05027787cc0c875e0a2e18844,15,6,1,4,10513,ChenZheng,jackychen,"Sort requirement files in alphabetical order

This makes code more readable, and can check whether specific library
in the requirement files easily. We also enforce the check in pep8.

Change-Id: I138b332102a94557f153f8982ec00d493e2472b0
Closes-Bug: #1285478
"
openstack%2Fironic~master~I0050d956b2df8115540f7cf66a897f8f0c751d56,openstack/ironic,master,fetch_node_once_for_vifs,I0050d956b2df8115540f7cf66a897f8f0c751d56,Only fetch node once for vif actions,MERGED,2014-03-06 21:02:22.000000000,2014-03-07 01:37:32.000000000,2014-03-07 01:37:32.000000000,15,7,0,78760,2b283b0ba8697dcbf43caa3f722f75599fd8a213,7,3,1,1,1030,Chris Behrens,cbehrens,"Only fetch node once for vif actions

This removes an unneeded refetching of 'node' from Ironic when plugging
and unplugging vifs.

Change-Id: I0050d956b2df8115540f7cf66a897f8f0c751d56
"
openstack%2Fkeystone~master~I81983b2f63307a873651c5fad961ba08a892a1a7,openstack/keystone,master,bug/1206972,I81983b2f63307a873651c5fad961ba08a892a1a7,Auto clean expired tokens,ABANDONED,2013-08-23 17:49:40.000000000,2014-03-07 01:36:04.000000000,,46,4,0,43510,0aadcc05e0580e53fb842bc2981a218f58751a03,4,2,1,10,2218,Adam Young,ayoung,"Auto clean expired tokens

Provides a config option to delete expired tokens upon
generation of the revoked token list

Bug 1206972

Change-Id: I81983b2f63307a873651c5fad961ba08a892a1a7
"
openstack%2Fironic~master~I45fd12452069d4c42adff71f07fc68bdafae18e4,openstack/ironic,master,rm-dict-get-none,I45fd12452069d4c42adff71f07fc68bdafae18e4,Remove redundant default value None for dict.get,MERGED,2014-03-04 03:37:40.000000000,2014-03-07 01:26:42.000000000,2014-03-07 01:26:42.000000000,2,2,0,77771,79198f10fdb35684efc9e1e9b0d5d3561ca1231d,13,4,2,2,10018,Zhang Yang,neil,"Remove redundant default value None for dict.get

if can not find the key in a dict,dict.get return
None alaready,so no need to specify it.

Change-Id: I45fd12452069d4c42adff71f07fc68bdafae18e4
"
openstack%2Fironic~master~Ic7516ffb5f886a7b7be96d97798161dfeda7b743,openstack/ironic,master,test-rpcapi-json,Ic7516ffb5f886a7b7be96d97798161dfeda7b743,Remove jsonutils from test_rpcapi,MERGED,2014-03-03 11:31:24.000000000,2014-03-07 01:19:11.000000000,2014-03-07 01:19:11.000000000,1,3,0,77568,e3691e811b66785e1f74f7235313d83899f17858,12,6,1,1,7711,Yuriy Zveryanskyy,yuriyz,"Remove jsonutils from test_rpcapi

jsonutils.to_primitive() returns dict with the same key:value pairs as
dbutils.get_test_node() in test_rpcapi, therefore it can be removed.

Change-Id: Ic7516ffb5f886a7b7be96d97798161dfeda7b743
"
openstack%2Fironic~master~If068df940313b8d01cec340ddb589ac2ae47aeb3,openstack/ironic,master,openstack/requirements,If068df940313b8d01cec340ddb589ac2ae47aeb3,Updated from global requirements,MERGED,2014-03-03 16:46:51.000000000,2014-03-07 01:13:26.000000000,2014-03-07 01:13:25.000000000,1,1,0,77642,b4668a585dcfbf3f95de6bb23800980319af3fc4,12,2,2,1,3,Jenkins,jenkins,"Updated from global requirements

Change-Id: If068df940313b8d01cec340ddb589ac2ae47aeb3
"
