id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fdesignate~master~Ifb481482b6e2264e070b9c3469d0b589d5e5398f,openstack/designate,master,openstack/requirements,Ifb481482b6e2264e070b9c3469d0b589d5e5398f,Updated from global requirements,MERGED,2015-04-28 21:35:58.000000000,2015-05-04 17:01:13.000000000,2015-05-04 17:01:11.000000000,2,2,0,178411,16f06d8ad0dba664d4f85a110b2bf248ea5ca2b9,14,3,4,2,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: Ifb481482b6e2264e070b9c3469d0b589d5e5398f
"
openstack%2Fdesignate~master~Ia8db698718eca16cea09444989b7a718a816bc0f,openstack/designate,master,transifex/translations,Ia8db698718eca16cea09444989b7a718a816bc0f,Imported Translations from Transifex,MERGED,2015-05-02 06:04:46.000000000,2015-05-04 17:00:13.000000000,2015-05-04 17:00:11.000000000,17,702,0,179559,013bab7c42a26b2e2373f7c92d0678e3b24cbb67,12,4,3,9,11131,OpenStack Proposal Bot,proposal-bot,"Imported Translations from Transifex

For more information about this automatic import see:
https://wiki.openstack.org/wiki/Translations/Infrastructure

Change-Id: Ia8db698718eca16cea09444989b7a718a816bc0f
"
openstack%2Foslo-incubator~master~I5f44d848080db5cd1f3a52d7ae6df5b670bc32f0,openstack/oslo-incubator,master,move-more-tools-to-release-repo,I5f44d848080db5cd1f3a52d7ae6df5b670bc32f0,Move tools to release-tools,MERGED,2015-04-30 21:10:59.000000000,2015-05-04 16:58:56.000000000,2015-05-04 16:58:54.000000000,0,154,0,179247,50ec5ac9a17cd3c4c7e770a253d0ceeaa9cf9f56,11,4,1,3,2472,Doug Hellmann,doug-hellmann,"Move tools to release-tools

Move highest_semver.py, list_oslo_projects.py, and
list_unreleased_changes.sh to openstack-infra/release-tools where they
are more reusable.

Change-Id: I5f44d848080db5cd1f3a52d7ae6df5b670bc32f0
"
openstack%2Foslo.config~master~Id1894b967c64f3223b7f828329265e37003fa144,openstack/oslo.config,master,hacking-bump,Id1894b967c64f3223b7f828329265e37003fa144,Bump to hacking 0.10,ABANDONED,2015-01-12 20:08:53.000000000,2015-05-04 16:49:57.000000000,,3,3,0,146628,e3076fbc93f918cf73ee6f5b8c5a372028e59c68,9,4,2,3,6928,Ben Nemec,bnemec,"Bump to hacking 0.10

Fixed a couple of old-style class declarations

Change-Id: Id1894b967c64f3223b7f828329265e37003fa144
"
openstack%2Ftripleo-heat-templates~master~Id6a3fbc3477e85e8e2446e3dc13d424f9535d0ff,openstack/tripleo-heat-templates,master,glance_rbd,Id6a3fbc3477e85e8e2446e3dc13d424f9535d0ff,Add support for Glance RBD backend,MERGED,2015-04-09 12:43:16.000000000,2015-05-04 16:49:09.000000000,2015-05-04 16:49:08.000000000,39,6,12,172032,fd212bdd5ae421beda147d934c3a638c1444143c,67,7,9,7,360,Dan Prince,dan-prince,"Add support for Glance RBD backend

This patch adds support for a new GlanceBackend setting
which can be set to one of swift, rbd, or file to control
which Glance backend is configured for use by default.

Change-Id: Id6a3fbc3477e85e8e2446e3dc13d424f9535d0ff
"
openstack%2Foslo.concurrency~master~I8b911a41acdd5cd63c0ae66c359c9e0fbc148fea,openstack/oslo.concurrency,master,bugs/bug-1413751,I8b911a41acdd5cd63c0ae66c359c9e0fbc148fea,New API allow clients to execute a pipeline of commands,ABANDONED,2015-01-25 00:32:28.000000000,2015-05-04 16:46:07.000000000,,380,7,7,149852,477ad12b55eeccfb6cbeb7d29c3edcecabe129fd,28,7,9,2,9664,amrith,amrith,"New API allow clients to execute a pipeline of commands

Currently, several clients of execute() who wish to execute a pipeline
of commands need to do this using a literal string and specifying
""shell=True"" in the invocation of subprocess.Popen(). This change
allows users to construct a pipeline of commands, potentially
including sudo, and execute that entire pipeline without requiring
shell=True.

The new API execute_pipeline() takes a subset of the parameters that
execute() accepts and constructs and executes the pipeline, returning
the stdout, stderr and returncode. Similar to execute() this API will
log some information after sanitizing through strutils.mask_password()
and will return stdout and stderr that have been similarly
sanitized.

Also, similar to execute() this API computes total time and logs it in
the same way that execute() does.

I have also reviewed the package 'sarge' and a very quick assessment
indicates that it isn't as fast as the present implementation and in
the short term, I think an implementation similar to execute() would
be preferable. I'll look to wrap sarge and potentially reimplement
processutils based on it independently.

Test cases have been proposed as well.

Change-Id: I8b911a41acdd5cd63c0ae66c359c9e0fbc148fea
Closes-Bug: #1413751
"
openstack%2Ftooz~master~I2558a54f69dc5033c3a73351c4f7fbff7bdd6297,openstack/tooz,master,,I2558a54f69dc5033c3a73351c4f7fbff7bdd6297,Have run_watchers take a timeout and respect it,MERGED,2015-04-22 18:09:52.000000000,2015-05-04 16:45:36.000000000,2015-05-04 16:45:34.000000000,25,22,0,176417,0642bafb71cb2d96bf9cc6a7920fb4ae8c8880c2,7,3,1,4,1297,Joshua Harlow,harlowja,"Have run_watchers take a timeout and respect it

Like the rest of the functions in coordinators they
should try to take and respect timeouts wherever possible,
so the run_watcher method (which calls into various async
functions) should also take a timeout, and try to respect it
where possible.

Change-Id: I2558a54f69dc5033c3a73351c4f7fbff7bdd6297
"
openstack%2Ffuel-web~master~I1f7caad9c52feeba8c19ef800351ab0d90c47d08,openstack/fuel-web,master,bug/1451222,I1f7caad9c52feeba8c19ef800351ab0d90c47d08,Use dhcp_gateway for admin network GW if it's set,MERGED,2015-05-03 17:32:30.000000000,2015-05-04 16:42:37.000000000,2015-05-04 16:31:25.000000000,3,6,0,179660,ad29fe4edab88006dd4e0a4000bee05712380e82,16,12,1,1,11081,Artem Panchenko,apanchenko,"Use dhcp_gateway for admin network GW if it's set

We have a special setting ""DHCP Gateway"" in fuelmenu
(which is stored as 'dhcp_gateway' in astute.yaml) and
was added in order to set default GW for PXE/admin
network. Use master node IP as gateway only when that
parameter is not set.

Change-Id: I1f7caad9c52feeba8c19ef800351ab0d90c47d08
Closes-bug: #1451222
"
openstack%2Fgnocchi~stable%2F1.0~I5b6902b9db7d8f74984df35b149bf0eb5d825b2c,openstack/gnocchi,stable/1.0,,I5b6902b9db7d8f74984df35b149bf0eb5d825b2c,sqlalchemy: name FK constraints,MERGED,2015-05-04 15:17:56.000000000,2015-05-04 16:35:24.000000000,2015-05-04 16:35:23.000000000,33,18,0,179813,4ed2a363a1f85f511558aeb46e35f099ad7d12fc,6,2,1,1,1669,Julien Danjou,jdanjou,"sqlalchemy: name FK constraints

We didn't name the foreign keys constraint which is going to make
upgrade very painful in the future. Let's do that right now before
having 1.0 and freezing our schema.

Change-Id: I5b6902b9db7d8f74984df35b149bf0eb5d825b2c
(cherry picked from commit 9a684c02dec30e68e2db5ca3a2efb86071a126d3)
"
openstack%2Fmonasca-agent~master~Idd29f8abe29b4889868a9044116cbdcdfdba6262,openstack/monasca-agent,master,feature/detection_plugin_fixes,Idd29f8abe29b4889868a9044116cbdcdfdba6262,Updated merge that avoid duplicating named instances in a config.,MERGED,2015-04-30 20:34:35.000000000,2015-05-04 16:26:01.000000000,2015-05-04 16:26:00.000000000,36,12,4,179233,a3a77ba227f49f1f0b2f27fdef839fa94e3087cf,14,3,3,10,11094,Tim Kuhlman,kuhlmant,"Updated merge that avoid duplicating named instances in a config.

Skip config writing and restart if there are no changes to the config.
Added names to various config instances to aid in repeat runs of setup.

Change-Id: Idd29f8abe29b4889868a9044116cbdcdfdba6262
"
