id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fcharm-keystone~master~I9a423096b77a73f78a6cc9e3d250bdea2fb861b6,openstack/charm-keystone,master,bug/ensure-identity-ep-updates,I9a423096b77a73f78a6cc9e3d250bdea2fb861b6,Update identity endpoints when switching to ssl,MERGED,2018-10-31 14:15:30.000000000,2018-11-01 10:34:19.000000000,2018-11-01 10:34:19.000000000,46,0,0,614518,b849530eb0fb93ee3c482c7cd170678c9218fa98,13,4,2,2,12549,gnuoy,gnuoy,"Update identity endpoints when switching to ssl

When keystone recieves certificates down the certificates relation
it needs to update the identity endpoint to https.

Change-Id: I9a423096b77a73f78a6cc9e3d250bdea2fb861b6
"
openstack%2Fswift~master~Ieb8960763c64f88981b68884bfec92c17ebb4708,openstack/swift,master,py3/dbrepl,Ieb8960763c64f88981b68884bfec92c17ebb4708,py3: adapt common/db_replicator.py,MERGED,2018-10-23 02:56:02.000000000,2018-11-01 10:34:00.000000000,2018-11-01 10:34:00.000000000,2,1,2,612553,654187e1feff122ccf9a6d3dead6c86b4f8eb97c,7,3,1,2,597,Pete Zaitcev,zaitcev,"py3: adapt common/db_replicator.py

Another one of those almost-empty patches. This time my excuse is
that this one is needed in a couple of places (account & container).

Change-Id: Ieb8960763c64f88981b68884bfec92c17ebb4708
"
openstack%2Fcharm-ironic~master~I3acd96e1e5a9c16b404b02fd6e686f2501da7aec,openstack/charm-ironic,master,misspelling,I3acd96e1e5a9c16b404b02fd6e686f2501da7aec,trivial: modify spelling error of group,ABANDONED,2018-11-01 08:54:29.000000000,2018-11-01 10:32:52.000000000,,1,1,0,614717,375fef2b046738a9b4a26fdcf1ed4ba57ad5df35,4,2,1,1,27385,lvxianguo,lvxianguo,"trivial: modify spelling error of group

Change-Id: I3acd96e1e5a9c16b404b02fd6e686f2501da7aec
"
openstack%2Fopenstack-ansible~stable%2Frocky~I45a7b74b2dc0d6c0ebad5a75f25672b4c48c5fc1,openstack/openstack-ansible,stable/rocky,,I45a7b74b2dc0d6c0ebad5a75f25672b4c48c5fc1,Update rocky index with release date,MERGED,2018-10-31 12:14:18.000000000,2018-11-01 10:16:55.000000000,2018-11-01 10:16:55.000000000,2,2,0,614483,fa2497ff3faac344d9c626bb264637a9c1e6a17b,7,3,1,1,6816,Jesse Pretorius,jesse-pretorius,"Update rocky index with release date

Change-Id: I45a7b74b2dc0d6c0ebad5a75f25672b4c48c5fc1
"
openstack%2Ffreezer~master~I5851163137d75f980b4254e45202b167fab8c2a7,openstack/freezer,master,bugfix,I5851163137d75f980b4254e45202b167fab8c2a7,"Remove ""--os-identity-api-version"" argument",MERGED,2018-10-31 10:49:16.000000000,2018-11-01 10:14:32.000000000,2018-11-01 10:14:32.000000000,0,5,0,614462,f6320229f95cb39fe28aca4f227f01604b3949ef,8,3,1,1,21069,Carl caihui,caihui,"Remove ""--os-identity-api-version"" argument

The argument of ""--os-identity-api-version"" is no longer required
in freezerclient module.

Change-Id: I5851163137d75f980b4254e45202b167fab8c2a7
"
openstack%2Ffreezer-api~master~I215b0fd6afdf77727d3e84ff33008168250da8b1,openstack/freezer-api,master,,I215b0fd6afdf77727d3e84ff33008168250da8b1,Upgrade Checkers : spelling correction,MERGED,2018-11-01 04:37:20.000000000,2018-11-01 10:10:56.000000000,2018-11-01 10:10:56.000000000,1,1,0,614692,4cf9e1c1515818b31b4fc5f1a6f57963dc5bb807,9,5,1,1,27615,Rajat Dhasmana,whoami-rajat,"Upgrade Checkers : spelling correction

There was a spelling mistake due to which the module couldn't be
located in the upgrade checkers command.

Change-Id: I215b0fd6afdf77727d3e84ff33008168250da8b1
"
openstack%2Fnetworking-calico~master~Ic5ab7f204fbdd67fcef4cb771854c08c821c224f,openstack/networking-calico,master,,Ic5ab7f204fbdd67fcef4cb771854c08c821c224f,Make RPMs depend on python2-etcd3gw,MERGED,2018-10-30 16:23:24.000000000,2018-11-01 10:01:56.000000000,2018-11-01 10:01:56.000000000,1,1,0,614293,0189908193a459a75521add4d5d1114927287632,6,2,1,1,13734,Neil Jerram,neiljerram,"Make RPMs depend on python2-etcd3gw

Change-Id: Ic5ab7f204fbdd67fcef4cb771854c08c821c224f
"
openstack%2Fdeb-python-pysaml2~master~I4cfcfdea4b9c377f151e4df458fad901ceeb6066,openstack/deb-python-pysaml2,master,misspelling,I4cfcfdea4b9c377f151e4df458fad901ceeb6066,trivial: modify spelling error of request,NEW,2018-11-01 09:25:57.000000000,2018-11-01 09:25:57.000000000,,1,1,0,614726,e1a6422964530f82d98d0404f2998ecde7e746c9,1,0,1,1,27385,lvxianguo,lvxianguo,"trivial: modify spelling error of request

Change-Id: I4cfcfdea4b9c377f151e4df458fad901ceeb6066
"
openstack%2Fkeystone~master~I1c85b67d24e05db86c85e722fbd773a411c24ac4,openstack/keystone,master,bug/1473292,I1c85b67d24e05db86c85e722fbd773a411c24ac4,Implement Trust Flush via keystone-manage.,MERGED,2018-08-07 06:48:00.000000000,2018-11-01 09:24:00.000000000,2018-09-24 17:06:32.000000000,349,2,57,589378,8232dabcf9cf182c4dc34eafecbe5b60b2438ed1,55,5,14,7,27621,Vishakha Agarwal,Vishakha,"Implement Trust Flush via keystone-manage.

Creates a cli entry 'trust_flush' which removes
all expired trusts.

Change-Id: I1c85b67d24e05db86c85e722fbd773a411c24ac4
Closes-Bug: #1473292
"
openstack%2Fkeystone~stable%2Frocky~I1c85b67d24e05db86c85e722fbd773a411c24ac4,openstack/keystone,stable/rocky,bug/1473292-stable/rocky,I1c85b67d24e05db86c85e722fbd773a411c24ac4,Implement Trust Flush via keystone-manage.,ABANDONED,2018-10-26 03:11:26.000000000,2018-11-01 09:22:11.000000000,,349,2,1,613485,04bcb1078a7c9304dd06a9b6b5109788af444979,10,4,3,7,27621,Vishakha Agarwal,Vishakha,"Implement Trust Flush via keystone-manage.

Creates a cli entry 'trust_flush' which removes
all expired trusts.

Change-Id: I1c85b67d24e05db86c85e722fbd773a411c24ac4
Closes-Bug: #1473292
(cherry picked from commit 8232dabcf9cf182c4dc34eafecbe5b60b2438ed1)
"
