id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Ftripleo-heat-templates~master~I4ddc8bd09b394826ea0ad0900acdee2ebf9c9bf3,openstack/tripleo-heat-templates,master,I4ddc8bd09b394826ea0ad0900acdee2ebf9c9bf3,Add panko to scenario 1,ABANDONED,2016-12-12 09:50:36.000000000,2017-03-06 15:24:04.000000000,,4,0,0,409701,2688066b54a5cb98007cec7dd9fad4fdeb82b214,409701,20,3,4,2,20775,Carlos Camacho,ccamacho,"Add panko to scenario 1

This will add panko API to scenario001

Change-Id: I4ddc8bd09b394826ea0ad0900acdee2ebf9c9bf3
"
openstack%2Fpatrole~master~I67d6a820cdb2406e76603a598324fab1f9403799,openstack/patrole,master,I67d6a820cdb2406e76603a598324fab1f9403799,Add pre_test_hook.sh for devstack tempest gates.,MERGED,2017-03-03 15:01:28.000000000,2017-03-06 15:22:36.000000000,2017-03-06 15:22:36.000000000,39,0,1,441169,313a7f82079f062c2d77cdd9abcba6fc01c6ac68,add-pre-test-hook,13,4,2,1,23186,Felipe Monteiro,felipe.monteiro,"Add pre_test_hook.sh for devstack tempest gates.

Pre-test hook is called before executing tempest tests
in the gate. Before tempest tests are run, this script
adds necessary rbac parameters to tempest.conf.

Adopted from [0].

[0] https://github.com/openstack/manila/blob/master/contrib/ci/post_test_hook.sh

Change-Id: I67d6a820cdb2406e76603a598324fab1f9403799
"
openstack%2Fhorizon~master~I0ab541c81570cd5f67bb7d04c01bc92bc5cc3ab5,openstack/horizon,master,I0ab541c81570cd5f67bb7d04c01bc92bc5cc3ab5,Move Consistency Groups out of Volumes panel,MERGED,2017-02-06 00:24:04.000000000,2017-03-06 15:14:26.000000000,2017-03-06 15:14:26.000000000,131,114,0,429422,f85e0ffa9135a60ff203651ce7bfd5c0ca36ceec,bp/reorganise-volumes,29,4,13,28,12071,Richard Jones,richard,"Move Consistency Groups out of Volumes panel

Notes on enabling consistency groups in devstack:
http://docs.openstack.org/admin-guide/blockstorage-consistency-groups.html

You'll also need to modify the local cinder policy file.

Though that's not actually enough to make it work since
devstack only provides the LVM volume type and CGs don't
work with LVM. You can attempt to create CGs, but they
will error.

Change-Id: I0ab541c81570cd5f67bb7d04c01bc92bc5cc3ab5
Implements: blueprint reorganise-volumes
"
openstack%2Fhorizon~master~Ie6bcfad30d04ee35c75d693f5637197297ca84ef,openstack/horizon,master,Ie6bcfad30d04ee35c75d693f5637197297ca84ef,Move Volume Backups out of tabbed panel,MERGED,2017-02-03 05:53:27.000000000,2017-03-06 15:14:18.000000000,2017-03-06 15:14:18.000000000,331,331,0,428581,921f84a7ce7193a408f5bedccdb03df87cd432fc,bp/reorganise-volumes,30,4,12,19,12071,Richard Jones,richard,"Move Volume Backups out of tabbed panel

Notes on enabling backup:
https://github.com/coolsvap/devstack-cinder-backup

Change-Id: Ie6bcfad30d04ee35c75d693f5637197297ca84ef
Implements: blueprint reorganise-volumes
"
openstack%2Ftripleo-ci~master~I49ed39426b52dd8d368ac6fd37d9624f84bfca6c,openstack/tripleo-ci,master,I49ed39426b52dd8d368ac6fd37d9624f84bfca6c,Make upgrade jobs vote,ABANDONED,2017-02-20 10:31:29.000000000,2017-03-06 15:10:36.000000000,,2,2,0,435926,1947e777fc11f1e965111c99ce814bfc59943af8,435926,8,2,2,1,20775,Carlos Camacho,ccamacho,"Make upgrade jobs vote

Depends-On: I76963250b6276a5d3d3e353025ab906934ea5514

Change-Id: I49ed39426b52dd8d368ac6fd37d9624f84bfca6c
"
openstack%2Fproject-config~master~I76963250b6276a5d3d3e353025ab906934ea5514,openstack/project-config,master,I76963250b6276a5d3d3e353025ab906934ea5514,Make upgrade jobs vote,ABANDONED,2017-02-20 12:20:21.000000000,2017-03-06 15:10:00.000000000,,9,9,0,435965,d9c833c043ffe4c0b4746f1dffc1e573d33f6a6e,435965,10,3,2,2,20775,Carlos Camacho,ccamacho,"Make upgrade jobs vote

Change-Id: I76963250b6276a5d3d3e353025ab906934ea5514
"
openstack%2Fpuppet-openstack-integration~master~I2993d32e387a3928a1afc0925541176d6ec17dd5,openstack/puppet-openstack-integration,master,I2993d32e387a3928a1afc0925541176d6ec17dd5,Wait for Rabbit in Heat services,MERGED,2017-03-01 16:13:58.000000000,2017-03-06 15:08:15.000000000,2017-03-06 14:51:35.000000000,1,0,0,439690,a3a083e06ade9613a7a7039e42c87b2b70ee8c16,rabbit-dep,27,5,3,1,7385,Thomas Herve,therve,"Wait for Rabbit in Heat services

This tries to wait for Heat service availability in Heat.

Change-Id: I2993d32e387a3928a1afc0925541176d6ec17dd5
"
openstack%2Fbifrost~master~Ice37f0fecbc7bd122b8485769e1513c64b8cdbce,openstack/bifrost,master,Ice37f0fecbc7bd122b8485769e1513c64b8cdbce,Fix README.rst,MERGED,2017-03-06 07:50:19.000000000,2017-03-06 15:05:19.000000000,2017-03-06 15:05:19.000000000,21,15,2,441778,9cbecb6fcfedf5a076a4bdda2e4dc6e81bba0879,fix-readme,14,6,2,1,9542,Pavlo Shchelokovskyy,pshchelo,"Fix README.rst

mostly fixed headers levels so that rst is renderable.

Change-Id: Ice37f0fecbc7bd122b8485769e1513c64b8cdbce
"
openstack%2Fheat~master~Iaacc585b9806c08fd5a57c80c10eeb31cb0a8f71,openstack/heat,master,Iaacc585b9806c08fd5a57c80c10eeb31cb0a8f71,Still wait for hooks on failed resources,MERGED,2017-02-17 16:36:25.000000000,2017-03-06 15:05:16.000000000,2017-03-03 16:48:35.000000000,1,1,0,435520,5cd7ff3fa66779bb7db9bf36e55e95863bbfa0e9,bug/1665699,17,4,1,1,4257,Zane Bitter,zaneb,"Still wait for hooks on failed resources

Previously, if a resource was in a FAILED state Heat would set the hook
but not wait for the user to clear it before continuing. It is not clear
what case this was designed to handle, since there's no way that I know
of for the resource to go into a FAILED state while waiting for the
hook.

Change-Id: Iaacc585b9806c08fd5a57c80c10eeb31cb0a8f71
Closes-Bug: #1665699
"
openstack%2Fkuryr-kubernetes~master~I1efa27645c024699fd8076da0b6b8da4e213c0c3,openstack/kuryr-kubernetes,master,I1efa27645c024699fd8076da0b6b8da4e213c0c3,docs: Add LogExceptions Event Handler description,MERGED,2017-02-27 08:37:04.000000000,2017-03-06 15:04:55.000000000,2017-03-06 15:04:55.000000000,3,0,0,438367,916833d8bbee217dd9fd44b25e6cc2d306203546,add_logging_EventHandler_in_docs,7,3,1,1,12860,Dongcan Ye,yedongcan,"docs: Add LogExceptions Event Handler description

Change-Id: I1efa27645c024699fd8076da0b6b8da4e213c0c3
"
openstack%2Fpython-mistralclient~master~I424d042d1cbdadae3aa14cd408d9f27d14823aef,openstack/python-mistralclient,master,I424d042d1cbdadae3aa14cd408d9f27d14823aef,Add --utc flag to cron trigger create,MERGED,2017-03-03 19:16:34.000000000,2017-03-06 15:04:44.000000000,2017-03-06 15:04:44.000000000,76,3,2,441350,d1508e0991f965763a9a044b6174f4a74ace443a,bug/1654218,11,4,2,2,7065,Brad P. Crochet,bcrochet,"Add --utc flag to cron trigger create

The server should not be doing any translation of times. It should be
assumed that what is sent to the server is being sent as UTC. The
addition of the --utc flags facilitates this. If the --utc flag is
specified, then the --first-time passed is assumed to be already
UTC and will not undergo a conversion. If it is not passed, the
--first-time arg will be converted based on the the localtime of the
client, then sent as UTC.

Change-Id: I424d042d1cbdadae3aa14cd408d9f27d14823aef
Depends-On: Ifbd63d9e1f56085928bede22ce4f2954e1b38991
Closes-Bug: #1654218
"
openstack%2Ftraining-labs~master~I6cc3966fc99c87d53a52db06ffc8b155887625bd,openstack/training-labs,master,I6cc3966fc99c87d53a52db06ffc8b155887625bd,Fix compute node name in test script,MERGED,2017-03-06 05:43:40.000000000,2017-03-06 15:04:08.000000000,2017-03-06 15:04:08.000000000,2,2,0,441747,79fcd0f3dbc6b7ef4a88a649a20e62d745aacc3f,fix_compute_node_name,8,3,1,1,11109,Roger Luethi,rluethi,"Fix compute node name in test script

When the compute node interface was renamed from compute-mgmt to
compute1, two locations in the test script's error handling were
accidentally omitted.

This patch fixes these the names there, too.

Change-Id: I6cc3966fc99c87d53a52db06ffc8b155887625bd
"
openstack%2Ftraining-labs~master~I91bb1fe129514f05afcb269b928c1419a575b97f,openstack/training-labs,master,I91bb1fe129514f05afcb269b928c1419a575b97f,Fixes from openstack-manuals stable/newton,MERGED,2017-03-05 15:01:32.000000000,2017-03-06 15:02:19.000000000,2017-03-06 15:02:19.000000000,24,55,0,441679,909fa389a46b0d0a23761d3e94e9effe9e07f8df,transport_url,7,3,1,7,11109,Roger Luethi,rluethi,"Fixes from openstack-manuals stable/newton

- Replace oslo_messaging_rabbit settings with transport_url
- Drop enabled_apis which is rdo/obs only
- Remove log-dir (not logdir) config line

Change-Id: I91bb1fe129514f05afcb269b928c1419a575b97f
"
openstack%2Ftraining-labs~master~I237f2449f8d2d5bd52166b8267b384900935b133,openstack/training-labs,master,I237f2449f8d2d5bd52166b8267b384900935b133,Fix copied openrc files,MERGED,2017-03-05 13:41:17.000000000,2017-03-06 15:00:51.000000000,2017-03-06 15:00:51.000000000,26,8,0,441673,6b5b3feb9612ea23522753d9fb4b099241311a34,fix_path_openrc,7,3,1,3,11109,Roger Luethi,rluethi,"Fix copied openrc files

Our openrc files load some values from configuration files. For the
copies in the home directory, the relative paths are wrong.

This patch replaces the variables with constants which a) ensures
that the file works regardless of its path and b) is easier to
understand for the user.

We also replace the ""controller"" hostname in the openrc files with
the equivalent IP address so the openrc files works also on the
user's host machine.

Change-Id: I237f2449f8d2d5bd52166b8267b384900935b133
"
openstack%2Fbifrost~master~Ibf5ec1a5d858f6e3cd510daefaf999313f4e03fc,openstack/bifrost,master,Ibf5ec1a5d858f6e3cd510daefaf999313f4e03fc,playbooks: roles: bifrost-create-vm-nodes: Reboot VM if boot fails,MERGED,2017-03-02 02:08:17.000000000,2017-03-06 14:58:38.000000000,2017-03-06 14:58:38.000000000,1,1,0,439946,afa1f66890fa19002c1edaaa2a83f4fa61d33f9d,reboot-on-boot-fail,14,5,2,1,23163,Markos Chandras (hwoarang),mchandras,"playbooks: roles: bifrost-create-vm-nodes: Reboot VM if boot fails

This is another attempt to solve boot problems similar to the following
ones:

net0: 52:54:00:4a:4e:de using rtl8139 on PCI00:03.0 (open)
  [Link:up, TX:0 TXE:0 RX:0 RXE:0]
  Configuring (net0 52:54:00:4a:4e:de)................ Error 0x040ee119
  (http://ipxe.org/040ee119)
  No more network devices
  No bootable device.

If boot fails (according to the BIOS' perception) then we reboot the VM.
This will assist in proceeding with normal boot in case of spurious iPXE
or DHCP problems.

Change-Id: Ibf5ec1a5d858f6e3cd510daefaf999313f4e03fc
"
openstack%2Fshade~master~Icbf4b310c5bbfb912c902f66974e11d8cefe1e23,openstack/shade,master,Icbf4b310c5bbfb912c902f66974e11d8cefe1e23,Rename ClusterTemplate in OpenStackCloud docs,MERGED,2017-03-01 18:57:19.000000000,2017-03-06 14:57:37.000000000,2017-03-06 14:57:37.000000000,26,38,0,439779,708049351fcf13634d84e05e97eae3b0a5f0972c,cluster-template-naming,10,2,4,2,17860,Samuel de Medeiros Queiroz,samueldmq,"Rename ClusterTemplate in OpenStackCloud docs

There is no ClusterTemplate object in shade. A
cluster template is a resource in shade as any
other, such as a project or a server, which is
returned as a dict.

This patch renames ""ClusterTemplate"" to ""cluster
template"" in order to be consistent with how shade
refers to the rest of the resources in the
OpenStackCloud docs.

In addition, it is not useful for shade users to
know ClusterTemplate is the new name for BayModel.
If shade had ever supported a BayModel resource,
it would still support it.

Change-Id: Icbf4b310c5bbfb912c902f66974e11d8cefe1e23
"
openstack%2Fshade~master~I7d8c04268a95164f2c6e2f740d1c79499c93d3bb,openstack/shade,master,I7d8c04268a95164f2c6e2f740d1c79499c93d3bb,Fix OpenStack and ID misspellings,MERGED,2017-03-01 17:48:37.000000000,2017-03-06 14:57:27.000000000,2017-03-06 14:57:27.000000000,74,74,0,439744,0613d189f750a566366e694ca77511df9eadb396,id-openstack-misspellings,7,3,1,1,17860,Samuel de Medeiros Queiroz,samueldmq,"Fix OpenStack and ID misspellings

Change-Id: I7d8c04268a95164f2c6e2f740d1c79499c93d3bb
"
openstack%2Fproject-config~master~Ifdd6f03c7581e5e8380ba068a373057e1e18729c,openstack/project-config,master,Ifdd6f03c7581e5e8380ba068a373057e1e18729c,layout/tripleo: make scenarios upgrades voting on stable/ocata,MERGED,2017-03-02 17:37:57.000000000,2017-03-06 14:56:56.000000000,2017-03-06 14:56:56.000000000,68,13,6,440723,a477e736e4636a114ec33c0ebae811e2857565e3,tripleo/puppet/fixes,23,7,6,2,3153,Emilien Macchi,emilienm,"layout/tripleo: make scenarios upgrades voting on stable/ocata

Make TripleO scenarios upgrades voting on stable/ocata but not on
master.

Change-Id: Ifdd6f03c7581e5e8380ba068a373057e1e18729c
"
openstack%2Ftripleo-heat-templates~stable%2Focata~I69b785f1e82e8dd0e22499dfd84f3d43d2045ba5,openstack/tripleo-heat-templates,stable/ocata,I69b785f1e82e8dd0e22499dfd84f3d43d2045ba5,DNM - Test TripleO stable/ocata upgrade jobs,ABANDONED,2017-03-02 20:27:20.000000000,2017-03-06 14:55:55.000000000,,3,0,0,440795,6bc63a2351b9e212b6a09bb9749b95af86755277,upgradetestingocata,23,2,4,3,3153,Emilien Macchi,emilienm,"DNM - Test TripleO stable/ocata upgrade jobs

Depends-On: I5f6b6be6f07dfd7d27189547db9daf1594db8c85
Change-Id: I69b785f1e82e8dd0e22499dfd84f3d43d2045ba5
"
openstack%2Fmanila~master~Ie7d24acb41c9bbbddff3c896dd5c3c4b92383ea7,openstack/manila,master,Ie7d24acb41c9bbbddff3c896dd5c3c4b92383ea7,Do not merge - baseline,ABANDONED,2017-02-02 22:05:46.000000000,2017-03-06 14:55:06.000000000,,1,0,0,428463,0bed9fc66a59d69102dd10c4fd3e129e8b7662e1,baseline,81,16,6,1,9003,Tom Barron,tbarron,"Do not merge - baseline

baseline with current tempest commit

Change-Id: Ie7d24acb41c9bbbddff3c896dd5c3c4b92383ea7
"
openstack%2Fmanila~master~I8b984a9dd4c80248a0350b450235dc7013e5a459,openstack/manila,master,I8b984a9dd4c80248a0350b450235dc7013e5a459,DNM - testing ...,ABANDONED,2017-02-08 00:58:58.000000000,2017-03-06 14:53:22.000000000,,1,2,0,430487,32bccee8c9ed8d1f8240e666e4b344870ecc7ac5,testing,8,3,2,2,9003,Tom Barron,tbarron,"DNM - testing ...

Change-Id: I8b984a9dd4c80248a0350b450235dc7013e5a459
"
openstack%2Fshade~master~I2b52680ef620191c71e75eed4f035985c4125e3d,openstack/shade,master,I2b52680ef620191c71e75eed4f035985c4125e3d,Remove service names in OpenStackCloud docs,MERGED,2017-03-01 16:47:53.000000000,2017-03-06 14:52:37.000000000,2017-03-06 14:52:37.000000000,40,40,11,439709,56ea59b13fbbfd70cd54f2742150aaab396ba80e,no-service-in-docs,15,5,2,1,17860,Samuel de Medeiros Queiroz,samueldmq,"Remove service names in OpenStackCloud docs

OpenStackCloud users are not necessarily admins.
They do not need to map cloud resources to the
underlying services managing them.

Change-Id: I2b52680ef620191c71e75eed4f035985c4125e3d
"
openstack%2Fproject-config~master~I36eb15768279c16aba05d8b90a665b79670aa94e,openstack/project-config,master,I36eb15768279c16aba05d8b90a665b79670aa94e,run the check-requirements job in openstack/nova-powervm,MERGED,2017-03-02 22:57:27.000000000,2017-03-06 14:51:56.000000000,2017-03-03 08:39:57.000000000,1,0,0,440851,8a44ea8249df3790123f7ec2e7ea84b76139d50b,nova-powervm-gr-sync,7,5,1,1,12898,Tony Breeds,tonyb,"run the check-requirements job in openstack/nova-powervm

Change-Id: I36eb15768279c16aba05d8b90a665b79670aa94e
"
openstack%2Ftripleo-ui~stable%2Focata~Iad553cc1966af53a53fcd0e9217c901e41e6b567,openstack/tripleo-ui,stable/ocata,Iad553cc1966af53a53fcd0e9217c901e41e6b567,Prepare 3.1.0 - Ocata GA,MERGED,2017-03-06 13:00:51.000000000,2017-03-06 14:51:40.000000000,2017-03-06 14:51:40.000000000,3,3,0,441935,5606f8e7d53def22a95225b0eeca180d9faacd36,3.1.0,8,4,1,2,3153,Emilien Macchi,emilienm,"Prepare 3.1.0 - Ocata GA

3.1.0 will be the first Ocata GA release.

Change-Id: Iad553cc1966af53a53fcd0e9217c901e41e6b567
"
openstack%2Fnova-powervm~master~Ic94137402859c4fda65fbc098650278d9ad90619,openstack/nova-powervm,master,Ic94137402859c4fda65fbc098650278d9ad90619,Bump to match latest global requirements,ABANDONED,2017-03-01 19:33:30.000000000,2017-03-06 14:51:32.000000000,,5,5,1,439794,980d582686706875fa6534e02e0ffff347fdbc6c,bump-pvm-requirements,10,5,1,2,13883,Adam Reznechek,adrez,"Bump to match latest global requirements

This bumps all reqs to match the latest upstream
from global requirements master.

Change-Id: Ic94137402859c4fda65fbc098650278d9ad90619
"
