id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fpuppet-tripleo~stable%2Ftrain~I871df2251b623132940fc24b144f4b327749ad43,openstack/puppet-tripleo,stable/train,ironic-inspector-listen_opts,I871df2251b623132940fc24b144f4b327749ad43,"Revert ""[Train and before] Apply default_listen_options to ironic-inspector""",MERGED,2020-12-29 15:28:21.000000000,2020-12-30 06:39:11.000000000,2020-12-30 06:39:11.000000000,1,2,1,768738,69eed9e32654c4529f486a22c09df10da45df79b,11,5,2,1,10969,Shnaidman Sagi (Sergey),sergsh,"Revert ""[Train and before] Apply default_listen_options to ironic-inspector""

This reverts commit 2d862f1a55388c7d48dfe912c4b9ba44747d664f.

Reason for revert: Closes-Bug: #1909582

Change-Id: I871df2251b623132940fc24b144f4b327749ad43
"
openstack%2Fvenus~master~I3d2836dabddcd76911b48a88a74f9e6e5b4aa1e0,openstack/venus,master,,I3d2836dabddcd76911b48a88a74f9e6e5b4aa1e0,correct the wrong word in docstring,MERGED,2020-12-30 06:16:04.000000000,2020-12-30 06:36:18.000000000,2020-12-30 06:36:18.000000000,1,1,0,768767,618f7330212df563a14c1cdbcca85650a01777da,6,2,1,1,32211,kuang congxian,kuangcx,"correct the wrong word in docstring

Change-Id: I3d2836dabddcd76911b48a88a74f9e6e5b4aa1e0
"
openstack%2Fzun~master~I3f72849c88bc122fd0d32d6e564ee4eb862af94a,openstack/zun,master,,I3f72849c88bc122fd0d32d6e564ee4eb862af94a,Use TOX_CONSTRAINTS_FILE,MERGED,2020-12-24 07:17:46.000000000,2020-12-30 05:26:54.000000000,2020-12-30 05:25:43.000000000,1,1,0,768433,05561549bab7abc92496df95d7c0d1be91d7f8a3,9,2,1,1,30384,zhangboye,zhangboye,"Use TOX_CONSTRAINTS_FILE

UPPER_CONSTRAINTS_FILE is old name and deprecated
This allows to use upper-constraints file as more
readable way instead of UPPER_CONSTRAINTS_FILE=<lower-constraints file>.

Change-Id: I3f72849c88bc122fd0d32d6e564ee4eb862af94a
"
openstack%2Ftripleo-ci~master~I16df7bd27cbacbba8ff6266cdabec57e73415163,openstack/tripleo-ci,master,bug/1902846,I16df7bd27cbacbba8ff6266cdabec57e73415163,"Revert ""Pin UBI image to 8.2 for build containers job""",MERGED,2020-12-24 12:23:19.000000000,2020-12-30 05:21:21.000000000,2020-12-30 05:21:21.000000000,0,1,0,768401,3010cb681548cc91d5ee6a878fa51d32ee4f3bac,9,9,1,1,13861,yatin,yatinkarel,"Revert ""Pin UBI image to 8.2 for build containers job""

This reverts commit 8438bf3297476f81c01801a86b18b33b5257bcbe.

Reason for revert: Pinning is no longer needed post [1].

[1] https://review.opendev.org/q/I55f4b8cf2ad971e196fbd06db743d07ce3135ea8

Change-Id: I16df7bd27cbacbba8ff6266cdabec57e73415163
"
openstack%2Fzun~stable%2Frocky~I5a244892d46b69be1394eb89a86a4c16fcd1439d,openstack/zun,stable/rocky,,I5a244892d46b69be1394eb89a86a4c16fcd1439d,api-ref: fix wrong naming in /execute,NEW,2020-08-31 04:52:48.000000000,2020-12-30 05:05:10.000000000,,3,3,0,748950,013928911f8aa7ff4edb0d2dbd1c4b2e25bb9745,8,2,1,1,11536,hongbin,hongbin,"api-ref: fix wrong naming in /execute

Change-Id: I5a244892d46b69be1394eb89a86a4c16fcd1439d
(cherry picked from commit 0a3a763e1bdc53e7a4b82c7cf06b177c38d84f7c)
"
openstack%2Fopenstack-ansible~stable%2Fussuri~I89122d7fdeaa34883dfade87dedad02ebfd391ca,openstack/openstack-ansible,stable/ussuri,,I89122d7fdeaa34883dfade87dedad02ebfd391ca,DNM: Upgrade ceph to octopus during run-upgrade.sh for ussuri,NEW,2020-10-15 10:07:52.000000000,2020-12-30 03:42:31.000000000,,5,0,2,758382,908e9a6d496842f6c9b34b151f1456c302c1388e,6,2,2,1,25600,Ebbex,ebbex,"DNM: Upgrade ceph to octopus during run-upgrade.sh for ussuri

This is probably the easiest route, run the rolling_update.yml from
ceph-ansible, passing parameters to it.

To make this work we need these cherry-picks to land in ceph-ansible

c733af9d43e572c97f301e7f704676f2ea5660dc
Fix Ansible check mode for site.yml.sample playbook

f8a64ce4526c9a79f130aed6080a6d4271ba3e65
ceph-crash: Only deploy key to targeted hosts

3d3ce263274d648f8fb376716f52b8b91b6f1313
rolling_update: fix mgr start with mon collocation

Change-Id: I89122d7fdeaa34883dfade87dedad02ebfd391ca
"
openstack%2Fvenus~master~Ic9c08423b4e566bed89135d14790e91b8e928613,openstack/venus,master,,Ic9c08423b4e566bed89135d14790e91b8e928613,remove imp module since it has been deprecated,MERGED,2020-12-29 08:19:17.000000000,2020-12-30 00:56:44.000000000,2020-12-30 00:56:44.000000000,15,11,2,768716,0b8d370c03be0df354a1fd3e87a419905a4ab66f,8,2,2,1,32211,kuang congxian,kuangcx,"remove imp module since it has been deprecated

Change-Id: Ic9c08423b4e566bed89135d14790e91b8e928613
"
openstack%2Fopenstack-ansible-haproxy_server~master~I4b88f6aaa5841813994d606a7b171ab7fec8db0b,openstack/openstack-ansible-haproxy_server,master,,I4b88f6aaa5841813994d606a7b171ab7fec8db0b,Add Victoria release info,MERGED,2020-12-29 06:03:57.000000000,2020-12-29 22:22:23.000000000,2020-12-29 22:21:12.000000000,7,0,0,768666,718cc6f3882842842149cec466a090dba00bbf5b,8,3,1,2,30384,zhangboye,zhangboye,"Add Victoria release info

Add the lack of release information for Victoria, this patch added it.

Change-Id: I4b88f6aaa5841813994d606a7b171ab7fec8db0b
"
openstack%2Fneutron~master~Icfcf8c5406cfdc47fabf012e82ed56c345a73af8,openstack/neutron,master,fix-flush-ebtables-chain-before-deleting,Icfcf8c5406cfdc47fabf012e82ed56c345a73af8,Flush ebtables arp protect chains before deleting them,MERGED,2020-07-12 12:14:06.000000000,2020-12-29 22:00:55.000000000,2020-11-11 11:08:35.000000000,25,5,2,740588,2207b885449667a7bc377f427b9123165223dbde,61,15,3,2,32192,Lukas Steiner,lu1as,"Flush ebtables arp protect chains before deleting them

When a port is removed, the linuxbridge agent cleans up the chains
neutronARP-* and neutronMAC-*, but in some cases this chains still
contains rules and ebtables fails with `CHAIN_USER_DEL failed (Device or
resource busy)`. Flushing the chains before deleting them, fixes that
issue.

Change-Id: Icfcf8c5406cfdc47fabf012e82ed56c345a73af8
Closes-Bug: #1887281
"
openstack%2Ftempest-stress~master~I82621da3b9fe33063827f4f662b8fe9b07d6acee,openstack/tempest-stress,master,tempest-data_utils,I82621da3b9fe33063827f4f662b8fe9b07d6acee,Switch to use stable data_utils,MERGED,2020-12-29 21:19:13.000000000,2020-12-29 21:46:46.000000000,2020-12-29 21:45:44.000000000,6,6,0,768761,0d1b2d9f2ab3e18d99cf9df9b2d71c914b10aaec,7,2,1,6,8556,Ghanshyam,ghanshyam,"Switch to use stable data_utils

Tempest provides stable library interfaces under tempest.lib.
This patch switches to use it for data_utils.

Tempest will remove the deprecated version of data_utils
in https://review.opendev.org/c/openstack/tempest/+/499869

Change-Id: I82621da3b9fe33063827f4f662b8fe9b07d6acee
"
openstack%2Ftempest~master~I855d452cdc7adefa15464e3a5ed111a416b01698,openstack/tempest,master,,I855d452cdc7adefa15464e3a5ed111a416b01698,DNM: testing block live migration test,ABANDONED,2020-06-23 23:30:55.000000000,2020-12-29 21:38:47.000000000,,0,2,0,737658,08b0380d9e4caa187f6feea22dbd17b0850253c3,6,3,2,1,8556,Ghanshyam,ghanshyam,"DNM: testing block live migration test

Change-Id: I855d452cdc7adefa15464e3a5ed111a416b01698
"
openstack%2Ftempest~master~I69b49206a7bf7dcec4bcd8ba986f96fa31c7c603,openstack/tempest,master,,I69b49206a7bf7dcec4bcd8ba986f96fa31c7c603,DNM: testing,ABANDONED,2020-06-24 16:47:37.000000000,2020-12-29 21:38:22.000000000,,2,0,0,737848,319147a6a0d148b7a5cf0e5ff77b1731505a2993,14,2,3,2,8556,Ghanshyam,ghanshyam,"DNM: testing

Depends-On: https://review.opendev.org/#/c/731207/
Change-Id: I69b49206a7bf7dcec4bcd8ba986f96fa31c7c603
"
openstack%2Ftempest~master~I5cf9d9d72ade719e5e176afd0cb4a8839799bb61,openstack/tempest,master,,I5cf9d9d72ade719e5e176afd0cb4a8839799bb61,DNM: testing,ABANDONED,2020-03-27 01:40:30.000000000,2020-12-29 21:35:50.000000000,,35,10,0,715339,829dab529d2d8f344cefaf3d6b405ab74d035fe7,9,1,4,3,8556,Ghanshyam,ghanshyam,"DNM: testing

Depends-On: https://review.opendev.org/#/c/715343/

Change-Id: I5cf9d9d72ade719e5e176afd0cb4a8839799bb61
"
openstack%2Ftempest~master~I9f88d5f70711a50f74b960353d583b10f434c9fc,openstack/tempest,master,,I9f88d5f70711a50f74b960353d583b10f434c9fc,DNM:testing account jobs,ABANDONED,2019-08-23 10:49:15.000000000,2020-12-29 21:35:04.000000000,,2,2,0,678198,571efc294b4d4161df46cc4b00dce08577441412,5,1,2,2,8556,Ghanshyam,ghanshyam,"DNM:testing account jobs

Depends-On: https://review.opendev.org/#/c/580356/
Change-Id: I9f88d5f70711a50f74b960353d583b10f434c9fc
"
openstack%2Ftempest~master~Id80a540f6ed4de191f19a5896fe63ab2878eabde,openstack/tempest,master,ipv6-only-deployment-and-testing,Id80a540f6ed4de191f19a5896fe63ab2878eabde,DNM: testing IPv6 host,ABANDONED,2019-07-18 03:10:34.000000000,2020-12-29 21:32:29.000000000,,4,91,0,671387,a04340e923a3b05782786da5a0262c87b5d86cd2,17,2,4,1,8556,Ghanshyam,ghanshyam,"DNM: testing IPv6 host

Change-Id: Id80a540f6ed4de191f19a5896fe63ab2878eabde
"
openstack%2Ftempest~master~I1d6a8ec23a7b591dacd2260cfbbfd410dc9df28e,openstack/tempest,master,bug/1658571,I1d6a8ec23a7b591dacd2260cfbbfd410dc9df28e,WIP: Tests Bug: 1658571,ABANDONED,2017-01-24 10:37:31.000000000,2020-12-29 20:56:03.000000000,,101,15,0,424572,1adff2badb51207b899bd5ab88eb2137da807b2d,7,3,1,1,8556,Ghanshyam,ghanshyam,"WIP: Tests Bug: 1658571

Change-Id: I1d6a8ec23a7b591dacd2260cfbbfd410dc9df28e
"
openstack%2Ftempest~master~I213a00f9321b6e504cddcc7a63d94ead8e725727,openstack/tempest,master,identity-v2-api-testing,I213a00f9321b6e504cddcc7a63d94ead8e725727,Add new pike job to run identity v2 API tests,ABANDONED,2018-08-06 11:12:38.000000000,2020-12-29 20:41:27.000000000,,26,0,6,589120,967cf3f42f2a49c028f75a83cb19e0972b885abe,23,7,5,1,8556,Ghanshyam,ghanshyam,"Add new pike job to run identity v2 API tests

Identity v2 APIs are deprecated and removed since queens
and Tempest does not test those on gate.

As we discussed on Rocky PTG[1] we need to test v2 till its code
is available on tested branches. Tempest will keep testing all the
deprecated APIs till they are being removed completely from all
stable supported branches.

This commit adds a new job to run identity v2 tests only. This new
job will be run for pike branch only as queens branch does not have
v2 code.

These tests can be run on main tempest-full job but as v2 is deprecated,
cross project does not need to test v2. Testing v2 on Tempest or keystone
is enough.

[1] https://etherpad.openstack.org/p/qa-rocky-ptg-remove-deprecated-apis-tests

Depends-On: I5f7e3bcf733edbbee06016bcad4845dda552815e
Change-Id: I213a00f9321b6e504cddcc7a63d94ead8e725727
"
openstack%2Ftempest~master~I2e31f1a8b24c3b8ff6a9b278c0ec60ae14fe88ff,openstack/tempest,master,respnose-schema,I2e31f1a8b24c3b8ff6a9b278c0ec60ae14fe88ff,Make compute 2.2 response JSON schema more readable,ABANDONED,2016-04-15 05:46:40.000000000,2020-12-29 20:39:38.000000000,,89,19,0,306245,906938be0911faf29de42b4a6b07cb4cd75f0f89,17,5,4,1,8556,Ghanshyam,ghanshyam,"Make compute 2.2 response JSON schema more readable

Current way of inheritance in JSON schema makes them
less readable and error prone. That was done from code
optimization point of view but end up with bad format.

It will be nice to have a plain structure for them which
leads to duplication but make them more readable and clear.

Change-Id: I2e31f1a8b24c3b8ff6a9b278c0ec60ae14fe88ff
"
openstack%2Ftempest~master~I4a6a031d81235c0a1da89feb7353fd17ac458b73,openstack/tempest,master,(detached,I4a6a031d81235c0a1da89feb7353fd17ac458b73,Add compute microversion 2.3 tests,ABANDONED,2016-07-05 10:30:42.000000000,2020-12-29 20:37:48.000000000,,45,0,13,337598,6f32e9819108bece66ae3cda1cc7fde0dd49a5d5,50,9,7,2,8556,Ghanshyam,ghanshyam,"Add compute microversion 2.3 tests

Compute microversion v2.3 adds some server extended attributes
for admin user.
Details - http://docs.openstack.org/developer/nova/api_microversion_history.html#maximum-in-kilo

This patch adds tempest tests for that version.

Change-Id: I4a6a031d81235c0a1da89feb7353fd17ac458b73
"
