id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Frequirements~master~I12aa4c11e8ca0b4a8cb51f19d19aba4346599597,openstack/requirements,master,six,I12aa4c11e8ca0b4a8cb51f19d19aba4346599597,Pin six to 1.9.0,ABANDONED,2017-06-07 11:39:30.000000000,2017-06-07 12:40:32.000000000,,3,3,3,471732,0ed84c42a43e795b8c415226e5958cdaee493a47,6,3,1,3,1653,garyk,garyk,"Pin six to 1.9.0

Enable various teams to change imports.

The siz library had the following changes:

The urllib, urllib2, and urlparse modules have been combined in the
urllib package in Python 3. The six.moves.urllib package is a
version-independent location for this functionality; its structure
mimics the structure of the Python 3 urllib package.

Resolves bug: #1696403

Change-Id: I12aa4c11e8ca0b4a8cb51f19d19aba4346599597
"
openstack%2Fnetworking-l2gw~master~Icf134da97b7ffd707ee97f29a2ccb7a936038122,openstack/networking-l2gw,master,,Icf134da97b7ffd707ee97f29a2ccb7a936038122,Fix l2gw-agent systemd compatibility in devstack,ABANDONED,2017-06-07 04:33:33.000000000,2017-06-07 12:32:52.000000000,,1,1,0,471582,a8b008e02f858ac9488bc67ae12292f657250f52,4,2,1,1,2417,Ben Swartzlander,bswartz,"Fix l2gw-agent systemd compatibility in devstack

The l2gw-agent service doesn't work with systemd in
devstack because the command didn't have an absolute
path.

Change-Id: Icf134da97b7ffd707ee97f29a2ccb7a936038122
"
openstack%2Fnova~master~I370e1309f7b2e01ad76d5345c6fe5d0443942fec,openstack/nova,master,bug/1668542,I370e1309f7b2e01ad76d5345c6fe5d0443942fec,Fix default_availability_zone docs,MERGED,2017-02-28 09:58:18.000000000,2017-06-07 12:29:00.000000000,2017-06-07 12:24:18.000000000,24,27,24,438887,4814cfb9daeb7c66d9b2701faa506f42a593ba94,84,22,5,2,782,John Garbutt,johngarbutt,"Fix default_availability_zone docs

The default_availability_zone description incorrectly mentioned about
the VM that is being booted.

To save confusion in the future between default_availability_zone and
default_schedule_zone, I have moved them into the same file.

default_schedule_zone didn't previous define what None meant, that has
also been corrected in this change.

Change-Id: I370e1309f7b2e01ad76d5345c6fe5d0443942fec
Closes-Bug: #1668542
Co-Authored-By: Stephen Finucane <sfinucan@redhat.com>
"
openstack%2Fopenstacksdk~master~If2aba189704c310ea4fcb805589e2732a525e992,openstack/openstacksdk,master,py34,If2aba189704c310ea4fcb805589e2732a525e992,Remove support for py34,MERGED,2017-06-07 03:39:29.000000000,2017-06-07 12:26:27.000000000,2017-06-07 12:26:27.000000000,1,2,0,471571,a66826ee7bcdd9845167058e446a40e61b18d8f8,7,3,1,2,25903,Vu Cong Tuan,tuanvu,"Remove support for py34

The gating on python 3.4 is restricted to <= Mitaka. This is due to
the change from Ubuntu Trusty to Xenial, where only python3.5 is
available. There is no need to continue to keep these settings.

Change-Id: If2aba189704c310ea4fcb805589e2732a525e992
"
openstack%2Fnova~master~I9eadf93b432630607069cdf8ec1915920e32b905,openstack/nova,master,bp/cells-count-resources-to-check-quota-in-api,I9eadf93b432630607069cdf8ec1915920e32b905,Add InstanceGroupList.get_counts(),MERGED,2017-04-19 03:56:17.000000000,2017-06-07 12:23:40.000000000,2017-06-07 12:23:40.000000000,50,2,8,457857,a1968048340a6a5a64ffcc50ff6bccbd33b3fa8f,178,22,14,3,4690,melanie witt,melwitt,"Add InstanceGroupList.get_counts()

This adds a method for getting counts of server groups in the database
for checking quota.

Part of blueprint cells-count-resources-to-check-quota-in-api

Change-Id: I9eadf93b432630607069cdf8ec1915920e32b905
"
openstack%2Fnova~master~I72ee3f17a02ae3869ea8a630f2af59bc8a7494a5,openstack/nova,master,bp/remove-mox-pike,I72ee3f17a02ae3869ea8a630f2af59bc8a7494a5,Completely remove mox from unit/network/test_linux_net.py,MERGED,2017-03-14 13:55:42.000000000,2017-06-07 12:23:28.000000000,2017-06-07 11:36:39.000000000,142,130,27,445504,e58971f5a3336c43918da0ebb66bb0d17dfed2c2,66,13,6,1,25050,Danfly,Danfly,"Completely remove mox from unit/network/test_linux_net.py

switch mox to mock

Part of blueprint remove-mox-pike

Change-Id: I72ee3f17a02ae3869ea8a630f2af59bc8a7494a5
"
openstack%2Fnova~master~I77848182f40c261561372a7b144332c17744dd4c,openstack/nova,master,,I77848182f40c261561372a7b144332c17744dd4c,follow-up,ABANDONED,2017-03-09 05:45:44.000000000,2017-06-07 12:17:49.000000000,,0,0,0,443424,454d4984511b15f584b11e16881a5eec912a7d3b,12,10,1,0,17904,Edu Alcaniz,ealcaniz,"follow-up

Change-Id: I77848182f40c261561372a7b144332c17744dd4c
"
openstack%2Fvitrage-dashboard~master~I24744759185397e335109e1c6d681167ebf54887,openstack/vitrage-dashboard,master,releasenotes_search,I24744759185397e335109e1c6d681167ebf54887,Release notes for the search option in the entity graph,MERGED,2017-06-07 10:55:42.000000000,2017-06-07 12:17:33.000000000,2017-06-07 12:17:33.000000000,5,0,0,471718,7d670256d21ffa91cefabc626b719d2e0b985598,11,4,3,1,19159,Ifat Afek,ifat_afek,"Release notes for the search option in the entity graph

Co-Authored-By: Alon Heller <alon.heller@nokia.com>

Change-Id: I24744759185397e335109e1c6d681167ebf54887
"
openstack%2Fvitrage-dashboard~master~I0633ffc3399160597742476e19ec38ceac92a1a9,openstack/vitrage-dashboard,master,reno_pike,I0633ffc3399160597742476e19ec38ceac92a1a9,Release notes for the Vitrage Admin Menu,MERGED,2017-06-07 10:51:35.000000000,2017-06-07 12:17:30.000000000,2017-06-07 12:17:30.000000000,5,0,1,471717,acaee5128d68e67b986a85fb67044b7909027ef7,12,4,3,1,19159,Ifat Afek,ifat_afek,"Release notes for the Vitrage Admin Menu

Co-Authored-By: Alon Heller <alon.heller@nokia.com>

Change-Id: I0633ffc3399160597742476e19ec38ceac92a1a9
"
openstack%2Fovsdbapp~master~I85c23a2f68bfcfaabe6303f5884285efedd5f69c,openstack/ovsdbapp,master,openstack/requirements,I85c23a2f68bfcfaabe6303f5884285efedd5f69c,Updated from global requirements,MERGED,2017-06-02 22:05:58.000000000,2017-06-07 12:11:31.000000000,2017-06-07 12:11:31.000000000,1,1,0,470542,f13670eccb6d8d4b1ca2c10630d8390e51b7e3f9,7,3,1,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I85c23a2f68bfcfaabe6303f5884285efedd5f69c
"
