id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Ffuel-octane~master~I8db49a1e1e209d5731974d59b0ea40245a2831e7,openstack/fuel-octane,master,I8db49a1e1e209d5731974d59b0ea40245a2831e7,Update node info after each network failure during reboot,MERGED,2015-09-17 12:16:48.000000000,2015-09-17 13:03:50.000000000,2015-09-17 13:03:49.000000000,1,0,0,224675,2c4958126466a792e871f1177f59bf5134ecd04f,,7,2,1,1,708,Yuriy Taraday,yorik-sar,"Update node info after each network failure during reboot

IP can change when node boots into bootstrap (it's generated by DHCP)

Change-Id: I8db49a1e1e209d5731974d59b0ea40245a2831e7
"
openstack%2Fproject-config~master~I96c184391d43b3475370d65090f932c9181100ef,openstack/project-config,master,I96c184391d43b3475370d65090f932c9181100ef,zuul/layout: puppet openstack updates,MERGED,2015-09-17 02:51:31.000000000,2015-09-17 12:58:06.000000000,2015-09-17 12:58:04.000000000,12,12,0,224397,6ce69f3b79fe866e01bb0ef6827a9604d36a9d66,puppet4/juno,11,9,2,1,3153,Emilien Macchi,emilienm,"zuul/layout: puppet openstack updates

This patch aims to:

* stop grizzly & havana support (EOL[1]): we don't expect CI working
  in these branches anymore, so we want to drop zuul matching rules.
* update layout matching for unit-4.0: they should only be run for
  stable/kilo and later.
* update layout matching for syntax: they should only be run for
  stable/kilo and later.
* run unit-latest on master only and non-voting. It aims to test future
  version of Puppet (will be Puppet 5.x) and break one day. We don't
  want stable branches running the job, only master for now.
* enabling voting for openstack_extras: recent patches in the module
  made acceptance working, let's enabling voting.

[1] http://docs.openstack.org/releases/

Change-Id: I96c184391d43b3475370d65090f932c9181100ef
"
openstack%2Fpuppet-openstack-integration~master~I1ac60e9a5fe8757c7a28b6672df1def3ae6549f8,openstack/puppet-openstack-integration,master,I1ac60e9a5fe8757c7a28b6672df1def3ae6549f8,run_tests: stop pinning tempest repo,MERGED,2015-09-11 14:08:18.000000000,2015-09-17 12:57:00.000000000,2015-09-17 12:56:59.000000000,1,4,0,222621,1f507f80f147d39048b6249d888781ab4c44833b,puppet/integ,16,5,3,1,3153,Emilien Macchi,emilienm,"run_tests: stop pinning tempest repo

We had a workaround due to a new test in
tempest/api/identity/v3/test_projects.py* that used to fail.

This patch aims to drop the pin and come back to master.

* test_list_projects_returns_only_authorized_project

Change-Id: I1ac60e9a5fe8757c7a28b6672df1def3ae6549f8
"
openstack%2Ffuel-octane~master~I2f554936686a60838fd2a919d888a7e31a3693a9,openstack/fuel-octane,master,I2f554936686a60838fd2a919d888a7e31a3693a9,Revert ordering of bridges in patch port action,MERGED,2015-09-17 10:45:38.000000000,2015-09-17 12:56:30.000000000,2015-09-17 12:56:29.000000000,1,1,0,224566,420c3f127df85ee75529745e61c82af20269da8b,224566,10,5,2,1,6677,Oleg Gelbukh,gelbuhos,"Revert ordering of bridges in patch port action

Now we select the first bridge from bridges in patch port action.
This doesn't work for a case when patch port is created on the side of physical
bridge due to network template specifics. It also doesn't support a case when
connected bridges have different providers.

Change-Id: I2f554936686a60838fd2a919d888a7e31a3693a9
"
openstack%2Fpuppet-keystone~master~I0937c27d0f9b8c664d833b9f4c208ead16bafe9b,openstack/puppet-keystone,master,I0937c27d0f9b8c664d833b9f4c208ead16bafe9b,[DNOTMERGE],ABANDONED,2015-08-20 09:50:35.000000000,2015-09-17 12:51:39.000000000,,7,1,0,215044,19fdb6b0437e30a0a5476be43183bc2c2c93e3c0,test,9,2,2,2,14525,Vasyl Saienko,vsaienko,"[DNOTMERGE]

 test keystone with domain_specific_driver_enabled = True

Change-Id: I0937c27d0f9b8c664d833b9f4c208ead16bafe9b
"
openstack%2Fnova-specs~master~Iafe679c1ca3d56d2ba0ef0c39f31b780cd9103c5,openstack/nova-specs,master,Iafe679c1ca3d56d2ba0ef0c39f31b780cd9103c5,Implement Block Volume Quota per Instance,ABANDONED,2015-06-25 12:40:17.000000000,2015-09-17 12:51:07.000000000,,158,0,4,195555,e57bdb9e6e269c403ff6a9b204f5d1807fa142d3,bp/block-volume-limit-per-instance,6,4,1,1,16427,Puneet,punituee,"Implement Block Volume Quota per Instance

blueprint block-volume-limit-per-instance

Change-Id: Iafe679c1ca3d56d2ba0ef0c39f31b780cd9103c5
authored-by: Puneet Goyal <puneetgoyal728@gmail.com>
"
openstack%2Fnova-specs~master~I32ec19b6a35b0df662728ec24c6a21ab7798134e,openstack/nova-specs,master,I32ec19b6a35b0df662728ec24c6a21ab7798134e,Add more properties to limits and used_limits api,ABANDONED,2015-01-08 05:58:15.000000000,2015-09-17 12:50:12.000000000,,153,0,32,145689,8a54e01c421869e49eb933f29de76fe78d966d10,sec_group,36,8,8,1,12175,Eli Qiao,Eli,"Add more properties to limits and used_limits api

APIImpact
DOCImpact
Change-Id: I32ec19b6a35b0df662728ec24c6a21ab7798134e
"
openstack%2Fnova-specs~master~I77f98b56a60f3ec5abad5a1e056246d866d8fc80,openstack/nova-specs,master,I77f98b56a60f3ec5abad5a1e056246d866d8fc80,Added a spec for disable-termination and shutdown-termination flags,ABANDONED,2015-06-08 15:20:14.000000000,2015-09-17 12:49:19.000000000,,176,0,12,189334,001199396acec8f47f903e54cb6a9d991c3dec77,bp/server-termination-behavior,29,10,10,1,9312,Alexandre Levine,alevine,"Added a spec for disable-termination and shutdown-termination flags

Implementation review contains JSONs and policy changes:
https://review.openstack.org/#/c/189112/15

Implements: blueprint server-termination-behavior
APIImpact

Change-Id: I77f98b56a60f3ec5abad5a1e056246d866d8fc80
"
openstack%2Fnova-specs~master~If0b4e8fbcaa9cc84324cd5332b56091e947d8e0d,openstack/nova-specs,master,If0b4e8fbcaa9cc84324cd5332b56091e947d8e0d,Validate the service state before deleting it,ABANDONED,2015-03-11 03:39:36.000000000,2015-09-17 12:48:57.000000000,,157,0,63,163274,34633b72e580e914c36564ab8a1a9d2b7f9f45e7,bp/validate-service-state-before-deleting,68,14,10,1,12175,Eli Qiao,Eli,"Validate the service state before deleting it

Proposal to add state checking before deleting a service.
This specs had discuessed in J.
https://review.openstack.org/#/c/131633

APIImpact
DOCImpact
Implements: blueprint validate-service-state-before-deleting

Change-Id: If0b4e8fbcaa9cc84324cd5332b56091e947d8e0d
"
openstack%2Fnova-specs~master~Ibc3629f10b59fe99b5b8dddefd04c6ea0279394d,openstack/nova-specs,master,Ibc3629f10b59fe99b5b8dddefd04c6ea0279394d,Improve nova attach volume api to support disk-bus,ABANDONED,2015-05-27 13:04:45.000000000,2015-09-17 12:48:37.000000000,,215,0,25,185973,22d537b071d8a8e0c04687e49f949dc1178eec77,bp/improve-nova-attach-volume-api-to-support-disk-bus,28,11,6,1,11538,Zhang Ni,zhangni,"Improve nova attach volume api to support disk-bus

The purpose of this spec is to add disk-bus paramter
to nova attach volume api.

Change-Id: Ibc3629f10b59fe99b5b8dddefd04c6ea0279394d
Blueprint: improve-nova-attach-volume-api-to-support-disk-bus
"
