id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fopenstack-ansible-os_keystone~master~I9cec231921430040977730dceefae28c34da1b97,openstack/openstack-ansible-os_keystone,master,I9cec231921430040977730dceefae28c34da1b97,Use upper constraints for all tox targets,MERGED,2016-10-19 06:43:21.000000000,2016-10-19 13:26:34.000000000,2016-10-19 13:26:34.000000000,0,23,0,388439,18700d7ba7de5898900a44e934dbb3b65e478d9a,use-upper-constraints,9,3,1,1,6816,Jesse Pretorius,jesse-pretorius,"Use upper constraints for all tox targets

With the implementation of https://review.openstack.org/388087 all
tox targets may now use upper constraints.

Change-Id: I9cec231921430040977730dceefae28c34da1b97
"
openstack%2Fpuppet-tripleo~stable%2Fnewton~I53f4e76e687b3966fbb74fd0c2d83f05176630de,openstack/puppet-tripleo,stable/newton,I53f4e76e687b3966fbb74fd0c2d83f05176630de,Fix broken rabbitmqctl commands when using ipv6,MERGED,2016-10-19 08:15:20.000000000,2016-10-19 13:25:18.000000000,2016-10-19 13:25:18.000000000,2,1,0,388529,b831137659b595a01ff25c506141508c5c407f43,tripleo/rc3,9,3,1,1,20172,Michele Baldessari,michele,"Fix broken rabbitmqctl commands when using ipv6

When deploying via ipv6, rabbitmq-ctl commands have the following
issues:

- `rabbitmq cluster_status` shows nodedown alerts
- list_queues / list_connections hang
- `rabbitmqctl node_health_check` fails with an error.

* There is no any issue while performing activity on RHOS setup(From
* horizon/cli). i.e. RHOS environment is functioning as expected.

For example:
sudo rabbitmqctl node_health_check -n rabbit@node1
Checking health of node 'rabbit@node1' ...
Heath check failed:
health check of node 'rabbit@node1' fails: nodedown

The problem is that we are missing the following in
/etc/rabbitmq/rabbitmq-env.conf:
RABBITMQ_CTL_ERL_ARGS=""-proto_dist inet6_tcp""

Fix these by setting the appropriate RABBITMQ_CTL_ERL_ARGS when
deploying ipv6.

Closes-Bug: #1633693
Change-Id: I53f4e76e687b3966fbb74fd0c2d83f05176630de
(cherry picked from commit 3fe6889fed9638baa9b658cd5c704a66a50929aa)
"
openstack%2Ffreezer~master~I0c25553ec168e0b6fa825e98a77b625956016117,openstack/freezer,master,I0c25553ec168e0b6fa825e98a77b625956016117,Refactoring Freezer Engines,MERGED,2016-10-04 14:58:06.000000000,2016-10-19 13:24:00.000000000,2016-10-19 13:24:00.000000000,144,48,6,381904,982c7ef818808817e07903d1b60817421252de8c,bp/pluggable-freezer-engines,28,9,9,9,13940,Saad Zaher,szaher,"Refactoring Freezer Engines

Added engine loading automatically using option --engine.
Added manager module to load engines automatically
manager module will be used to list available engines
added exceptions package to group all exceptions in one place

Change-Id: I0c25553ec168e0b6fa825e98a77b625956016117
Implements: blueprint pluggable-freezer-engines
"
openstack%2Fopenstack-ansible-tests~master~I0e6d43a9f22add78f693e8836f1dd852be74d6c5,openstack/openstack-ansible-tests,master,I0e6d43a9f22add78f693e8836f1dd852be74d6c5,Ensure that pip_install uses upper-constraints,MERGED,2016-10-18 13:37:10.000000000,2016-10-19 13:22:30.000000000,2016-10-19 13:17:42.000000000,3,13,0,388024,165062c7fa06c4bdc166bc88590dcbb577e275cd,use-upper-constraints,27,4,7,2,6816,Jesse Pretorius,jesse-pretorius,"Ensure that pip_install uses upper-constraints

This patch enables the use of upper constraints for the
pip_install role using the capability introduced by [1].

The tox config is also adjusted to ensure that it makes
use of upper constraints when installing requirements.

[1] https://review.openstack.org/388072

Change-Id: I0e6d43a9f22add78f693e8836f1dd852be74d6c5
"
openstack%2Fopenstack-ansible-plugins~master~I61d60ae997d1bbcfdfa154a68908f7131ebc11c3,openstack/openstack-ansible-plugins,master,I61d60ae997d1bbcfdfa154a68908f7131ebc11c3,Ensure testing is against current commit,MERGED,2016-10-19 13:03:12.000000000,2016-10-19 13:21:51.000000000,2016-10-19 13:19:19.000000000,6,0,0,388690,0c964ebedcbfd4e999d4c626c81b92dffbd9ad3e,test_current_commit,8,3,1,1,14805,Jimmy McCrory,jimmy-mccrory,"Ensure testing is against current commit

By using the centralized testing repo and its ansible.cfg file, a git
clone of the plugins repo is made to ~/.ansible/ and used for testing.
Effectively, testing of plugins is only done against the last merged
commit.

Set environment variables through tox so that ansible uses the library
and plugin paths in tree.

Change-Id: I61d60ae997d1bbcfdfa154a68908f7131ebc11c3
"
openstack%2Fopenstack-ansible-os_ironic~master~If6c0cc075bc495d259b2e344cfa1050f092770b7,openstack/openstack-ansible-os_ironic,master,If6c0cc075bc495d259b2e344cfa1050f092770b7,Use upper constraints for all tox targets,MERGED,2016-10-19 06:43:12.000000000,2016-10-19 13:21:30.000000000,2016-10-19 13:21:30.000000000,0,13,0,388438,34378571b4d4b6c52808491d018688552a1b1905,use-upper-constraints,7,3,1,1,6816,Jesse Pretorius,jesse-pretorius,"Use upper constraints for all tox targets

With the implementation of https://review.openstack.org/388087 all
tox targets may now use upper constraints.

Change-Id: If6c0cc075bc495d259b2e344cfa1050f092770b7
"
openstack%2Fopenstack-ansible-galera_server~master~I6f54b2d429361f0920047930cd432bcdc578a390,openstack/openstack-ansible-galera_server,master,I6f54b2d429361f0920047930cd432bcdc578a390,Ensure that yum GPG key add uses correct variable,MERGED,2016-10-19 06:57:28.000000000,2016-10-19 13:21:27.000000000,2016-10-19 13:21:08.000000000,2,2,0,388471,e19cff2469f55d95056c8a05b03a29b5ece135c8,388471,16,5,3,1,6816,Jesse Pretorius,jesse-pretorius,"Ensure that yum GPG key add uses correct variable

Change-Id: I6f54b2d429361f0920047930cd432bcdc578a390
"
openstack%2Fopenstack-ansible-os_barbican~master~Ifebfd3cd12e179e117dd8b65250bee444b820616,openstack/openstack-ansible-os_barbican,master,Ifebfd3cd12e179e117dd8b65250bee444b820616,Use upper constraints for all tox targets,MERGED,2016-10-19 06:41:46.000000000,2016-10-19 13:21:24.000000000,2016-10-19 13:21:24.000000000,0,13,0,388428,8e29ac43f3f041bee59d23a83dcf10d48ac3e505,use-upper-constraints,7,3,1,1,6816,Jesse Pretorius,jesse-pretorius,"Use upper constraints for all tox targets

With the implementation of https://review.openstack.org/388087 all
tox targets may now use upper constraints.

Change-Id: Ifebfd3cd12e179e117dd8b65250bee444b820616
"
openstack%2Ffreezer-api~master~I44d60863eefeb52891474653aa9fcf1ba57d50a1,openstack/freezer-api,master,I44d60863eefeb52891474653aa9fcf1ba57d50a1,Use http_proxy_to_wsgi middleware,MERGED,2016-10-16 03:15:10.000000000,2016-10-19 13:19:58.000000000,2016-10-19 13:19:58.000000000,97,50,0,386990,fbd1f04abf997ca6a079a9d97f954aabe194bd57,(detached,28,8,4,3,21797,liujiong,liujiong,"Use http_proxy_to_wsgi middleware

This sets up the HTTPProxyToWSGI middleware in front of Freezer.
The purpose of this middleware is to set up the request URL
correctly in case there is a proxy (For instance, a loadbalancer
such as HAProxy) in front of Freezer.

The HTTPProxyToWSGI is off by default and needs to be enabled
via a configuration value.

Depends-On: Iffd38a325204a3ec7380a7a56061866477d3d06e
Change-Id: I44d60863eefeb52891474653aa9fcf1ba57d50a1
Closes-bug: #1590608
"
openstack%2Fopenstack-ansible-os_nova~master~I9f3ca37e6b52fa496d92acefa32be76dc6edf1f7,openstack/openstack-ansible-os_nova,master,I9f3ca37e6b52fa496d92acefa32be76dc6edf1f7,Use upper constraints for all tox targets,MERGED,2016-10-19 06:44:01.000000000,2016-10-19 13:19:28.000000000,2016-10-19 13:19:28.000000000,0,18,0,388443,b082fe99f86dfeaaf4d297f39e767861fc4dbb8d,use-upper-constraints,7,3,1,1,6816,Jesse Pretorius,jesse-pretorius,"Use upper constraints for all tox targets

With the implementation of https://review.openstack.org/388087 all
tox targets may now use upper constraints.

Change-Id: I9f3ca37e6b52fa496d92acefa32be76dc6edf1f7
"
