id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fhorizon~master~I1b63dd739b60a1141d1666f06763eea6c056743d,openstack/horizon,master,I1b63dd739b60a1141d1666f06763eea6c056743d,Add image while launching instance from image(create new volumn),ABANDONED,2015-06-01 09:45:04.000000000,2015-07-14 13:54:03.000000000,,4,5,2,187154,b12478d6fccdc8ab509b0b85d3e1e62217651d67,bug/1460584,14,7,3,2,6763,jingliuqing,jing,"Add image while launching instance from image(create new volumn)

In legacy launch instance, when launching instance from
image(create new volumn), we can not see image name in
instance table, the patch fix it.

Change-Id: I1b63dd739b60a1141d1666f06763eea6c056743d
Closes-Bug: #1460584
"
openstack%2Fopenstack-manuals~master~Ib1c596fb9ab39cfe4cf6fbf38d823b38a9632f77,openstack/openstack-manuals,master,Ib1c596fb9ab39cfe4cf6fbf38d823b38a9632f77,Follow the docs conventions,MERGED,2015-07-14 12:17:49.000000000,2015-07-14 13:53:05.000000000,2015-07-14 13:53:03.000000000,20,20,1,201534,7d62409112167b2fe6386688d87344a98d13f4fb,conventions,12,3,3,9,10497,KATO Tomoyuki,to222,"Follow the docs conventions

change capitalization to follow the docs conventions:
https://wiki.openstack.org/wiki/Documentation/Conventions#Service_and_project_names

Change-Id: Ib1c596fb9ab39cfe4cf6fbf38d823b38a9632f77
"
openstack%2Fproject-config~master~Iabc06a542529500ad248ae067beed9639d24e506,openstack/project-config,master,Iabc06a542529500ad248ae067beed9639d24e506,Add dependency on nodepool-base to node-devstack,MERGED,2015-06-11 08:21:31.000000000,2015-07-14 13:50:56.000000000,2015-07-14 13:50:55.000000000,1,0,0,190539,abbe9c6093090f4c88c8486638f4eed243d7f1ec,,8,3,1,1,13252,Dr. Jens Harbott,jrosenboom,"Add dependency on nodepool-base to node-devstack

The build for node-devstack will fail because of missing scripts unless
nodepool-base is executed before, so add this as dependency.

Change-Id: Iabc06a542529500ad248ae067beed9639d24e506
"
openstack%2Fcookbook-openstack-image~master~Ibd4cc2d15a97f8018fc7f0aa19e4f2c9d1da285c,openstack/cookbook-openstack-image,master,Ibd4cc2d15a97f8018fc7f0aa19e4f2c9d1da285c,Ability to auto generate the filesystem store metadata file,MERGED,2015-07-08 10:07:19.000000000,2015-07-14 13:48:11.000000000,2015-07-14 13:48:10.000000000,59,0,10,199469,f707472c4c2e9c53698e9c3695b9b0e66c6f3fc8,metadata_file,21,5,5,5,12927,Lan Qi song,lqisong,"Ability to auto generate the filesystem store metadata file

After this path has been merged : https://review.openstack.org/#/c/190265/
The compute service has the ability to copy the image data from the mountpoint
directly which can save image download time.

This patch make the metadata file can be generated automatically if user
specify the id and mountpoint.

Change-Id: Ibd4cc2d15a97f8018fc7f0aa19e4f2c9d1da285c
"
openstack%2Fsahara~master~I37e150c9a07cb93295ce5119f08d05abed48d40d,openstack/sahara,master,I37e150c9a07cb93295ce5119f08d05abed48d40d,[DO NOT MERGE] Test change,ABANDONED,2015-07-02 19:31:31.000000000,2015-07-14 13:43:42.000000000,,1,0,0,198103,a44922dad83bec793ca316453d2088b80d43173a,sahara-devstack-intree,7,2,2,1,6786,Sergey Lukjanov,slukjanov,"[DO NOT MERGE] Test change

Depends-on: Id2c9b4ce06fadfb651b1d5a8c3ca2e695a5db52c

Change-Id: I37e150c9a07cb93295ce5119f08d05abed48d40d"
openstack%2Fneutron-specs~master~Ib27c6eb8c901536f1f30d0911dedd4db13d76e9f,openstack/neutron-specs,master,Ib27c6eb8c901536f1f30d0911dedd4db13d76e9f,Propose scripted online schema migrations,MERGED,2015-06-17 23:46:58.000000000,2015-07-14 13:39:36.000000000,2015-07-14 13:37:06.000000000,665,0,49,192937,d82a92f3c4a6ed1e7e771007fe1a701e5dfa52af,bp/online-schema-migrations,55,12,5,1,11816,mike_mp@zzzcomputing.com,zzzeek,"Propose scripted online schema migrations

This specification discusses the issue of database schema
migrations which may proceed while allowing both the previous
and the updated version of the Neutron database API to run
against that schema at the same time.  This is part of a
larger approach which is to allow a Neutron application
to be upgraded to a new version without incurring downtime
while the database schema is migrated.

Change-Id: Ib27c6eb8c901536f1f30d0911dedd4db13d76e9f
"
openstack%2Ffuel-web~master~I7f3d7fa0aa1b95afbc0cd7a4580704e8cb9490f8,openstack/fuel-web,master,I7f3d7fa0aa1b95afbc0cd7a4580704e8cb9490f8,"fuel_agent: unit tests for umount_target, mount_target",ABANDONED,2015-07-13 16:25:47.000000000,2015-07-14 13:34:52.000000000,,93,2,0,201240,0dcdc47e756c390d587de4635ff3400ca0c58013,bug/1445400,13,6,2,2,8003,Aleksandr Gordeev,agordeev,"fuel_agent: unit tests for umount_target, mount_target

Change-Id: I7f3d7fa0aa1b95afbc0cd7a4580704e8cb9490f8
Closes-Bug: #1445400
"
openstack%2Fproject-config~master~I0b06a6fbbc8201ce7ec74b7d26e62c5f1d8c37b5,openstack/project-config,master,I0b06a6fbbc8201ce7ec74b7d26e62c5f1d8c37b5,Simplify horizon job gate-horizon-python27-django14,ABANDONED,2015-07-14 13:00:30.000000000,2015-07-14 13:33:16.000000000,,4,21,0,201548,f2a35aa1bb60c464e4fdecc295c0d9c0d424eaf4,horizon-to-tox,3,1,1,3,6547,Andreas Jaeger,jaegerandi,"Simplify horizon job gate-horizon-python27-django14

Use the common tox job-template instead of the job, this is the same
job, just under a different name now.

Change-Id: I0b06a6fbbc8201ce7ec74b7d26e62c5f1d8c37b5
"
openstack%2Fneutron~feature%2Fqos~I49a3ac3e1e7a0c7d56689ce7737c190b991963f8,openstack/neutron,feature/qos,I49a3ac3e1e7a0c7d56689ce7737c190b991963f8,DO NOT MERGE PLEASE PLEASE PLEASE,ABANDONED,2015-07-13 15:19:36.000000000,2015-07-14 13:32:34.000000000,,7,6,0,201218,5ae53b7c771cc2b5fd9cf212729473acbdada9ec,neutron-qos,17,13,2,4,9656,Ihar Hrachyshka,ihrachys,"DO NOT MERGE PLEASE PLEASE PLEASE

Cleanup rule models and objects

- drop tenant_id for base and bandwidth_limit rules;
- added 'to_dict' function to convert objects into dicts.

Change-Id: I49a3ac3e1e7a0c7d56689ce7737c190b991963f8
"
openstack%2Fec2-api~master~I6e4be595e8f9eb19e41fa82abbebe2e15025374a,openstack/ec2-api,master,I6e4be595e8f9eb19e41fa82abbebe2e15025374a,switch on long tests(don't commit),ABANDONED,2015-07-10 11:53:48.000000000,2015-07-14 13:28:58.000000000,,1,0,0,200490,a06b3da8ed95a27110856aa0be8e6d1193390efe,script_rework,11,2,3,1,10234,Andrey Pavlov,andrey-mp,"switch on long tests(don't commit)

Change-Id: I6e4be595e8f9eb19e41fa82abbebe2e15025374a
"
