id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fnova~stable%2Fhavana~Icfe315594beaec94229e5a4a4c1bb80fc366b66e,openstack/nova,stable/havana,bug/1288296,Icfe315594beaec94229e5a4a4c1bb80fc366b66e,Update aggregate should not allow duplicated names,MERGED,2014-03-21 01:58:40.000000000,2014-09-20 07:31:38.000000000,2014-09-20 07:31:34.000000000,50,1,0,81963,a86ea38c62d122996a0d5fc443dd3c56c27fb778,32,11,1,6,8021,wingwj,wingwj,"Update aggregate should not allow duplicated names

It is not allow to create 2 aggregates with the same name
but if update an existing one with a name already used
by other aggregate that check should be made.
This patch doesn't allow to change the name to an existing
one.

Change-Id: Icfe315594beaec94229e5a4a4c1bb80fc366b66e
Closes-Bug: #1288296
(cherry picked from commit 2b2decfd1b5b0d68813bc7e5b5e4349a1ab592aa)
"
openstack%2Fnova~stable%2Fhavana~Ib1029e80c1b981e1ec86d954b63f83650c9b1cc1,openstack/nova,stable/havana,backport/1288636,Ib1029e80c1b981e1ec86d954b63f83650c9b1cc1,Fix difference between mysql & psql of flavor-show,MERGED,2014-03-19 02:17:30.000000000,2014-09-20 07:31:14.000000000,2014-09-20 07:31:10.000000000,16,0,0,81420,9f89c30742abc18eb856022d18976e2685257e1a,37,10,2,2,8021,wingwj,wingwj,"Fix difference between mysql & psql of flavor-show

If you create a new flavor using a deleted flavorid,
the result of flavor-show is different between mysql and psql.

This issue is caused by the different processing for index in each db.

We need to specify the sort-type to avoid the issue.

Change-Id: Ib1029e80c1b981e1ec86d954b63f83650c9b1cc1
Closes-Bug: #1288636
(cherry picked from commit 4bbb4d88595cfd5f75528d8789be94d0ec9fbe62)
"
openstack%2Fnova~stable%2Fhavana~I477f69c47515ad22165421b4d23ac865c7869873,openstack/nova,stable/havana,1255449/fix_hard_reboot_image_meta,I477f69c47515ad22165421b4d23ac865c7869873,libvirt: Custom disk_bus setting is being lost on hard_reboot,MERGED,2014-05-21 16:55:39.000000000,2014-09-20 07:30:49.000000000,2014-09-20 07:30:46.000000000,85,1,5,94677,cec5151ffd2424cd390c8ebfddf8d4792de85e54,26,11,1,2,5511,Nikola Dipanov,ndipanov,"libvirt: Custom disk_bus setting is being lost on hard_reboot

Currently, a non-default disk_bus setting of and image will not be used,
when powering on an instance (or _hard_reboot).

hard_reboot() should use image_meta, if it exist, when constructing
the disk_info

Closes-Bug: #1255449

(cherry picked from commit 0fe3001d639df81ae4e5f77bcfc32bc1bffb014e)

Conflicts:
	nova/virt/libvirt/driver.py

Change-Id: I477f69c47515ad22165421b4d23ac865c7869873
"
openstack%2Fkeystone~master~I56739d765c631e3fe328f1d36ce26420eada4517,openstack/keystone,master,transifex/translations,I56739d765c631e3fe328f1d36ce26420eada4517,Imported Translations from Transifex,MERGED,2014-09-11 06:08:38.000000000,2014-09-20 07:30:14.000000000,2014-09-20 07:30:13.000000000,681,354,0,120695,de2f53f00c78a2fba8a177aeb5d52e8daa3dc816,40,6,9,18,11131,OpenStack Proposal Bot,proposal-bot,"Imported Translations from Transifex

Change-Id: I56739d765c631e3fe328f1d36ce26420eada4517
"
openstack%2Fswift~master~I228a888e3f256569ea32ef1613092dbd63e13c62,openstack/swift,master,,I228a888e3f256569ea32ef1613092dbd63e13c62,Fixes several typos (Swift),MERGED,2014-09-19 04:18:52.000000000,2014-09-20 07:30:10.000000000,2014-09-20 07:30:10.000000000,10,10,0,122602,c1f6569c00951e3b57d58a0cd32dc28a638f5a81,15,5,1,8,13300,Rafael Rivero,rafael-cloudscaling,"Fixes several typos (Swift)

Corrects spelling errors found in comments.

Change-Id: I228a888e3f256569ea32ef1613092dbd63e13c62
"
openstack%2Fhorizon~stable%2Ficehouse~I42ddb39cad62b1be0cad81d4758412a981be461e,openstack/horizon,stable/icehouse,bug/1331271,I42ddb39cad62b1be0cad81d4758412a981be461e,"Add missing ""load url from future"" in a container template",MERGED,2014-09-19 06:20:28.000000000,2014-09-20 07:28:53.000000000,2014-09-20 07:28:53.000000000,2,0,0,122617,f5e1ff47acda97959b93382641151ff654cc5ed1,12,8,1,1,4978,Julie Pichon,jpichon,"Add missing ""load url from future"" in a container template

The modified template uses new syntax for the URL template tag,
but doesn't load the new syntax definition, as required by Django.
This leads to errors when trying to render that template.

Change-Id: I42ddb39cad62b1be0cad81d4758412a981be461e
Closes-bug: #1331271
(cherry picked from commit 8c711e8f6b80bebe9ad49eb6a718b2aba0e2b11b)
"
openstack%2Foslo.utils~master~I76122c5b62519e90bcd1a39fb0961cb9c3de94d9,openstack/oslo.utils,master,openstack/requirements,I76122c5b62519e90bcd1a39fb0961cb9c3de94d9,Updated from global requirements,MERGED,2014-09-19 08:51:07.000000000,2014-09-20 07:11:52.000000000,2014-09-20 07:11:51.000000000,3,3,0,122658,dba9f9ae8c186332e1ff978bdcd8ddc9ed02b783,11,2,1,2,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I76122c5b62519e90bcd1a39fb0961cb9c3de94d9
"
openstack%2Fpython-ceilometerclient~master~Ib253c736e37f8dbc50881f9fc691bfdb4ab87d71,openstack/python-ceilometerclient,master,discovery-fallback,Ib253c736e37f8dbc50881f9fc691bfdb4ab87d71,keystone discovery fallback support,MERGED,2014-09-04 00:23:07.000000000,2014-09-20 07:11:50.000000000,2014-09-20 07:11:49.000000000,41,42,5,118931,bc71ba32c9e69c2a57f612d752fe1128fccc7d40,26,7,3,1,6537,gordon chung,chungg,"keystone discovery fallback support

version discovery and sessions aren't supported by all external
auth systems. this patch adds a fallback when discovery does not
work.

Closes-Bug: #1333961
Change-Id: Ib253c736e37f8dbc50881f9fc691bfdb4ab87d71
"
openstack%2Fnova~master~I26fb0dfaf5ff64bd70c947982de4ec1728c84856,openstack/nova,master,bug/1369009,I26fb0dfaf5ff64bd70c947982de4ec1728c84856,Fixes network_get_all_by_host to use indexes,MERGED,2014-09-13 00:39:57.000000000,2014-09-20 07:11:36.000000000,2014-09-20 07:11:33.000000000,5,9,0,121276,64b2aa71d90f15bc5f0a27ae6534515f2ac1309d,12,7,1,2,67,Vish Ishaya,vishvananda,"Fixes network_get_all_by_host to use indexes

The OR in the subquery was constructed in a way that didn't allow
the fixed_ips without instances allocated to be filtered out. It
also had an unnecessary join through virtual interfaces. We have a
denormalized field for instance_uuid with an index in the fixed_ips
table that we can use. This patch removes the unnecessary join and
ads an extra filter inside the OR to reject fixed_ips without
instances. In my test with 300000 fixed ips, this reduced the query
time from about 2.5 seconds to less than 0.01 seconds.

Change-Id: I26fb0dfaf5ff64bd70c947982de4ec1728c84856
Resolves-bug: #1369009
"
openstack%2Foslo.messaging~master~I10186a04dd5a487a363d9041cf5728af97344d61,openstack/oslo.messaging,master,openstack/requirements,I10186a04dd5a487a363d9041cf5728af97344d61,Updated from global requirements,MERGED,2014-09-19 08:51:00.000000000,2014-09-20 07:07:19.000000000,2014-09-20 07:07:18.000000000,10,10,0,122654,5fd9845d2e4a58bea58f43db3c32f5bbe3219a91,7,2,1,4,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I10186a04dd5a487a363d9041cf5728af97344d61
"
