id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fironic~master~I5e026754ed5aa6fb0ffaff086cda0bfa0aca2211,openstack/ironic,master,I5e026754ed5aa6fb0ffaff086cda0bfa0aca2211,devstack: wait for conductor to start and register itself,MERGED,2019-09-20 14:16:33.000000000,2019-09-23 09:10:07.000000000,2019-09-21 12:40:28.000000000,17,1,4,683400,3f3508f0d02eef0487cd898744213ab240e45dee,gate,23,8,1,1,10239,Dmitry Tantsur,dtantsur,"devstack: wait for conductor to start and register itself

Change-Id: I5e026754ed5aa6fb0ffaff086cda0bfa0aca2211
"
openstack%2Fhorizon~master~Icd8ef8a7764d2d38b72e78c4bab79d0edec09ee7,openstack/horizon,master,Icd8ef8a7764d2d38b72e78c4bab79d0edec09ee7,Add the unit test for users,NEW,2019-09-20 06:49:42.000000000,2019-09-23 08:59:03.000000000,,107,0,0,683298,cfce63ed5460a64b5796f2649d6978124fbb81de,test-users,6,1,3,2,27822,pengyuesheng,pengyuesheng,"Add the unit test for users

Change-Id: Icd8ef8a7764d2d38b72e78c4bab79d0edec09ee7
"
openstack%2Fheat-dashboard~master~Ibf39958afebc772d5e802612af9122ab0a3256d0,openstack/heat-dashboard,master,Ibf39958afebc772d5e802612af9122ab0a3256d0,Imported Translations from Zanata,MERGED,2019-09-23 07:38:35.000000000,2019-09-23 08:56:27.000000000,2019-09-23 08:55:04.000000000,5,2,0,683854,21584e8adcd0de616187fb039c5d36aaac9bbd1c,zanata/translations,7,2,1,1,11131,OpenStack Proposal Bot,proposal-bot,"Imported Translations from Zanata

For more information about this automatic import see:
https://docs.openstack.org/i18n/latest/reviewing-translation-import.html

Change-Id: Ibf39958afebc772d5e802612af9122ab0a3256d0
"
openstack%2Freleases~master~I7a2070596458dc75e81d63cb031d22db27a15586,openstack/releases,master,I7a2070596458dc75e81d63cb031d22db27a15586,Release kuryr-libnetwork 4.0.0 RC1,MERGED,2019-09-13 02:24:27.000000000,2019-09-23 08:50:37.000000000,2019-09-23 08:50:37.000000000,8,0,0,681960,bc88d9a43ef7a6a7dece3690941d4178c7ab6e41,681960,17,6,3,1,11536,hongbin,hongbin,"Release kuryr-libnetwork 4.0.0 RC1

Change-Id: I7a2070596458dc75e81d63cb031d22db27a15586
"
openstack%2Freleases~master~I8056bb29b2aeed3c735f8ea765863b8a2004839d,openstack/releases,master,I8056bb29b2aeed3c735f8ea765863b8a2004839d,Release zun-ui 4.0.0 RC1,MERGED,2019-09-13 02:22:23.000000000,2019-09-23 08:49:15.000000000,2019-09-23 08:49:15.000000000,8,0,0,681959,15743ba0f6642fbe4fa2f5b147e92e3577bff5ff,681959,16,5,3,1,11536,hongbin,hongbin,"Release zun-ui 4.0.0 RC1

Change-Id: I8056bb29b2aeed3c735f8ea765863b8a2004839d
"
openstack%2Fcinder~master~I26d83e0149a0c1a7db81cad35cf1dd6369af0529,openstack/cinder,master,I26d83e0149a0c1a7db81cad35cf1dd6369af0529,HPE 3PAR: Updated supported operations for multiattach feature,ABANDONED,2019-09-12 07:37:09.000000000,2019-09-23 08:49:06.000000000,,2,0,2,681655,da75a96ee7ad9668eb01f1dd861bbda882886aa6,3par_multiattach,62,41,2,1,29502,Sneha Rai,sneharai,"HPE 3PAR: Updated supported operations for multiattach feature

Added multiattach feature under supported operations in the driver doc.

Multiattach feature: https://review.opendev.org/#/c/659443/

Change-Id: I26d83e0149a0c1a7db81cad35cf1dd6369af0529
"
openstack%2Fwatcher~master~Id5ff7f08ac8a9883af9f0313785b756d813ed5a2,openstack/watcher,master,Id5ff7f08ac8a9883af9f0313785b756d813ed5a2,Fix damodel list return None error When has a compute node,MERGED,2019-09-23 01:49:35.000000000,2019-09-23 08:48:15.000000000,2019-09-23 08:46:56.000000000,15,0,0,683835,2b63a35e86df18ee804d28efa37af97cfe3d9f93,,12,3,5,2,28748,chenker,chenke,"Fix damodel list return None error When has a compute node

Reason:
When there is a compute node but no virtual machine,
the command 'watcher datamodel list' should display
the information of the compute node instead of return None.

Change-Id: Id5ff7f08ac8a9883af9f0313785b756d813ed5a2
Closes-Bug: #1844948
"
openstack%2Fpuppet-aodh~master~I881058fdc53c3ff381b96438ef46dfdc852ece94,openstack/puppet-aodh,master,I881058fdc53c3ff381b96438ef46dfdc852ece94,Add support to configure service_token_roles in authtoken middleware,MERGED,2019-09-21 00:48:51.000000000,2019-09-23 08:48:04.000000000,2019-09-23 08:46:46.000000000,19,0,0,683742,f9491ff8dfdf55ea8051e39bd9203c1d1ae352aa,service_token_roles,11,3,3,3,9816,Takashi Kajinami,kajinamit,"Add support to configure service_token_roles in authtoken middleware

Change-Id: I881058fdc53c3ff381b96438ef46dfdc852ece94
"
openstack%2Fpuppet-panko~master~I6713c7cd967cf3f0ffbfaae18833d8e6c95b34fe,openstack/puppet-panko,master,I6713c7cd967cf3f0ffbfaae18833d8e6c95b34fe,Add support to configure service_token_roles in authtoken middleware,MERGED,2019-09-21 01:11:42.000000000,2019-09-23 08:33:58.000000000,2019-09-23 08:32:46.000000000,19,0,0,683747,21216d6d9c7ee7183090dac5a8ad01869f02564f,service_token_roles,9,3,2,3,9816,Takashi Kajinami,kajinamit,"Add support to configure service_token_roles in authtoken middleware

Change-Id: I6713c7cd967cf3f0ffbfaae18833d8e6c95b34fe
"
openstack%2Fpuppet-gnocchi~master~I06a456271280de20399345144fe3a8f10f9e09dd,openstack/puppet-gnocchi,master,I06a456271280de20399345144fe3a8f10f9e09dd,Add support to configure service_token_roles in authtoken middleware,MERGED,2019-09-21 01:01:23.000000000,2019-09-23 08:31:34.000000000,2019-09-23 08:30:23.000000000,19,0,0,683745,5b8972fb9be7ec81796d59a2dc02506fdf4b1309,service_token_roles,11,3,3,3,9816,Takashi Kajinami,kajinamit,"Add support to configure service_token_roles in authtoken middleware

Change-Id: I06a456271280de20399345144fe3a8f10f9e09dd
"
openstack%2Fpuppet-manila~master~Iaeddc872771da78a71c6fc258aae40d5346becab,openstack/puppet-manila,master,Iaeddc872771da78a71c6fc258aae40d5346becab,Add support to configure service_token_roles in authtoken middleware,MERGED,2019-09-21 01:29:37.000000000,2019-09-23 08:25:47.000000000,2019-09-23 08:24:41.000000000,19,0,0,683749,95d13797e5e44d3c6de9a17a987c134d9dd7379d,service_token_roles,8,3,1,3,9816,Takashi Kajinami,kajinamit,"Add support to configure service_token_roles in authtoken middleware

Change-Id: Iaeddc872771da78a71c6fc258aae40d5346becab
"
openstack%2Ftripleo-heat-templates~master~I711f460bd51747c3985b95784d19560d1be2028a,openstack/tripleo-heat-templates,master,I711f460bd51747c3985b95784d19560d1be2028a,container-puppet: run podman rm with --storage,MERGED,2019-09-03 14:26:16.000000000,2019-09-23 08:16:06.000000000,2019-09-06 04:54:25.000000000,8,1,8,679793,9e2a9715b5379221bd027b77a4989d87f7c9d88f,bug/1840691,37,9,4,1,3153,Emilien Macchi,emilienm,"container-puppet: run podman rm with --storage

There is an ongoing bug in libpod where the removal of a container can
randomly (probably under heavy load) leak and fail to finish the tasks,
leaving leftovers in the podman database, which causes a container
creation with the same name to fail.

It is related to this issue:
https://github.com/containers/libpod/issues/3906

And originally reported here as well:
https://bugzilla.redhat.com/show_bug.cgi?id=1747885

This patch is a mitigation that has been validated by the Container Team
where we use --storage option to force the low level removal of the
container by using containers/storage project to really remove all the
data.

Closes-Bug: #1840691
Change-Id: I711f460bd51747c3985b95784d19560d1be2028a
"
