id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fcinder~master~Id7ca3fb6bf1697be69c54043ddbef20728787128,openstack/cinder,master,Id7ca3fb6bf1697be69c54043ddbef20728787128,Fix use of outdated ternary operator,MERGED,2017-08-24 23:52:24.000000000,2017-09-09 12:36:22.000000000,2017-09-08 18:47:42.000000000,1,1,8,497697,b4172d033d08b1cf56bfde7296c5aaf70ffd9779,bug/1663631,156,41,5,1,25245,Chris Suttles,csuttles,"Fix use of outdated ternary operator

Change-Id: Id7ca3fb6bf1697be69c54043ddbef20728787128
Closes-Bug: #1663631
"
openstack%2Finstack-undercloud~master~I9a60d29b3d7acdf8076da27cdef61f5e5fcb77e2,openstack/instack-undercloud,master,I9a60d29b3d7acdf8076da27cdef61f5e5fcb77e2,Updated from global requirements,MERGED,2017-09-08 12:06:00.000000000,2017-09-09 12:34:59.000000000,2017-09-09 12:34:59.000000000,1,1,0,502046,a580e72d661a09e07600d823192c7bc3886fd36b,openstack/requirements,11,3,1,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I9a60d29b3d7acdf8076da27cdef61f5e5fcb77e2
"
openstack%2Frally~master~I15ca37fdf74b153cc2727b6293b841de42227e9f,openstack/rally,master,I15ca37fdf74b153cc2727b6293b841de42227e9f,[CLI] Add support for emtpy deployment,MERGED,2017-09-08 04:41:43.000000000,2017-09-09 11:22:08.000000000,2017-09-09 11:22:08.000000000,17,8,0,501945,32633c473e1609bf8be83d550522151b0859b432,simplify_deployment_create_cli,22,4,5,4,6172,Boris Pavlovic,boris-42,"[CLI] Add support for emtpy deployment

If no platform is used config is looking like {} and it actually
doesn't make any sense to force someone to create file for that

This patch allows to create a empty deployment if there is no
--filename and --fromenv arguments

Change-Id: I15ca37fdf74b153cc2727b6293b841de42227e9f
"
openstack%2Fcinder~master~Ie2b2aef40b4de36d011c7efa0ab5af5c9581a63d,openstack/cinder,master,Ie2b2aef40b4de36d011c7efa0ab5af5c9581a63d,Implement keymgr list() method,MERGED,2017-09-06 19:47:38.000000000,2017-09-09 11:09:59.000000000,2017-09-07 17:04:01.000000000,24,0,2,501398,fa6951c55b5462d6ddca04361363db0c57ce66e2,bug/1715451,66,30,3,2,11904,Sean McGinnis,SeanM,"Implement keymgr list() method

Castellan KeyManager has added an abstract list() method starting
in release 0.13.0. We are currently safe since upper constraints
cap it at 0.12.0, but we will want to raise those constraints
soon.

This method isn't actually used in the Cinder code, but since it's
an ABC abstract method we must implement it in our ConfKeyMgr. This
just adds a basic skeleton so we don't blow up on missing the method.

Change-Id: Ie2b2aef40b4de36d011c7efa0ab5af5c9581a63d
Closes-bug: #1715451
"
openstack%2Fcinder~master~I145e4aeb535073b018cb4fa6ca9c939b1403ddb5,openstack/cinder,master,I145e4aeb535073b018cb4fa6ca9c939b1403ddb5,Remove unsupported BlockDeviceDriver,MERGED,2017-09-05 13:52:37.000000000,2017-09-09 10:09:05.000000000,2017-09-06 18:03:38.000000000,7,750,6,500831,711e88a8f9f8322f02a434bbe00417580715cacd,remove-block-device-driver,45,8,5,4,1736,Ivan Kolodyazhny,e0ne,"Remove unsupported BlockDeviceDriver

BlockDeviceDriver was deprecated in Ocata release and marked as
'unsupported'. There is no CI for it too.

Change-Id: I145e4aeb535073b018cb4fa6ca9c939b1403ddb5
"
openstack%2Frally~master~Ie7213316c2b739c1afe8f69439d038c76a5e2693,openstack/rally,master,Ie7213316c2b739c1afe8f69439d038c76a5e2693,[unit] Fix the warnings in unit task tests,MERGED,2017-09-08 04:59:07.000000000,2017-09-09 09:19:40.000000000,2017-09-09 09:19:40.000000000,74,55,1,501947,17fe2c9441acef086978c7f80d510dce136d005d,fix_warnings,13,4,2,3,6172,Boris Pavlovic,boris-42,"[unit] Fix the warnings in unit task tests

We should not use classes with names that starts with Test*
that confuses pytest and make pytest think that that is class with
test cases

Change-Id: Ie7213316c2b739c1afe8f69439d038c76a5e2693
"
openstack%2Fbifrost~stable%2Fpike~If2ab2b0dc116587976859cc7653affc0b19aedcd,openstack/bifrost,stable/pike,If2ab2b0dc116587976859cc7653affc0b19aedcd,Fix the dhcp checks on centos,MERGED,2017-09-04 09:05:13.000000000,2017-09-09 09:10:39.000000000,2017-09-09 09:10:39.000000000,8,3,0,500485,565704cf2059647a5f6ac0afae595bc0420f3fd9,,7,3,1,1,6133,yolanda.robla,yolanda.robla,"Fix the dhcp checks on centos

It is using a different pathf or leases, so pick it properly.

Change-Id: If2ab2b0dc116587976859cc7653affc0b19aedcd
(cherry picked from commit 2dc2ca7a24f9ba5ad7370901f02310725d4756a2)
"
openstack%2Ftripleo-docs~master~Id815e865d68e47d05a408b987c638ec917ca4dfe,openstack/tripleo-docs,master,Id815e865d68e47d05a408b987c638ec917ca4dfe,Document how to upload only the needed container images,MERGED,2017-09-01 16:37:10.000000000,2017-09-09 09:06:50.000000000,2017-09-09 09:06:50.000000000,8,0,0,500126,e3a14b282157c74faae0323d8e9cbe9924a4aec7,bug/1710992,7,4,1,1,13039,Martin André,mandre,"Document how to upload only the needed container images

It is possible to limit the container images that are pulled from the
registry by specifying the environments and role files to the prepare
command.

Change-Id: Id815e865d68e47d05a408b987c638ec917ca4dfe
Related-Bug: #1710992
"
openstack%2Ftripleo-docs~master~I35e9540db61afa923aff7ab13bb95432d9fa529e,openstack/tripleo-docs,master,I35e9540db61afa923aff7ab13bb95432d9fa529e,Update includepkgs for delorean-current,MERGED,2017-09-08 15:15:51.000000000,2017-09-09 09:04:47.000000000,2017-09-09 09:04:47.000000000,1,1,0,502093,03a72c1ea7b1ffa33ce678322b0af2c6a06509d7,bug/1715625,7,3,1,1,14985,Alex Schultz,mwhahaha,"Update includepkgs for delorean-current

The existing list skips things like openstack-tripleo-validations and we
should just be including all the openstack-tripleo-* packages

Change-Id: I35e9540db61afa923aff7ab13bb95432d9fa529e
Related-Bug: #1715625
"
openstack%2Fzun~master~I8ee2b16f6f4fafcb63ce64471e7a3c255637faf7,openstack/zun,master,I8ee2b16f6f4fafcb63ce64471e7a3c255637faf7,TrivialFix: ignore directory doc/source/_static,MERGED,2017-09-08 10:10:16.000000000,2017-09-09 08:54:19.000000000,2017-09-09 08:54:19.000000000,1,0,0,502026,9a7d7bfb398675822705340bea611111ebad7477,trivial-fix,17,3,1,1,25456,junboli,junboli,"TrivialFix: ignore directory doc/source/_static

When build the docs, the directory doc/source/_static will be
generated, therefore, add this will ignore the directory stuff
at everyone commit

Change-Id: I8ee2b16f6f4fafcb63ce64471e7a3c255637faf7
"
