id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fpython-senlinclient~master~Ie7b9f11a4eef83ce6514d880c1bdffded584c7f0,openstack/python-senlinclient,master,bug/1553871,Ie7b9f11a4eef83ce6514d880c1bdffded584c7f0,Spelling mistakes on 'Clustering service command-line client' page,MERGED,2016-03-18 14:59:50.000000000,2016-03-19 09:33:43.000000000,2016-03-19 09:33:43.000000000,16,16,0,294634,ed8c1320aaebfe15c1503438ac6ab63c4967c239,10,3,2,1,19902,zzxwill,zzxwill,"Spelling mistakes on 'Clustering service command-line client' page

The word 'appened' is misspelled in senlin action-list of page
http://docs.openstack.org/cli-reference/senlin.html. It should be
'appended'.

Change-Id: Ie7b9f11a4eef83ce6514d880c1bdffded584c7f0
Closes-Bug: 1553871
"
openstack%2Fsenlin~master~Iecade7b6bec1c5e33120e24f620c6b6eed31da8b,openstack/senlin,master,functional-test,Iecade7b6bec1c5e33120e24f620c6b6eed31da8b,Complete functional test of cluster_membership,MERGED,2016-03-18 13:33:55.000000000,2016-03-19 09:33:17.000000000,2016-03-19 09:33:17.000000000,33,1,3,294588,4c4357cf59a5ccc3aa64ca8d6ca4a5270b2a2877,13,4,1,1,11034,Yanyan Hu,yanyanhu,"Complete functional test of cluster_membership

This patch add desired_capacity check in cluster_membership functional
test. It also add tests for breaking size limitation cases.

Change-Id: Iecade7b6bec1c5e33120e24f620c6b6eed31da8b
"
openstack%2Fbandit~master~I1c1327b62107b5fcdb398685d30aea84e8421add,openstack/bandit,master,move_screen_summary,I1c1327b62107b5fcdb398685d30aea84e8421add,Moving test summary to end of screen results,MERGED,2016-03-18 17:10:56.000000000,2016-03-19 09:28:16.000000000,2016-03-19 09:28:16.000000000,6,4,4,294724,83e81264f21f6ebd0745ba99e91bda41fdc74d22,15,4,2,2,17277,Christopher J Schaefer,cjschaef,"Moving test summary to end of screen results

When a user is running bandit and the results are output to screen,
the summary should be provided last (after any found issues) for easer
review by the user. The text formatter has also been updated to
reflect this change as well, the other formatters are okay as is.

Change-Id: I1c1327b62107b5fcdb398685d30aea84e8421add
"
openstack%2Fmanila~master~I63203df00904d209e9e92eda7c79206e5ef8d611,openstack/manila,master,bug/1546303,I63203df00904d209e9e92eda7c79206e5ef8d611,Data Replication: Ensure Snapshots across replicas,MERGED,2016-03-15 00:21:37.000000000,2016-03-19 09:27:55.000000000,2016-03-19 09:15:12.000000000,2211,169,53,292659,94e04c8de20a842725e47042418cff818e6f7515,133,17,11,33,16643,Goutham Pacha Ravi,gouthamr,"Data Replication: Ensure Snapshots across replicas

When taking a snapshot of a replicated share,  users would
expect the snapshot to be available across the replicas.
Currently, Manila assumes that drivers will take snapshots
along with the share data.

Different backends implement replication differently. Many
of them assume that replicas are 'in_sync' with the primary
if they have been synchronized within a particular window
of time (sometimes referred to as 'recovery point objective').
Since snapshots are point in time actions on a share, drivers
must ensure that the replication of a snapshot begins as soon
as it is available on the primary/'active' instance.

To ensure that snapshots are indeed available across replicas:
1) Track snapshots across replicas as different
    snapshot instances.
2) Make an 'aggregate_status' property to convey the
    availability of a snapshot across all the active/in_sync
    replicas of a share.
3) Provide all the information necessary for drivers to:
    - Create a snapshot on the primary and send it across
       to all replicas
    - Delete a snapshot on the primary and ensure that it is
       deleted on the replicas as well.
4) Set snapshot instance to 'error' if it was in any transitional
    state when its replica was 'promoted' to become an 'active'
    instance.
5) Pass down snapshot instances during create, delete and update
replica driver calls.
6) Update replica interfaces to pass in snapshot instance data. Always
include 'available' snapshots in the update_replica call to ensure
that drivers confirm their presence on the replica in order to report
that the replica is 'in_sync'.

Also, grab the share_type afresh from parent share/snapshot
to allow 'replication_key' to be copied to the share model during
share creation.

Rename SnapshotNotFound to SnapshotResourceNotFound to
signify a missing snapshot object on backends.

APIImpact
The 'status' attribute of the snapshot is now the 'aggregate_status'
of the instances of the snapshot. No key changes have been made
in the JSON response. However, API actions will be gated against
'aggregate_status' of the snapshot instances when more than one
instance exists.

Closes-Bug: #1546303
Closes-Bug: #1551064

Change-Id: I63203df00904d209e9e92eda7c79206e5ef8d611
"
openstack%2Fsenlin~master~I9579dfa79563e9ac3868abf552687a2cdb5827b9,openstack/senlin,master,bug/1558930,I9579dfa79563e9ac3868abf552687a2cdb5827b9,Store random assigned VIP address to cluster data,MERGED,2016-03-18 08:24:12.000000000,2016-03-19 09:20:05.000000000,2016-03-18 11:39:16.000000000,49,1,3,294450,62ab1d31d352c10f056dcc99f66c7878e0e551f0,14,3,2,7,11034,Yanyan Hu,yanyanhu,"Store random assigned VIP address to cluster data

User is allowed to define lb policy without specifying VIP address.
In that case, a random VIP address will be allocated during lb policy
attaching which should be exposed to end user through cluster data.
This patch addresses this issue.

Closes-Bug: #1558930
Change-Id: I9579dfa79563e9ac3868abf552687a2cdb5827b9
"
openstack%2Fsecurity-doc~master~Idcf94bfb9877ab1ef04afceca2b791dda1b3e078,openstack/security-doc,master,bug/1342430,Idcf94bfb9877ab1ef04afceca2b791dda1b3e078,Adding section about selecting supporting software,MERGED,2016-03-07 06:07:30.000000000,2016-03-19 09:05:02.000000000,2016-03-19 09:05:02.000000000,53,0,10,289160,1bebdc45dd0eb6b95f78f54abe567e3949b01c49,27,9,5,2,9162,Lana Brindley,loquacity,"Adding section about selecting supporting software

As per bug, added new section to intro with general info about selecting
supporting software. Copied from selecting hypervisor section, and cut
down dramatically.

Change-Id: Idcf94bfb9877ab1ef04afceca2b791dda1b3e078
Closes-Bug: #1342430
"
openstack%2Fopenstack-doc-tools~master~I7271af8834ff29ce92cd1c20fd9864a4895f146d,openstack/openstack-doc-tools,master,zaqar,I7271af8834ff29ce92cd1c20fd9864a4895f146d,autohelp: add zaqar to the default projects,MERGED,2016-03-19 06:48:15.000000000,2016-03-19 08:57:47.000000000,2016-03-19 08:57:47.000000000,1,1,0,294892,626476352cd27f4d505d1d2b479897040752e648,7,3,1,1,7923,Gauvain Pocentek,gpocentek,"autohelp: add zaqar to the default projects

Change-Id: I7271af8834ff29ce92cd1c20fd9864a4895f146d
"
openstack%2Fproject-config~master~I4aa8c2bf384bc5f7306d1dbf5c5cab966899fd7e,openstack/project-config,master,project-yaml-normalization,I4aa8c2bf384bc5f7306d1dbf5c5cab966899fd7e,Normalize projects.yaml,MERGED,2016-03-19 06:24:47.000000000,2016-03-19 08:54:50.000000000,2016-03-19 08:54:48.000000000,3,4,0,294883,a1fedd275d6d3889026e755a7afb9cac24d877a5,6,2,1,1,11131,OpenStack Proposal Bot,proposal-bot,"Normalize projects.yaml

Change-Id: I4aa8c2bf384bc5f7306d1dbf5c5cab966899fd7e
"
openstack%2Fopenstack-doc-tools~master~I30e4c926f830d1dd450a0d10a2bfacae3c3301bf,openstack/openstack-doc-tools,master,fix-typo-in-readme,I30e4c926f830d1dd450a0d10a2bfacae3c3301bf,Fix a typo in autogenerate_config_docs/README.rst,MERGED,2016-03-19 01:21:57.000000000,2016-03-19 08:48:26.000000000,2016-03-19 08:48:26.000000000,1,1,0,294855,74a5a0d1c36ffc486f75f08fa9becc6d7d724bae,7,3,1,1,8344,fumihiko kakuma,kakuma,"Fix a typo in autogenerate_config_docs/README.rst

Fix a parameter order on autohelp-wrapper command line
explained in README.rst.

Change-Id: I30e4c926f830d1dd450a0d10a2bfacae3c3301bf
"
openstack%2Foperations-guide~master~I4915fc7766e8650efead8892c9999226b2cc03dc,openstack/operations-guide,master,zanata/translations,I4915fc7766e8650efead8892c9999226b2cc03dc,Imported Translations from Zanata,MERGED,2016-03-19 06:33:29.000000000,2016-03-19 08:47:08.000000000,2016-03-19 08:47:08.000000000,278,247,0,294885,9405de2a50af8cc7e3cada57973ca65ff25b66e1,6,2,1,2,11131,OpenStack Proposal Bot,proposal-bot,"Imported Translations from Zanata

For more information about this automatic import see:
https://wiki.openstack.org/wiki/Translations/Infrastructure

Change-Id: I4915fc7766e8650efead8892c9999226b2cc03dc
"
