id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fpuppet-heat~master~I5507147b71874149972635ed974fc96724441bb1,openstack/puppet-heat,master,add_syslog_support,I5507147b71874149972635ed974fc96724441bb1,Add syslog support to heat module,MERGED,2014-01-29 16:01:26.000000000,2014-01-30 17:57:42.000000000,2014-01-30 17:57:42.000000000,57,1,0,69889,0f263b4580c22a85efb1d6429e6f023208978a8f,6,4,1,2,7155,Sebastien Badia,sbadia,"Add syslog support to heat module

Change-Id: I5507147b71874149972635ed974fc96724441bb1
"
openstack%2Foperations-guide~master~If06ab896a1625515fe386ee61e9dab06b3566f60,openstack/operations-guide,master,revert-ipv6-havana,If06ab896a1625515fe386ee61e9dab06b3566f60,Revert of Nephos PDF link,MERGED,2014-01-25 07:40:32.000000000,2014-01-30 17:57:00.000000000,2014-01-30 17:57:00.000000000,9,9,0,69109,8877f4100faaffb317a2e774f5e94c3883c80c80,10,4,1,1,6859,Joe Topjian,joe-topjian-v,"Revert of Nephos PDF link

Removes the mention of the Nephos PDF for enhancing IPv6 support in
Havana.

Change-Id: If06ab896a1625515fe386ee61e9dab06b3566f60
"
openstack%2Foperations-guide~master~Ic1fd2f9a3a6c4ba3a6f3e7131b9f12f36699d7b4,openstack/operations-guide,master,dair-use-case-update,Ic1fd2f9a3a6c4ba3a6f3e7131b9f12f36699d7b4,Updates the DAIR use case,MERGED,2014-01-29 21:54:54.000000000,2014-01-30 17:56:28.000000000,2014-01-30 17:56:28.000000000,1,1,0,69988,c43ece293abae300095ae3a4fed7273db6b528d1,7,3,1,1,6859,Joe Topjian,joe-topjian-v,"Updates the DAIR use case

This commit makes a small changes to the DAIR use case.

Change-Id: Ic1fd2f9a3a6c4ba3a6f3e7131b9f12f36699d7b4
"
openstack%2Fnova~master~I6e44ac788426ba41f1674a5df3d04300eb7c05cc,openstack/nova,master,bug/1258848,I6e44ac788426ba41f1674a5df3d04300eb7c05cc,"Revert ""Allow deleting instances while uuid lock is held""",MERGED,2014-01-29 21:51:54.000000000,2014-01-30 17:56:09.000000000,2014-01-30 15:28:50.000000000,1,1,0,69987,6b7304d8d38c0f04643bdcd031d682c688c91b28,27,8,2,1,1561,Russell Bryant,russellb,"Revert ""Allow deleting instances while uuid lock is held""

This reverts commit 05f4f7170ab67c20e7f7b3f9f304ccc7ca163490.

We're seeing a huge increase in the occurrence of bug 1258848 since
this patch merged.  This patch effectively allows a delete to occur,
even if the creation hasn't finished yet, which would explain the race
we're seeing leading to the new flood of these errors.

Related-bug: #1258848
Change-Id: I6e44ac788426ba41f1674a5df3d04300eb7c05cc
"
openstack%2Ftaskflow~master~I94d7b8e0a447708e448c8c5d3dd7232f67c7adda,openstack/taskflow,master,,I94d7b8e0a447708e448c8c5d3dd7232f67c7adda,Tests: don't pass 'values' to task constructor,MERGED,2014-01-23 12:13:36.000000000,2014-01-30 17:49:41.000000000,2014-01-30 17:49:40.000000000,72,81,0,68621,39da9727670b0baa06982fe3ea977545ffa034b4,11,5,2,2,7366,Ivan Melnikov,imelnikov,"Tests: don't pass 'values' to task constructor

This might make it easier for worker-based engine to run it.

Change-Id: I94d7b8e0a447708e448c8c5d3dd7232f67c7adda
"
openstack%2Fopenstack-manuals~master~Idb7b7cce09e2a38c2e2838c06e023a4ebf4b4839,openstack/openstack-manuals,master,ch037-risks,Idb7b7cce09e2a38c2e2838c06e023a4ebf4b4839,small cleanup security_guide  ch037_risks,MERGED,2014-01-28 20:58:24.000000000,2014-01-30 17:48:54.000000000,2014-01-30 17:48:53.000000000,44,18,8,69717,c46acabfe695fb838f61868860ff54c6a600a309,15,5,4,1,9382,Shilla Saebi,shillasaebi,"small cleanup security_guide  ch037_risks

typo queueuing to Queuing
minor grammar edit, added comma
Made changes to sentence formats
removed extra paragraph for 1 sentence, added 0MQ, removed space afer </para>

Change-Id: Idb7b7cce09e2a38c2e2838c06e023a4ebf4b4839
"
openstack%2Fmurano-deployment~release-0.4~If359789737221c1ab6a19d060d1c45dcf9866282,openstack/murano-deployment,release-0.4,bug/1230471,If359789737221c1ab6a19d060d1c45dcf9866282,Image builder update,MERGED,2014-01-28 12:47:04.000000000,2014-01-30 17:48:52.000000000,2014-01-30 17:48:52.000000000,752,411,4,69589,02b3b3fde512f28388613dae9560f8672d7a8cfe,36,6,13,18,7562,Dmitry Teselkin,dteselkin,"Image builder update

* Installation script makes full system preparation
* README updated
* Functions moved to a separate file
* A few helper scripts added
* Ability to modify autounattended files added to Makefile
* Config file updated
* Unattended files updated
* Obsolete files removed
* VirtIO URL and file name updated
* A section for Windows Server 2012 R2 added
* Minor updates in functions

This change also includes modifications from https://review.openstack.org/#/c/68894/

Related-Bug: 1230471

Change-Id: If359789737221c1ab6a19d060d1c45dcf9866282
"
openstack%2Fzaqar~master~I87716f9feb80da63a6b8c1f629178b396dbeb4c6,openstack/zaqar,master,functional,I87716f9feb80da63a6b8c1f629178b396dbeb4c6,test(functional): Don't use a dead test server,MERGED,2014-01-29 19:12:15.000000000,2014-01-30 17:07:40.000000000,2014-01-30 17:07:40.000000000,12,5,1,69941,7a9c45a5b24877afe2f19150c898d4d1eea456a5,6,3,1,1,6427,Kurt Griffiths,kgriffs,"test(functional): Don't use a dead test server

It appears that when running in the gate, the wsgiref server sometimes
goes away. This adds a check to only reuse a server instance if it
is still alive.

Change-Id: I87716f9feb80da63a6b8c1f629178b396dbeb4c6
"
openstack%2Fkeystone~stable%2Fhavana~Ia5e743afd59f33bfc7006ff98c39e32e63733803,openstack/keystone,stable/havana,bug/1253905,Ia5e743afd59f33bfc7006ff98c39e32e63733803,Import strutils from oslo,MERGED,2013-12-05 23:56:50.000000000,2014-01-30 17:05:52.000000000,2014-01-30 17:05:51.000000000,219,0,0,60386,152eba3a915b1652c116e02d6a07bf7f32b50ce9,31,9,3,2,1955,Alan Pevec,apevec,"Import strutils from oslo

Handles common UTF8 encoding and decoding situations.

Related-Bug: 1253905
Change-Id: Ia5e743afd59f33bfc7006ff98c39e32e63733803
"
openstack%2Ftempest~master~Id1de7ee55159f6583a0a93ee87e26a5deaacfd6e,openstack/tempest,master,bug/1267857,Id1de7ee55159f6583a0a93ee87e26a5deaacfd6e,Update 'Member' with option 'operator_role' in tempest.conf,MERGED,2014-01-10 14:16:59.000000000,2014-01-30 17:05:44.000000000,2014-01-30 17:05:43.000000000,4,3,2,65964,5384ef569b36abaa8078f4114ec0187d9280f47b,29,8,3,1,9933,Qiu Hua Qiao,qhqiao,"Update 'Member' with option 'operator_role' in tempest.conf

In function _get_object_storage_client(), it is better to use the
option 'operator_role' in tempest.conf than hard code the role
to 'Member' here.

Change-Id: Id1de7ee55159f6583a0a93ee87e26a5deaacfd6e
Closes-Bug: #1267857
"
