id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fstackviz~master~I82ab7935280d657dc556d72159f5d1b84ca83c0d,openstack/stackviz,master,test-details,I82ab7935280d657dc556d72159f5d1b84ca83c0d,Change nesting API calls to promise chain in test-details controller,MERGED,2016-03-10 22:34:33.000000000,2016-03-24 19:53:35.000000000,2016-03-24 19:53:35.000000000,15,18,2,291474,d096ef67b7e35fd6c9fd08e0e6a7ba2886bd2112,16,3,5,1,17005,Austin Clark,austin81,"Change nesting API calls to promise chain in test-details controller

TestDetailsCtrl previously used a series of nesting API calls to
dataset-service in order to get dataset, raw json, and details json
for the test details page. This replaces the nesting calls with a
promise chain to make the code more 'Angular-y'.

Change-Id: I82ab7935280d657dc556d72159f5d1b84ca83c0d
"
openstack%2Ffuel-web~master~I555027cf00f935164ea6105bb1b9ca48a0d84ee1,openstack/fuel-web,master,task-based-bugs-plugins,I555027cf00f935164ea6105bb1b9ca48a0d84ee1,Fall back to empty requires list if they are not set in the task,ABANDONED,2016-03-15 16:21:08.000000000,2016-03-24 19:47:52.000000000,,2,2,0,293030,53bac928b0c9930cc4b024092806ecc1812caa96,10,8,1,1,8786,Vladimir Kuklin,aglarendil,"Fall back to empty requires list if they are not set in the task

Do not fail if requires/required_for field is missing in the task.
With 2.0.0 tasks version requires/required_for fields can be
replaced with cross-depends/cross-depended-by with role name set to
'self' easily.

Change-Id: I555027cf00f935164ea6105bb1b9ca48a0d84ee1
Closes-bug: #1557615
"
openstack%2Fcongress~stable%2Fmitaka~I7b603bcf3785374d5e83d0e5a98669dbd93d8cd9,openstack/congress,stable/mitaka,antlr3-standalone-fix,I7b603bcf3785374d5e83d0e5a98669dbd93d8cd9,Fix for broken antlr3 in stand-alone install,MERGED,2016-03-24 18:15:50.000000000,2016-03-24 19:37:14.000000000,2016-03-24 19:37:14.000000000,6,3,0,297289,cf8c8b5953ad3ca817e08f472ae544cf0114ad3c,6,2,1,4,8215,Tim Hinrichs,thinrich,"Fix for broken antlr3 in stand-alone install

Restored and updated the permanent symlinks and updated setup.cfg
to facilitate proper standalone installation of antlr3 w congress.

Change-Id: I7b603bcf3785374d5e83d0e5a98669dbd93d8cd9
"
openstack%2Ffuel-library~master~I8ea6c0387b73f8094d306a73dd779967d6d91871,openstack/fuel-library,master,bp/fuel-openstack-tasks,I8ea6c0387b73f8094d306a73dd779967d6d91871,Move openstack specific tasks to their own folder structure,MERGED,2016-02-23 00:44:12.000000000,2016-03-24 19:31:14.000000000,2016-03-24 19:30:33.000000000,605,329,1,283332,96da5b4a1eb82a76fb416d93f5249dc32e2499f2,283,14,24,235,8797,Andrew Woodward,xarses,"Move openstack specific tasks to their own folder structure

In order to better support loose coupling of openstack version to fuel
we need to separate the tasks that call into the specific version of the
puppet-openstack modules so that they can more easily be versioned from
their fuel version.

Initially we are separating them, later they will become their own
repository.

Change-Id: I8ea6c0387b73f8094d306a73dd779967d6d91871
Blueprint: fuel-openstack-tasks
"
openstack%2Fmonasca-agent~master~I150707096ec486243639013fdc8d0055c3655558,openstack/monasca-agent,master,,I150707096ec486243639013fdc8d0055c3655558,Send the emit time metric after each forwarder send to the API,ABANDONED,2016-03-24 00:04:06.000000000,2016-03-24 19:25:45.000000000,,6,0,0,296846,1c12cb9de0738416959c4180c85800e5ae72842b,7,4,2,1,15027,Michael Hoppal,michael-hoppal,"Send the emit time metric after each forwarder send to the API

Change-Id: I150707096ec486243639013fdc8d0055c3655558
"
openstack%2Fnova~stable%2Fmitaka~Ide680eb6e11506d19cbaa549837a0ea448b9c401,openstack/nova,stable/mitaka,zanata/translations,Ide680eb6e11506d19cbaa549837a0ea448b9c401,Imported Translations from Zanata,MERGED,2016-03-24 06:31:14.000000000,2016-03-24 19:16:32.000000000,2016-03-24 10:35:36.000000000,1334,3,0,296906,73e4fb189abe098f0058d173044708119785e494,9,3,1,2,11131,OpenStack Proposal Bot,proposal-bot,"Imported Translations from Zanata

For more information about this automatic import see:
https://wiki.openstack.org/wiki/Translations/Infrastructure

Change-Id: Ide680eb6e11506d19cbaa549837a0ea448b9c401
"
openstack%2Fopenstack-manuals~master~I4b3f74f4040506057e13fbcfc2929a00d540ceea,openstack/openstack-manuals,master,tools_publishdocs_mitaka_adopt,I4b3f74f4040506057e13fbcfc2929a00d540ceea,[release] Adopts tools/publishdocs.sh for Mitaka,MERGED,2016-03-23 11:35:44.000000000,2016-03-24 19:08:30.000000000,2016-03-24 19:08:29.000000000,2,2,2,296386,e24eba275c4aaf832b5f84235603c6280ac3fc7d,13,4,2,1,14643,Olga Gusarenko,Olga,"[release] Adopts tools/publishdocs.sh for Mitaka

Change-Id: I4b3f74f4040506057e13fbcfc2929a00d540ceea
"
openstack%2Fmanila~master~I0a55433f1953facdd5169a2991c67d3f046bcf06,openstack/manila,master,bp/netapp-cdot-single-svm-replication,I0a55433f1953facdd5169a2991c67d3f046bcf06,NetApp: Add Replication support in cDOT,MERGED,2016-02-02 21:32:23.000000000,2016-03-24 19:06:35.000000000,2016-03-02 01:55:26.000000000,3360,54,42,275416,d9dea3e1829ab5f6064a4ca215c539ffeca410d7,146,20,15,15,16643,Goutham Pacha Ravi,gouthamr,"NetApp: Add Replication support in cDOT

Add support for the replication driver workflows
within the NetApp single-svm cDOT driver.

Implements: blueprint netapp-cdot-single-svm-replication
Co-Authored-By: Clinton Knight <cknight@netapp.com>
Co-Authored-By: Goutham Pacha Ravi <gouthamr@netapp.com>

Change-Id: I0a55433f1953facdd5169a2991c67d3f046bcf06
"
openstack%2Ftripleo-heat-templates~master~I56978b15823dd6eaf4b6fd3440df2f895e89611a,openstack/tripleo-heat-templates,master,swift-ring-build,I56978b15823dd6eaf4b6fd3440df2f895e89611a,Allow option to disable Swift ring management,MERGED,2016-03-21 14:34:31.000000000,2016-03-24 19:01:59.000000000,2016-03-21 17:43:42.000000000,12,8,3,295314,83b8bb7bfa420a3f2d03821bf0280f9fb55f1c18,16,5,1,2,9712,Dougal Matthews,dougal,"Allow option to disable Swift ring management

There are quite a few cases where it is useful to disable ring building on the
nodes. For example:

- using different weights, regions, and zones
- replacing a node in an existing Swift cluster
- adding a new node to an existing cluster
- using storage policies and therefore multiple rings
- using different nodes and disks for account, container and object servers

This patch allows it to disable ring building. Rings need to be maintained
manually then, and copied to all storage and proxy nodes within a cluster.

This patch is similar to I01311ec3ca265b151f8740bf7dc57cdf0cf0df6f, except that
it uses the current templates.

Change-Id: I56978b15823dd6eaf4b6fd3440df2f895e89611a
"
openstack%2Fcongress~master~I7b603bcf3785374d5e83d0e5a98669dbd93d8cd9,openstack/congress,master,antlr3-standalone-fix,I7b603bcf3785374d5e83d0e5a98669dbd93d8cd9,Fix for broken antlr3 in stand-alone install,MERGED,2016-03-22 04:41:24.000000000,2016-03-24 19:00:47.000000000,2016-03-24 19:00:47.000000000,6,3,0,295621,c90410f9042b73c3353db5519a6e52b4eb0b090f,8,2,1,4,18591,Eric Kao,ekcs,"Fix for broken antlr3 in stand-alone install

Restored and updated the permanent symlinks and updated setup.cfg
to facilitate proper standalone installation of antlr3 w congress.

Change-Id: I7b603bcf3785374d5e83d0e5a98669dbd93d8cd9
"
