id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fpuppet-tacker~master~Iffc2b250e326eb2122dd6761cccaeafcfea2466c,openstack/puppet-tacker,master,bug/1717144,Iffc2b250e326eb2122dd6761cccaeafcfea2466c,Deprecate revocation_cache_time option,MERGED,2017-09-14 03:55:17.000000000,2017-09-20 23:58:58.000000000,2017-09-20 23:58:58.000000000,19,12,0,503931,9738803c15c0a10e9b26bb152d890015447fd0bc,13,4,1,3,9414,zhongshengping,ZhongShengping,"Deprecate revocation_cache_time option

The revocation_cache_time is deprecated for removel because of PKI
token format is no longer supported.
Update warning message and add a release note.

Change-Id: Iffc2b250e326eb2122dd6761cccaeafcfea2466c
Closes-Bug: #1717144
"
openstack%2Fdjango_openstack_auth~master~Idc03c122787afcb1f3ba7d8ab630e0a15b5848a5,openstack/django_openstack_auth,master,zanata/translations,Idc03c122787afcb1f3ba7d8ab630e0a15b5848a5,Imported Translations from Zanata,MERGED,2017-09-17 10:31:43.000000000,2017-09-20 23:53:00.000000000,2017-09-20 23:53:00.000000000,24,5,0,504765,73941654bfcb2849fd6d84b82d65ba706ef31ee2,11,3,3,1,11131,OpenStack Proposal Bot,proposal-bot,"Imported Translations from Zanata

For more information about this automatic import see:
https://docs.openstack.org/i18n/latest/reviewing-translation-import.html

Change-Id: Idc03c122787afcb1f3ba7d8ab630e0a15b5848a5
"
openstack%2Fdjango_openstack_auth~master~Ia77c55d2d92f90c693a8b0925c02a4b2cd6e9f18,openstack/django_openstack_auth,master,openstack/requirements,Ia77c55d2d92f90c693a8b0925c02a4b2cd6e9f18,Updated from global requirements,MERGED,2017-09-13 12:49:37.000000000,2017-09-20 23:52:54.000000000,2017-09-20 23:52:54.000000000,1,1,0,503623,0352ed594129ff6388409823356bc7fe6fd55568,22,2,14,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: Ia77c55d2d92f90c693a8b0925c02a4b2cd6e9f18
"
openstack%2Fneutron-lbaas~master~Ia5a326506e7abfea13e63ea8a588de857290b921,openstack/neutron-lbaas,master,openstack/requirements,Ia5a326506e7abfea13e63ea8a588de857290b921,Updated from global requirements,MERGED,2017-09-16 23:16:58.000000000,2017-09-20 23:51:03.000000000,2017-09-20 23:51:03.000000000,2,2,0,504659,a37f3d3220ac151133c988c843b0c5aee1664e8c,37,4,14,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: Ia5a326506e7abfea13e63ea8a588de857290b921
"
openstack%2Fpuppet-gnocchi~stable%2Fpike~I08f0a793c7ebbedf4b03ce97462d585bf66912b9,openstack/puppet-gnocchi,stable/pike,create-pike,I08f0a793c7ebbedf4b03ce97462d585bf66912b9,Update UPPER_CONSTRAINTS_FILE for stable/pike,MERGED,2017-08-24 14:00:29.000000000,2017-09-20 23:39:28.000000000,2017-09-20 23:39:27.000000000,1,1,0,497320,d61b656432dbbc28a40670071d3aa3f3638eebd2,30,5,2,1,22816,OpenStack Release Bot,release,"Update UPPER_CONSTRAINTS_FILE for stable/pike

Change-Id: I08f0a793c7ebbedf4b03ce97462d585bf66912b9
"
openstack%2Foctavia-dashboard~master~I23268320f2b7cbb9dbe83c31c5c6d73882287d6a,openstack/octavia-dashboard,master,openstack/requirements,I23268320f2b7cbb9dbe83c31c5c6d73882287d6a,Updated from global requirements,MERGED,2017-09-20 03:40:02.000000000,2017-09-20 23:39:03.000000000,2017-09-20 23:39:03.000000000,1,1,0,505484,c8f2d5a4695308859dade37cdbb0d07dbb4f6784,26,4,12,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I23268320f2b7cbb9dbe83c31c5c6d73882287d6a
"
openstack%2Frequirements~master~I112f7a4654a65c3291526b408838d7b1c175b069,openstack/requirements,master,bug/1718468,I112f7a4654a65c3291526b408838d7b1c175b069,Raise castellan minimum to 0.14.0,MERGED,2017-09-20 16:02:12.000000000,2017-09-20 23:34:59.000000000,2017-09-20 23:34:58.000000000,1,1,0,505711,1a357369676b15b3acc3c35a07f4f8eae1e7311b,11,4,2,1,11904,Sean McGinnis,SeanM,"Raise castellan minimum to 0.14.0

Commit 8980bf7da55dd084ad84c84534fe937f0d43b9c0 in Castellan deprecated
config option key_manager.api_class, switching to use key_manager.backend.

In order for consumers to switch to using backend, we need to ensure the
version of castellan used is at least 0.13.0 to have this option present.
There were some known issues with 0.13.0, so jumping up to the 0.14.0
release.

This is causing at least Cinder docs builds to fail due to treating
warnings as errors and getting deprecation warnings during the build.

Related-bug: #1718468
Change-Id: I112f7a4654a65c3291526b408838d7b1c175b069
"
openstack%2Fneutron~master~I23642b3f5fe8411d0c8c526750f6965caa71fc2f,openstack/neutron,master,bug/1714796,I23642b3f5fe8411d0c8c526750f6965caa71fc2f,Fix device_owner during DVR and HA migrations,MERGED,2017-09-03 17:56:49.000000000,2017-09-20 23:26:40.000000000,2017-09-20 22:23:11.000000000,79,3,5,500379,0afe2c201a7d114564a0f0aed03ba91ffd776023,37,16,4,3,10267,venkata anil,anil,"Fix device_owner during DVR and HA migrations

When HA router is migrated to DVR, router's
DEVICE_OWNER_HA_REPLICATED_INT interface has to be updated
to DEVICE_OWNER_DVR_INTERFACE.

Similarly for DVR to HA migration, DEVICE_OWNER_DVR_INTERFACE
has to be updated to DEVICE_OWNER_HA_REPLICATED_INT.

Also, for Legacy to HA migration, DEVICE_OWNER_ROUTER_INTF
has to be updated to DEVICE_OWNER_HA_REPLICATED_INT.

Also added unit test cases for all possible migration cases.

Closes-Bug: 1714796
Change-Id: I23642b3f5fe8411d0c8c526750f6965caa71fc2f
"
openstack%2Frally~master~I4e50d30c964e794906ccc0d3543f74b8492477a4,openstack/rally,master,platforms,I4e50d30c964e794906ccc0d3543f74b8492477a4,Fix Openstack.dummy plugin implementation,MERGED,2017-09-20 05:25:51.000000000,2017-09-20 23:16:46.000000000,2017-09-20 23:16:46.000000000,3,3,2,505494,7d8df9c3a8dd8cec63448c41d11ec3724a037275,17,3,3,1,6172,Boris Pavlovic,boris-42,"Fix Openstack.dummy plugin implementation

It should have default context ""users@openstack""
as every OpenStack Plugin has, otherwise you can't
use OpenStack context

This blocks next patch

Change-Id: I4e50d30c964e794906ccc0d3543f74b8492477a4
"
openstack%2Fglance~stable%2Fpike~I51cca19f2ce82ee28187b0a23d658bbe39376675,openstack/glance,stable/pike,nit_fix,I51cca19f2ce82ee28187b0a23d658bbe39376675,Add the missing i18n import,MERGED,2017-09-18 10:50:44.000000000,2017-09-20 23:05:35.000000000,2017-09-20 23:05:35.000000000,1,0,0,504912,9091d262afb120fd077bae003d52463f833a4fde,19,8,1,1,24162,Sorin Sbârnea,ssbarnea,"Add the missing i18n import

Add the missing i18n import in db.utils

Change-Id: I51cca19f2ce82ee28187b0a23d658bbe39376675
(cherry picked from commit c80d032c2840db3e3a889ddf055aa3ced937234a)
"
