id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fcookbook-openstack-compute~master~I1eb12aeee5459912cb5d376decb397a9efef72e4,openstack/cookbook-openstack-compute,master,bug/1295388,I1eb12aeee5459912cb5d376decb397a9efef72e4,Use openstack-common VNC endpoint information,MERGED,2014-03-21 21:55:39.000000000,2014-03-25 04:14:08.000000000,2014-03-25 04:14:08.000000000,13,24,7,82220,d706b87f9d57efff21bbbd3df1800362b55d8e74,25,7,3,5,5371,Mathew Odden,locke105,"Use openstack-common VNC endpoint information

The port and interface binding attributes in the Compute
cookbook are now redundant since there is the exact same
VNC endpoint information in the common attributes now.

This patch removes the redundant attributes from Compute and
updates the places they were used. This is a small change
to the default behavior of binding to the endpoint IPs
instead of the default bind_interface (was 'lo') but
makes the behavior consistent with other endpoint binding.

Closes-Bug: 1295388
Related blueprint increase-ip-binding-flexibility

Change-Id: I1eb12aeee5459912cb5d376decb397a9efef72e4
"
openstack%2Fzaqar~master~Ie2f5fc0bbf4b49ef4356c3d3427d644d2dc8238a,openstack/zaqar,master,master-test-functional-readme,Ie2f5fc0bbf4b49ef4356c3d3427d644d2dc8238a,Fix functional config file instructions,MERGED,2014-03-12 12:48:02.000000000,2014-03-25 03:27:18.000000000,2014-03-25 03:27:18.000000000,1,1,1,79925,ea530d81c9fe55ca02dfe065e7277a8faf939b12,18,4,2,1,4375,Sascha Peilicke,saschpe,"Fix functional config file instructions

File got moved and renamed.

Change-Id: Ie2f5fc0bbf4b49ef4356c3d3427d644d2dc8238a
"
openstack%2Foperations-guide~master~Iacf1d1a86c3af5e6e7b6dba359cba4b0bcff68ef,openstack/operations-guide,master,fix-stacksh,Iacf1d1a86c3af5e6e7b6dba359cba4b0bcff68ef,Fixes an inadvertent angle bracket,MERGED,2014-03-24 22:00:27.000000000,2014-03-25 03:17:13.000000000,2014-03-25 03:17:13.000000000,1,1,0,82626,7142b341049f0ca46d48da9cea184548478ae743,6,2,1,1,964,Anne Gentle,annegentle,"Fixes an inadvertent angle bracket

Change-Id: Iacf1d1a86c3af5e6e7b6dba359cba4b0bcff68ef
"
openstack%2Fdevstack~master~I5180be85fd6449c16f531580a1ddd1d11bfd2572,openstack/devstack,master,bug/1284341,I5180be85fd6449c16f531580a1ddd1d11bfd2572,Provide a keystone.conf for tempest,ABANDONED,2014-03-25 02:06:01.000000000,2014-03-25 03:07:38.000000000,,4,0,0,82691,acc3e329ca3fad595e8206df198e9f7ec1db9ebe,3,1,1,1,6486,Brant Knudson,blk-u,"Provide a keystone.conf for tempest

The keystone.conf file isn't readable by the tempest user so it
can't run commands like `keystone-manage db_version`. This is for
security reasons.

This change adds a keystone.tempest.conf file that tempest has
access to. It only has the database connection string (so it
doesn't include the admin token or ldap password).

Change-Id: I5180be85fd6449c16f531580a1ddd1d11bfd2572
Closes-Bug: #1284341
"
openstack%2Fnova~master~I51837b0dc1bc352c0bf315e383951486b3cac034,openstack/nova,master,neutron-auth-revert,I51837b0dc1bc352c0bf315e383951486b3cac034,Revert deprecation warning on Neutron auth.,MERGED,2014-03-10 22:03:41.000000000,2014-03-25 02:50:35.000000000,2014-03-24 18:08:20.000000000,4,8,1,79470,6a36d367b54538ef6347c948b3e549f21993771a,64,13,6,2,4190,lifeless,lifeless,"Revert deprecation warning on Neutron auth.

This reverts the deprecation warning added in commit
e80cf75fc0f25f6279200f59a70fd7c6e4766b0f.

V3 supports domain + project uniqueness, which is much more usable
than ids - massively more so for deployers. The initial patch
deprecates name, when that isn't necessary or appropriate - using name
based auth is as valid as id based auth - we just need to namespace
it in V3.

For V3 operators should be able to create:

* A service domain
* A service/service project
* A service/neutron user

to replace the prior

* service tenant
* neutron user

structure without switching to ids.

Closes-Bug: #1290540
Change-Id: I51837b0dc1bc352c0bf315e383951486b3cac034
"
openstack%2Fopenstack-manuals~master~I8b1b87ded635f27a81062b09fab34fc8500257fe,openstack/openstack-manuals,master,sect-dashboard-cloud-resources-AUG,I8b1b87ded635f27a81062b09fab34fc8500257fe,Minor update to the 'View cloud resources' chapter,MERGED,2014-03-25 01:24:52.000000000,2014-03-25 02:46:27.000000000,2014-03-25 02:46:26.000000000,1,0,0,82685,5d439617b3b5448e3f0e42405d0729e13ac40f0c,6,2,1,1,8103,Deepti Navale,dnavale,"Minor update to the 'View cloud resources' chapter

Included info about 'Global Object Storage Usage' tab to the 'View resource
statistics' section of the Admin User guide.
Partial-Bug: #1279133

Change-Id: I8b1b87ded635f27a81062b09fab34fc8500257fe
"
openstack%2Fopenstack-manuals~master~I9856f9664cc104eda7a37d9a0a43ee1a0e534aca,openstack/openstack-manuals,master,bug/1281691,I9856f9664cc104eda7a37d9a0a43ee1a0e534aca,Added pointers to template documentation.,MERGED,2014-03-19 04:40:00.000000000,2014-03-25 02:46:19.000000000,2014-03-25 02:46:18.000000000,40,8,18,81434,50300bdd407e31accb86347f9e87d23bd36c58da,30,8,5,3,8328,Mike Spreitzer,mspreitz,"Added pointers to template documentation.

Also added ""Heat Orchestration Template"" and ""Stack""
to the glossary.

Also made a few other changes suggested by reviewers.

Change-Id: I9856f9664cc104eda7a37d9a0a43ee1a0e534aca
Closes-Bug: 1281691
"
openstack%2Fopenstack-manuals~master~I94cb033ed442736801473c1f27321681b5034074,openstack/openstack-manuals,master,duplicates,I94cb033ed442736801473c1f27321681b5034074,Edits to netapp-volume-driver,MERGED,2014-03-23 19:22:02.000000000,2014-03-25 02:46:12.000000000,2014-03-25 02:46:11.000000000,43,31,6,82378,8357d446e3bdc1400869e966ca7a78e2d98d17aa,17,6,4,1,6547,Andreas Jaeger,jaegerandi,"Edits to netapp-volume-driver

Remove duplicate ""the"", end listitems with ""."" and move programlisting
at proper place in the list. Also, improve wording.

Change-Id: I94cb033ed442736801473c1f27321681b5034074
"
openstack%2Fopenstack-manuals~master~I1768cf6ac79c77c40641edba1e0c785df7d6754e,openstack/openstack-manuals,master,arch,I1768cf6ac79c77c40641edba1e0c785df7d6754e,edit to architecture.xml,MERGED,2014-03-14 05:59:03.000000000,2014-03-25 02:46:05.000000000,2014-03-25 02:46:04.000000000,29,15,10,80487,1be4d45a67dfd0c7d2dd4959d925c8df0d66cae8,28,9,5,1,9382,Shilla Saebi,shillasaebi,"edit to architecture.xml

Cinder to Block Storage
changed to be ran on to run
sql to SQL
api to API
http to HTTP

Change-Id: I1768cf6ac79c77c40641edba1e0c785df7d6754e
"
openstack%2Fheat~master~I9ececc394e05bc57f011b3508208f074908c7761,openstack/heat,master,,I9ececc394e05bc57f011b3508208f074908c7761,heat is enabled by default in devstack now,MERGED,2014-03-25 00:20:31.000000000,2014-03-25 02:29:06.000000000,2014-03-25 02:29:06.000000000,4,4,0,82678,d55235105c97f0cbc47e5500ebdc635496a1f30b,7,3,1,1,2750,Sean Dague,sdague,"heat is enabled by default in devstack now

update documentation accordingly, as the previous first line is
no longer needed.

Change-Id: I9ececc394e05bc57f011b3508208f074908c7761
"
