id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fkolla-ansible~master~I44a4e8c95c331fff0b66d18c11566211408fbb85,openstack/kolla-ansible,master,bug/1665258,I44a4e8c95c331fff0b66d18c11566211408fbb85,Fix extension_drivers check in ml2,MERGED,2017-02-16 07:55:33.000000000,2017-02-16 13:03:29.000000000,2017-02-16 12:33:36.000000000,1,1,0,434707,50232c3b182daad62f0114376c2728bfd3049fca,8,3,1,1,19316,Eduardo Gonzalez,egonzalez90,"Fix extension_drivers check in ml2

Use neutron_extension_drivers to add the option only when
a extension_driver is enabled.

Change-Id: I44a4e8c95c331fff0b66d18c11566211408fbb85
Closes-Bug: #1665258
"
openstack%2Freleases~master~I77da9e216d4ec340fe1760c2b6eea31a84c9c6e9,openstack/releases,master,,I77da9e216d4ec340fe1760c2b6eea31a84c9c6e9,Final release of Vitrage for Ocata (based on stable/ocata branch),MERGED,2017-02-16 12:33:54.000000000,2017-02-16 13:02:35.000000000,2017-02-16 13:02:35.000000000,4,0,0,434862,812d2a703ea38e4a05df6d16d0e2ec58d34d8952,6,2,1,1,19159,Ifat Afek,ifat_afek,"Final release of Vitrage for Ocata (based on stable/ocata branch)

Change-Id: I77da9e216d4ec340fe1760c2b6eea31a84c9c6e9
"
openstack%2Fopenstack-ansible-os_nova~master~I02bb69c5f39b4686402bb815bdd0b978bcb05b06,openstack/openstack-ansible-os_nova,master,skip-service-wait,I02bb69c5f39b4686402bb815bdd0b978bcb05b06,Enable cell auto enrollment,MERGED,2017-02-10 12:57:04.000000000,2017-02-16 13:01:28.000000000,2017-02-16 07:17:59.000000000,7,0,3,432291,1ad0bb78cedece76064c647ebda3882cf9c7c6d0,26,5,7,3,17799,Logan V,Logan2211,"Enable cell auto enrollment

When discover_hosts_in_cells_interval is disabled, we need to wait
for the nova-compute service to register itself in the service
database or else it may not be started in time for cell enrollment
to occur.

However, when automatic enrollment is enabled in the scheduler, we
do not need to wait for the service to start because the scheduler
will enroll it automatically using a periodic task.

By default we use an automatic enrollment interval of 60 seconds when 10
or less compute hosts or present, or 300 seconds when >10 compute hosts
are in the deployment.

Change-Id: I02bb69c5f39b4686402bb815bdd0b978bcb05b06
"
openstack%2Freleases~master~I8b84eb3ffe1031bc89062797665498760bf21adf,openstack/releases,master,monasca-thresh,I8b84eb3ffe1031bc89062797665498760bf21adf,Release monasca-thresh 1.3.0 and branch,MERGED,2017-02-16 07:26:51.000000000,2017-02-16 12:58:51.000000000,2017-02-16 12:58:51.000000000,7,0,0,434686,b82ab8c6e6dec8ca74eedcb7419cd879fa8f267d,6,2,1,1,16222,witek,witek,"Release monasca-thresh 1.3.0 and branch

Change-Id: I8b84eb3ffe1031bc89062797665498760bf21adf
"
openstack%2Freleases~master~I8e71377d2176ff6c3a3611d03d947a029981a418,openstack/releases,master,monasca-persister,I8e71377d2176ff6c3a3611d03d947a029981a418,Release monasca-persister 1.4.0 and branch,MERGED,2017-02-16 07:20:26.000000000,2017-02-16 12:57:31.000000000,2017-02-16 12:57:31.000000000,7,0,0,434685,5011acbf3fd7144c27ba6a2e331015b8d3b0e009,6,2,1,1,16222,witek,witek,"Release monasca-persister 1.4.0 and branch

Change-Id: I8e71377d2176ff6c3a3611d03d947a029981a418
"
openstack%2Freleases~master~Ieef7f0d1ba4b3278b3c5f364698c95085d373053,openstack/releases,master,monasca-common,Ieef7f0d1ba4b3278b3c5f364698c95085d373053,Release monasca-common 1.5.0 and branch,MERGED,2017-02-16 07:13:00.000000000,2017-02-16 12:57:17.000000000,2017-02-16 12:57:17.000000000,7,0,0,434683,2061189e0d3f66facb625508d22e16c14817cb1d,6,2,1,1,16222,witek,witek,"Release monasca-common 1.5.0 and branch

Change-Id: Ieef7f0d1ba4b3278b3c5f364698c95085d373053
"
openstack%2Ftempest~master~Id494aea1527d03148ba9284c48a1c171d3469911,openstack/tempest,master,bug/1664633,Id494aea1527d03148ba9284c48a1c171d3469911,Fix AttributeError in wait_for_volume_retype,MERGED,2017-02-14 16:35:08.000000000,2017-02-16 12:55:52.000000000,2017-02-15 06:42:15.000000000,1,1,0,433763,74eb3b5147dbc6a7c578dd3a12de887bd564cc70,14,5,1,1,6873,Matt Riedemann,mriedem,"Fix AttributeError in wait_for_volume_retype

The TimeoutException was coming from the wrong module,
which might have just been a rebase mistake while this
stuff was moving around.

Change-Id: Id494aea1527d03148ba9284c48a1c171d3469911
Closes-Bug: #1664633
"
openstack%2Freleases~master~I3879caead35f03993f22661916ebf52ad6ef8831,openstack/releases,master,ocata/rc1/tripleo,I3879caead35f03993f22661916ebf52ad6ef8831,Release TripleO Ocata RC1,MERGED,2017-02-02 20:46:31.000000000,2017-02-16 12:54:18.000000000,2017-02-16 12:54:18.000000000,74,0,1,428416,0ece26cb47ed6f957e9f62c03ffb05b802cd2aa5,28,5,9,9,3153,Emilien Macchi,emilienm,"Release TripleO Ocata RC1

* instack 6.0.0 (final). We don't expect more work on this project
  before final release.
* instack-undercloud 6.0.0.0rc1.
* puppet-tripleo 6.2.0 which represents rc1 for us.
* tripleo-common 5.8.0 which represents rc1 for us.
* tripleo-heat-templates 6.0.0.0rc1.
* tripleo-image-elements 6.0.0.0rc1.
* tripleo-puppet-elements 6.0.0.0rc1.
* tripleo-quickstart 2.0.0 (final). We don't expect more work on
  this project before final release. Also, we don't want to branch
  it.
* tripleo-quickstart-extras 2.0.0 (final). We don't expect more
  work on this project before final release. Also, we don't want
  to branch it. Also, release notes will be added in Pike.
* tripleo-validations 5.4.0 which represents rc1 for us.

Note: do not release tripleo-ui yet, there is some conflict on:
https://review.openstack.org/#/c/434778/ that needs time to be
figured out.

Change-Id: I3879caead35f03993f22661916ebf52ad6ef8831
"
openstack%2Fopenstack-manuals~master~I860e15f0c0f640caa11a8ad836ebcf8cd490bbfb,openstack/openstack-manuals,master,debian-ocata,I860e15f0c0f640caa11a8ad836ebcf8cd490bbfb,Do not publish Ocata Debian Install Guides,MERGED,2017-02-15 17:37:30.000000000,2017-02-16 12:53:46.000000000,2017-02-16 12:53:46.000000000,3,39,2,434420,197db8b9fd7c4f10de98bfaf4db0b031057fa5bd,15,7,3,2,6547,Andreas Jaeger,jaegerandi,"Do not publish Ocata Debian Install Guides

Disable publishing of Debian Install Guides for now. Leave all pieces in
there in case there will be Ocata packages later.

See
http://lists.openstack.org/pipermail/openstack-docs/2017-February/009684.html
for details.

This also removes an extra unmatched </div>.

Change-Id: I860e15f0c0f640caa11a8ad836ebcf8cd490bbfb
"
openstack%2Fopenstack-ansible-os_nova~master~Ib8753f99a1c445207bfff6059d76eba150d69b5b,openstack/openstack-ansible-os_nova,master,,Ib8753f99a1c445207bfff6059d76eba150d69b5b,"Setup ""os_interface"" option for placement service",MERGED,2017-02-13 10:13:20.000000000,2017-02-16 12:49:47.000000000,2017-02-13 14:16:04.000000000,3,3,0,432957,6def3da611f5029a60b3bae88eeabe35c9e37028,8,3,1,2,2799,Andy McCrae,andrew-mccrae,"Setup ""os_interface"" option for placement service

Since https://review.openstack.org/#/c/426163/ has now merged we can
move to use the os_interface option in the [placement] section of
nova.conf.

Setting this to ""internal"" will ensure we utilize the internal keystone
endpoint instead of the defaulted public endpoint.

We can now remove the work-around to set the public endpoint to use the
internal_lb_vip address and protocol.

Change-Id: Ib8753f99a1c445207bfff6059d76eba150d69b5b
"
