id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fkeystone~stable%2Fmitaka~Ic224c1e20693410c485e45cab5bdaa5d96192f09,openstack/keystone,stable/mitaka,uc,Ic224c1e20693410c485e45cab5bdaa5d96192f09,Update constraints in tox.ini,MERGED,2016-12-13 00:43:25.000000000,2016-12-13 23:04:40.000000000,2016-12-13 23:04:39.000000000,0,12,0,409987,005a1a9a9c16b5d33dc756ef159b884242763616,11,4,2,1,1955,Alan Pevec,apevec,"Update constraints in tox.ini

This is a merge of two commits, the gate is wedged.

1. Constraints are ready to be used for tox.ini

Per email[1] from Andreas, we don't need to hack at install_command
any longer.

[1] http://openstack.markmail.org/thread/a4l7tokbotwqvuoh

2. Use constraints for coverage job

OpenStack CI supports now constraints in the coverage job - as a first
job to check that the recent changes for zuul-cloner work correctly.
  Change-Id: I3812776ab228bf28df9934273df7fe8ee0880660
  (cherry picked from commit a6c77639a1ecd5421eaf37b8775e2e44c0d80d38)

Change-Id: Ic224c1e20693410c485e45cab5bdaa5d96192f09
(cherry picked from commit 85ae2454c9eea8fa134df74527cbd1f2e910fe05)
"
openstack%2Fneutron~master~I47e44cb2e67ab73bd5ee0aa4cca47cb3d07e43f3,openstack/neutron,master,bug/1644369,I47e44cb2e67ab73bd5ee0aa4cca47cb3d07e43f3,DSCP packet marking support in Linuxbridge agent,MERGED,2016-11-23 22:16:24.000000000,2016-12-13 23:04:24.000000000,2016-12-13 23:04:24.000000000,286,55,37,401458,fd3bf3327cada36ef57eefebabc78a112298be8d,102,18,10,7,11975,Slawek Kaplonski,slaweq,"DSCP packet marking support in Linuxbridge agent

Linuxbridge agent uses iptable rules in POSTROUTING chain
in the mangle table to mark outgoing packets with the
DSCP mark value configured by the user in QoS policy.

DocImpact: DSCP Marking rule support is extended to the
           Linuxbridge L2 agent

Closes-Bug: #1644369

Change-Id: I47e44cb2e67ab73bd5ee0aa4cca47cb3d07e43f3
"
openstack%2Fnova~master~I35a7b02132bed0387a173b339f6204bf0e3269de,openstack/nova,master,bug/1632856,I35a7b02132bed0387a173b339f6204bf0e3269de,Corrects the type of a base64 encoded string,MERGED,2016-10-12 23:24:39.000000000,2016-12-13 23:03:13.000000000,2016-12-13 23:03:13.000000000,5,3,6,385686,a2d7ebd39b99db9c5728e2a256568b8bbbc4734f,39,16,3,2,1063,Ed Leafe,ed-leafe,"Corrects the type of a base64 encoded string

The nova/tests/functional/api_sample_tests/test_servers.py contains the
ServersSampleBase class, and in its class definition creates a
'user_data' attribute by base64 encoding a string. However, this will
not work in Python 3, as the base64.b64encode() method requires bytes,
not a string. As a result, importing the test class fails and no tests
get run.

Note that this change doesn't fix all tests to work under Python 3; it
simply fixes the bug that prevents the tests from running at all under
Python 3.

Closes-Bug: #1632856

Change-Id: I35a7b02132bed0387a173b339f6204bf0e3269de
"
openstack%2Fswift~master~Ie1d8691115f8c68b5a3f3b59317cdab59f9a3fca,openstack/swift,master,optional-slo-params,Ie1d8691115f8c68b5a3f3b59317cdab59f9a3fca,SLO: Make etag and size_bytes fully optional,MERGED,2016-10-27 10:05:49.000000000,2016-12-13 23:02:27.000000000,2016-12-13 23:02:27.000000000,86,41,15,391090,7fb102dc5d4a6cabed8c18279e9be5829be846b1,40,8,6,4,15343,Tim Burke,tburke,"SLO: Make etag and size_bytes fully optional

Previously, we still required that clients send ""etag"" and ""size_bytes""
keys in their segment definitions. This was done as a way to guard
against typos leading to an accidental lack of verification.

However, typos should already be caught when we check for extra keys. As
a result, the only truly required key is ""path"".

Change-Id: Ie1d8691115f8c68b5a3f3b59317cdab59f9a3fca
"
openstack%2Fnova~master~Iaa18c70b8536f01fb543cb2cf3d2e4144893b9cd,openstack/nova,master,cd/cors-reno-tidy,Iaa18c70b8536f01fb543cb2cf3d2e4144893b9cd,Update cors-to-versions-pipeline release note,MERGED,2016-12-05 15:07:48.000000000,2016-12-13 23:01:18.000000000,2016-12-13 23:01:18.000000000,5,4,2,407021,87b9c2b9168553b68fffbdc2f499469a61335993,23,11,2,1,11564,Chris Dent,chdent,"Update cors-to-versions-pipeline release note

The release note added in I4052186bffa3bddb4d28e378e6a135694a71e05b
was not entirely clear on what needs to be done to enable the feature
in existing deployments. This change attempts to make things more
clear.

Change-Id: Iaa18c70b8536f01fb543cb2cf3d2e4144893b9cd
"
openstack%2Fneutron~master~I8ad7e74ec74bf91b2cdf9d8aed231074ef252e71,openstack/neutron,master,bp/adopt-oslo-versioned-objects-for-db,I8ad7e74ec74bf91b2cdf9d8aed231074ef252e71,OVO for VlanAllocation,MERGED,2016-08-17 18:23:58.000000000,2016-12-13 23:00:33.000000000,2016-12-13 23:00:33.000000000,83,0,23,356660,640618b6c36ccc62fb4ce7e4b79e0a8e81d67782,241,26,33,10,22220,Anindita Das,anudas,"OVO for VlanAllocation

This patch introduces OVO for VlanAllocation.
SegmentTypeDriver integration will be required during the integration of
this patch, therefore it will be handled in
I0d592bae452876b24c28ca4cc4bf6392b5ab6493

Change-Id: I8ad7e74ec74bf91b2cdf9d8aed231074ef252e71
Partially-Implements: blueprint adopt-oslo-versioned-objects-for-db
"
openstack%2Fneutron~master~I7e1e5d6c1fa938918aac3fb63888d20ff4088ba7,openstack/neutron,master,bug/1627902,I7e1e5d6c1fa938918aac3fb63888d20ff4088ba7,Correctly configure IPv6 addresses on upgrades,MERGED,2016-12-03 04:14:34.000000000,2016-12-13 23:00:16.000000000,2016-12-13 23:00:16.000000000,90,33,1,406428,21bb77667007b0b140c17d9104204943c4a0f4cc,21,9,2,5,1131,Brian Haley,brian-haley,"Correctly configure IPv6 addresses on upgrades

When starting the dhcp-agent after an upgrade, there could
be stale IPv6 addresses in the namespace that had been
configured via SLAAC.  These need to be removed, and the
same address added back statically, in order for the
agent to start up correctly.

To avoid the race condition where an IPv6 RA could arrive
while we are making this change, we must move the call
to disable RAs in the namespace from plug(), since devices
may already exist that are receiving packets.

Uncovered by the grenade tests.

Change-Id: I7e1e5d6c1fa938918aac3fb63888d20ff4088ba7
Closes-bug: #1627902
"
openstack%2Fpython-swiftclient~master~I34e4b2ac29ef395f8ca474ce7a82f59a1fd8c7f4,openstack/python-swiftclient,master,bug/1621415,I34e4b2ac29ef395f8ca474ce7a82f59a1fd8c7f4,modify 'swift <sub_command> —help' display,MERGED,2016-10-23 20:01:25.000000000,2016-12-13 23:00:02.000000000,2016-12-13 23:00:01.000000000,17,8,17,390119,41666d60c88e4b70bceb7898459a93e6cf389382,35,7,7,2,17361,Shashirekha Gundur,shashirekha.j.gundur,"modify 'swift <sub_command> —help' display

In python swiftclient:  swift <sub_command> —help will now
display st_<sub_command>_options + st_<sub_command>_help texts
e.g. http://paste.openstack.org/show/589752/

Change-Id: I34e4b2ac29ef395f8ca474ce7a82f59a1fd8c7f4
Closes-Bug: #1621415
"
openstack%2Fpython-openstackclient~master~I9e5fad4f0db5b44d528eb6b930edbc816e392c3a,openstack/python-openstackclient,master,bp/cinder-command-support,I9e5fad4f0db5b44d528eb6b930edbc816e392c3a,"Add ""--remote-source"" option to ""volume snapshot create"" command",MERGED,2016-08-31 11:00:52.000000000,2016-12-13 22:58:16.000000000,2016-12-13 22:58:16.000000000,74,7,7,363574,7357b24d3a63be612aa32c901e15424ff92beca0,52,8,7,4,21514,Huanxuan Ao,aohuanxuan,"Add ""--remote-source"" option to ""volume snapshot create"" command

Add ""--remote-source"" option to ""volume snapshot create"" command
to support creating snapshot from an existing remote snapshot in
volume v2 (v2 only), also add the doc, unit tests and release note.

Change-Id: I9e5fad4f0db5b44d528eb6b930edbc816e392c3a
Implements: bp cinder-command-support
Closes-Bug: #1618676
Co-Authored-By: Sheel Rana <ranasheel2000@gmail.com>
"
openstack%2Fdiskimage-builder~master~Ie1bc39465b3fcb55dcda5cee9e46a128a6ccffcb,openstack/diskimage-builder,master,dhcp-no-exec-bit,Ie1bc39465b3fcb55dcda5cee9e46a128a6ccffcb,Don't set the executable bit on dhcp-interface@.service,MERGED,2016-12-12 16:57:00.000000000,2016-12-13 22:56:55.000000000,2016-12-13 22:56:55.000000000,1,1,0,409863,bf5af6155c43c3c764dd74e5ad6d387a0a1a0a62,12,7,1,1,6928,Ben Nemec,bnemec,"Don't set the executable bit on dhcp-interface@.service

systemd doesn't like it when service files have the executable bit
so this causes it to spam the journal with messages like:

Configuration file /usr/lib/systemd/system/dhcp-interface@.service is
marked executable. Please remove executable permission bits.
Proceeding anyway.

Removing the executable bit from the install permissions should
eliminate those messages.

Change-Id: Ie1bc39465b3fcb55dcda5cee9e46a128a6ccffcb
"
