id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fhorizon~master~I35c268e0568f032c2b7a40a2ec8cf4c576e0ea53,openstack/horizon,master,I35c268e0568f032c2b7a40a2ec8cf4c576e0ea53,"Fix translatable string for ""Injected File Path Bytes""",MERGED,2014-04-15 06:50:04.000000000,2014-04-18 12:20:52.000000000,2014-04-18 12:20:51.000000000,1,1,0,87454,93f593e9fbbf737dccd3446e785affb8fcccc1bd,bug/1258175,13,7,1,1,4428,Liyingjun,liyingjun,"Fix translatable string for ""Injected File Path Bytes""

Rename ""Injected File Path Bytes"" to ""Length of Injected File Path""

Change-Id: I35c268e0568f032c2b7a40a2ec8cf4c576e0ea53
Closes-bug: 1258175
"
openstack%2Fglance~master~Iccb7e4b4246b48984bea91d92eadcb57383a7c80,openstack/glance,master,Iccb7e4b4246b48984bea91d92eadcb57383a7c80,Enables v2 functional tests against registry,ABANDONED,2014-04-15 16:22:06.000000000,2014-04-18 12:16:30.000000000,,3,1,0,87726,e831a697f872991d4890b6765103a6650c9a055d,tests/functional,12,3,2,1,5202,Erno Kuvaja,jokke,"Enables v2 functional tests against registry

This change will enable functional tests being ran against the default
configuration and against configuration including
""data_api = glance.db.registry.api"" enabling the registry server being
tested as well when v2 tests are ran.

Following v2 tests seems to be failing agains registry server:
glance.tests.functional.v2.test_images.TestImages
    test_images_container                                             FAIL
glance.tests.functional.v2.test_tasks.TestTasks
    test_task_lifecycle                                               FAIL

removes duplicate ""enable_v2_api"" entry.

Closes bug: #1177954

Change-Id: Iccb7e4b4246b48984bea91d92eadcb57383a7c80
"
openstack%2Fpython-ceilometerclient~master~Id7ff477c4168f42bee2c3c9a8fc70ff7953bf10a,openstack/python-ceilometerclient,master,Id7ff477c4168f42bee2c3c9a8fc70ff7953bf10a,Fix temporary pypy gate issue with setuptools,MERGED,2014-03-18 14:40:40.000000000,2014-04-18 11:57:05.000000000,2014-03-19 04:24:47.000000000,5,0,0,81275,0972c76a7734fd1f307f239fdd858d12ddde1cab,bug/1290562,12,6,2,1,9562,Ildiko Vancsa,ildikov,"Fix temporary pypy gate issue with setuptools

Adding a fix proposed in https://bugs.launchpad.net/openstack-ci/+bug/1290562
to avoid continuous gate failures because of setuptools issue reported in the
bug linked above.

Temporary Fixes-bug: #1290562

Change-Id: Id7ff477c4168f42bee2c3c9a8fc70ff7953bf10a
"
openstack%2Fpython-ironicclient~master~Ic7c739fb5722b40c308b90c27178d937cad41028,openstack/python-ironicclient,master,Ic7c739fb5722b40c308b90c27178d937cad41028,Adds documentation for ironicclient API,MERGED,2014-04-03 16:53:35.000000000,2014-04-18 11:50:12.000000000,2014-04-18 11:50:11.000000000,97,0,0,85107,2dedb46cfbc4f159b2e3b46a383e232023af0d3a,bug/1300990,29,5,3,2,6618,Ruby Loo,rloo,"Adds documentation for ironicclient API

Adds some documentation on how to use the ironicclient API. Describes how
to get a client object and has examples of a few ironic operations.
The ironicclient modules are listed.

Change-Id: Ic7c739fb5722b40c308b90c27178d937cad41028
Partial-Bug: #1300990
"
openstack%2Frally~master~I3e8a986376b2075a97b05cf38cbb919a0e25efc2,openstack/rally,master,I3e8a986376b2075a97b05cf38cbb919a0e25efc2,Changed all deploy engine's 'name' property to 'type',MERGED,2014-04-18 04:16:22.000000000,2014-04-18 11:49:54.000000000,2014-04-18 11:49:54.000000000,33,33,0,88493,c8240bc2604ac924c5dfd001667e677393e03958,deploy_engine_field_rename,8,7,1,18,8840,Carlos L. Torres,carl6796,"Changed all deploy engine's 'name' property to 'type'

Updated unit tests and other places accordingly.

Change-Id: I3e8a986376b2075a97b05cf38cbb919a0e25efc2
"
openstack%2Ftripleo-incubator~master~I7fe3b7957c93f3ebb0796a7e7796fcb2328e07d2,openstack/tripleo-incubator,master,I7fe3b7957c93f3ebb0796a7e7796fcb2328e07d2,Deploy overcloud images from seed,MERGED,2014-04-03 18:01:42.000000000,2014-04-18 11:43:26.000000000,2014-04-18 11:43:26.000000000,47,16,21,85126,cb001f1bc85d292bdda9686b9172f5e6ef6228f3,get_images,86,9,16,2,1726,Ghe Rivero,ghe.rivero,"Deploy overcloud images from seed

There are some use cases where deploying the overcloud from the
undercloud is not necessary. Using --no-undercloud we can deploy the
overcloud using the heat from seed.

Change-Id: I7fe3b7957c93f3ebb0796a7e7796fcb2328e07d2
Co-Authored-By: Robert Collins <rbtcollins@hp.com>
"
openstack%2Fsahara-image-elements~master~Iac90c3ec88e47f225500617afc55e98d0a719940,openstack/sahara-image-elements,master,Iac90c3ec88e47f225500617afc55e98d0a719940,Remove IDH support,MERGED,2014-04-11 18:39:13.000000000,2014-04-18 11:37:04.000000000,2014-04-18 11:37:04.000000000,5,509,0,86991,89c44f543c8ebc40242e4985dfa6f37f9523eb35,bp/remove-idh-plugin,24,9,2,9,7555,Matthew Farrellee,farrellee,"Remove IDH support

Partially implements blueprint: remove-idh-plugin

Change-Id: Iac90c3ec88e47f225500617afc55e98d0a719940
"
openstack%2Ffuel-ostf~master~I534a0410499ea99c5a460b47af92288e2e8578ad,openstack/fuel-ostf,master,I534a0410499ea99c5a460b47af92288e2e8578ad,Add missed ceilometer dependency in setup file,ABANDONED,2014-04-16 09:30:14.000000000,2014-04-18 11:26:00.000000000,,1,0,0,87883,21c149a1cca73fc28164bb3909e711106b2a61e9,add_cinder_client,12,4,2,1,6719,tatyana-leontovich,tatyana-leontovich,"Add missed ceilometer dependency in setup file

ceilometerclient was removed from setup.py by mistake
so rallback it in this patch

Change-Id: I534a0410499ea99c5a460b47af92288e2e8578ad
Related-bug: #1306667
"
openstack%2Fgrenade~master~I75d848ab53da1cc1c10fd72401db5ad867370f2b,openstack/grenade,master,I75d848ab53da1cc1c10fd72401db5ad867370f2b,make nova rolling upgrade use base release,ABANDONED,2014-04-18 11:17:56.000000000,2014-04-18 11:19:46.000000000,,0,0,0,88550,1b78e28927b77def06a30be52a6d0753a50f5e59,rolling_upgrade_support,4,1,2,0,2750,Sean Dague,sdague,"make nova rolling upgrade use base release

instead of hard coding this, always use the base release value.
This will let us roll forward gracefully in the future.

Change-Id: I75d848ab53da1cc1c10fd72401db5ad867370f2b
"
openstack%2Ffuel-library~master~I47d5a3c4b3ad1e42d86f20801e8f023887558ea8,openstack/fuel-library,master,I47d5a3c4b3ad1e42d86f20801e8f023887558ea8,Fix paths for nginx for docker containers,ABANDONED,2014-04-18 09:12:48.000000000,2014-04-18 10:44:18.000000000,,12,15,0,88533,f9439561c0c7c8942583a0f612856e8d84ab3c0b,bp/fuel-containerization-of-services,5,2,1,2,7195,Matthew Mosesohn,mmosesohn,"Fix paths for nginx for docker containers

blueprint fuel-containerization-of-services

Change-Id: I47d5a3c4b3ad1e42d86f20801e8f023887558ea8
"
