id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fpuppet-zaqar~master~I1d3b07fbc07baedfba2f307d7fcda13bee4f69e2,openstack/puppet-zaqar,master,puppet/mitaka,I1d3b07fbc07baedfba2f307d7fcda13bee4f69e2,Import release notes from stable/mitaka,MERGED,2016-03-24 23:04:48.000000000,2016-03-26 14:17:04.000000000,2016-03-26 14:17:04.000000000,7,0,0,297444,9690f438088c2c3751eca2e951c22d567beee8e6,11,4,1,2,3153,Emilien Macchi,emilienm,"Import release notes from stable/mitaka

stable/mitaka branch does exist now, let's import the notes from it.

Change-Id: I1d3b07fbc07baedfba2f307d7fcda13bee4f69e2
"
openstack%2Fmonasca-agent~stable%2Fmitaka~Id50401860738a22bafe01b66128f19ff7a49f7f7,openstack/monasca-agent,stable/mitaka,create-mitaka,Id50401860738a22bafe01b66128f19ff7a49f7f7,Update .gitreview for stable/mitaka,MERGED,2016-03-25 21:01:42.000000000,2016-03-26 14:11:07.000000000,2016-03-26 14:11:07.000000000,2,1,0,297850,9eaf1f1693e15672160fbad6942264976fdd1e89,7,2,1,1,2472,Doug Hellmann,doug-hellmann,"Update .gitreview for stable/mitaka

Change-Id: Id50401860738a22bafe01b66128f19ff7a49f7f7
"
openstack%2Fnova~master~I54150cf7cff37ca827dfd8a0290bfe97ed8b8df6,openstack/nova,master,bp/flavor-cell-api,I54150cf7cff37ca827dfd8a0290bfe97ed8b8df6,Objectify test_flavors and test_flavors_extra_specs,MERGED,2016-03-22 23:24:10.000000000,2016-03-26 13:24:32.000000000,2016-03-25 21:22:20.000000000,62,100,12,296105,e991ca196d7c0864b519fe5a15849a1c67423986,54,11,6,2,4393,Dan Smith,danms,"Objectify test_flavors and test_flavors_extra_specs

This makes these tests use object mocks and methods instead of low-level DB
routines.

This also cleans up several unused stubs from test_flavors_extra_specs
which are useless because the tests are actually exercising the API
validation code, so they never get to the Flavor object or database.

Co-Authored-By: Matt Riedemann <mriedem@us.ibm.com>

Change-Id: I54150cf7cff37ca827dfd8a0290bfe97ed8b8df6
"
openstack%2Fmanila~master~I9f22f0416bb248666fe906e1ca653517054f21b5,openstack/manila,master,bug/1545715,I9f22f0416bb248666fe906e1ca653517054f21b5,Fix scenario tests,MERGED,2016-02-15 16:38:39.000000000,2016-03-26 12:36:17.000000000,2016-03-14 18:33:49.000000000,4,3,4,280318,08e3e61de565d314013bb34777bb87974a761c28,147,21,9,2,7872,Marc Koderer,mkoderer,"Fix scenario tests

Fix several issues in scenario test to get them stable again:

 - The SSH timeout was set to 80 seconds what is way too low for an
   Nova instance to come up in the gate.
 - Scenario test access rule cleanup is not necessary, access rules
   are deleted when share instance is deleted.

Co-Authored-By: Rodrigo Barbieri <rodrigo.barbieri@fit-tecnologia.org.br>
Closes-bug #1545715

Change-Id: I9f22f0416bb248666fe906e1ca653517054f21b5
"
openstack%2Fopenstack-manuals~master~I7338a5d7e6dd5268462b062581cfa20c646ef398,openstack/openstack-manuals,master,bp/installguide-mitaka,I7338a5d7e6dd5268462b062581cfa20c646ef398,[install] Add optional m1.nano flavor,MERGED,2016-03-24 23:20:03.000000000,2016-03-26 12:33:43.000000000,2016-03-26 12:33:43.000000000,31,2,0,297450,ef09830c810f96b40e8b737d1506d60137b0f344,7,3,1,3,9515,Matthew Kassawara,ionosphere80,"[install] Add optional m1.nano flavor

Add optional m1.nano flavor that only requires 64 MB memory
per instance for environments with limited resources.

Change-Id: I7338a5d7e6dd5268462b062581cfa20c646ef398
Implements: bp installguide-mitaka
"
openstack%2Fopenstack-manuals~master~Ida2812bfc761731500dc50122ed396762681e55a,openstack/openstack-manuals,master,bug/1536422,Ida2812bfc761731500dc50122ed396762681e55a,[cli-ref] Update python-openstackclient to 2.2.0,MERGED,2016-03-26 07:54:41.000000000,2016-03-26 12:33:20.000000000,2016-03-26 12:33:20.000000000,9700,5663,0,297930,6e5ddaac04ba4c6cf0bcf8c26c917740873c3c47,7,3,1,1,10497,KATO Tomoyuki,to222,"[cli-ref] Update python-openstackclient to 2.2.0

* use Identity API v3 as default
* mark Identity API v2 as deprecated

Change-Id: Ida2812bfc761731500dc50122ed396762681e55a
Partial-Bug: #1536422
"
openstack%2Fdevstack~stable%2Fmitaka~I540a97615b3c19f882c8673b1a4a29cd47e36aa8,openstack/devstack,stable/mitaka,swift_enabled,I540a97615b3c19f882c8673b1a4a29cd47e36aa8,run swift blocks if any services are enabled,MERGED,2016-03-25 18:37:35.000000000,2016-03-26 11:52:52.000000000,2016-03-26 11:52:52.000000000,3,3,0,297805,3cff013d8e425ce9210586497be6305d49227218,7,2,1,1,2750,Sean Dague,sdague,"run swift blocks if any services are enabled

Previously the swift blocks only ran if s-proxy is enabled, which
prevents a multinode configuration. We should run these blocks if any
swift services are enabled, and push proxy specific conditionals one
step lower.

Change-Id: I540a97615b3c19f882c8673b1a4a29cd47e36aa8
"
openstack%2Ftrove-dashboard~stable%2Fmitaka~I676006244ba29658501e5902415b5ec24584f72d,openstack/trove-dashboard,stable/mitaka,(detached,I676006244ba29658501e5902415b5ec24584f72d,DNM: Test commit,ABANDONED,2016-03-25 12:21:55.000000000,2016-03-26 11:09:59.000000000,,2,0,0,297646,f0367bc7a40b78080cadc1e0447e12d8e32d819a,4,1,2,1,9664,amrith,amrith,"DNM: Test commit

Do not merge.

Change-Id: I676006244ba29658501e5902415b5ec24584f72d
"
openstack%2Ftrove-specs~master~Iea52438ed9a5ad113a27e65f33a550422d313b82,openstack/trove-specs,master,bp/reset-server-state,Iea52438ed9a5ad113a27e65f33a550422d313b82,Add 'reset-state' to update server status in database,ABANDONED,2016-01-18 06:54:21.000000000,2016-03-26 11:09:32.000000000,,178,0,3,268897,a30cfd7ea2ae74d69a87f7bfef0bbbe6bae738c1,17,6,4,1,17081,Chaozhe Chen(ccz),Chaozhe.Chen,"Add 'reset-state' to update server status in database

Support 'reset-state' in trove API and troveclient to make it
possible to update server status manually.

Implements: blueprint reset-server-state

Change-Id: Iea52438ed9a5ad113a27e65f33a550422d313b82
"
openstack%2Fnetworking-calico~master~Ibd714e71e219949740c4b1c104ebf01780ba2cf7,openstack/networking-calico,master,use-mitaka,Ibd714e71e219949740c4b1c104ebf01780ba2cf7,DevStack script: better commenting of supported env. variables,MERGED,2016-03-26 10:25:10.000000000,2016-03-26 10:35:04.000000000,2016-03-26 10:35:04.000000000,30,27,0,297935,55f884d449370fcfcb92d701e46971d51345d47d,7,2,2,1,13734,Neil Jerram,neiljerram,"DevStack script: better commenting of supported env. variables

Change-Id: Ibd714e71e219949740c4b1c104ebf01780ba2cf7
"
