id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fdevstack-gate~master~I6d4a378edd65cbe54243f8089ed9d0bc2b1a6478,openstack/devstack-gate,master,actually_save,I6d4a378edd65cbe54243f8089ed9d0bc2b1a6478,actually save hook logs,MERGED,2015-02-17 14:49:41.000000000,2015-02-18 14:49:47.000000000,2015-02-18 14:49:41.000000000,5,1,0,156605,57be7c262e521a04cf6a2733eba311075f013a91,13,5,2,2,2750,Sean Dague,sdague,"actually save hook logs

We've not been saving the hook logs because we are attempting to do
the save without enough permissions.

example:

http://logs.openstack.org/94/156594/1/check/check-swift-dsvm-functional/310e7a6//console.html#_2015-02-17_14_38_21_451

All other logs are moved with sudo, we should do that here as well.

For test purposes we make SUDO overridable for this call. In the
future we can consider what other SUDO calls are possibly overridable.

Change-Id: I6d4a378edd65cbe54243f8089ed9d0bc2b1a6478
"
openstack%2Fnova~master~I08687f1d7aca8151119d314a83ff0d7e0d25f622,openstack/nova,master,bp/libvirt-vif-vhost-user,I08687f1d7aca8151119d314a83ff0d7e0d25f622,Libvirt: Support ovs plug in vhostuser vif,MERGED,2015-01-22 15:22:10.000000000,2015-02-18 14:48:25.000000000,2015-02-18 13:44:24.000000000,134,12,12,149310,556b4abd2630c29cd96f35d60f6d1fdada76cdec,84,16,8,7,11647,Przemyslaw Czesnowicz,pczesno,"Libvirt: Support ovs plug in vhostuser vif

This commit adds support for plugging vhostuser ports
into ovs bridge.

Change-Id: I08687f1d7aca8151119d314a83ff0d7e0d25f622
Blueprint: libvirt-vif-vhost-user
"
openstack%2Ffuel-main~master~I4b81f2f66ad9f927872b61d1f327a0627b0ed2eb,openstack/fuel-main,master,bp/separate-mos-from-linux,I4b81f2f66ad9f927872b61d1f327a0627b0ed2eb,PoC: download upstream Ubuntu not-on-iso packages,ABANDONED,2015-01-27 17:50:42.000000000,2015-02-18 14:41:14.000000000,,16,3,0,150520,e3d4f09136cb113ced5345f3348ff15f1fbb10f6,6,2,1,3,10474,Vitaly Parakhin,brain461,"PoC: download upstream Ubuntu not-on-iso packages

Change-Id: I4b81f2f66ad9f927872b61d1f327a0627b0ed2eb
Blueprint: separate-mos-from-linux
"
openstack%2Ffuel-main~master~Ib60a9d0504e81d849d9d3acb1720f243af535450,openstack/fuel-main,master,bp/separate-mos-from-linux,Ib60a9d0504e81d849d9d3acb1720f243af535450,"Separate Ubuntu repositories in ""mirror"" target",ABANDONED,2015-02-02 20:48:21.000000000,2015-02-18 14:40:52.000000000,,119,70,20,152270,dea13bfd59ed842ad2ceef06d312342823731201,15,6,2,7,10474,Vitaly Parakhin,brain461,"Separate Ubuntu repositories in ""mirror"" target

Change-Id: Ib60a9d0504e81d849d9d3acb1720f243af535450
Blueprint: separate-mos-from-linux
"
openstack%2Fnova~master~I4b45299fdce59f4c52458d7515d0092b9f3b8db5,openstack/nova,master,r5-resize-epheremal,I4b45299fdce59f4c52458d7515d0092b9f3b8db5,VMware: fix resize of ephemeral disks,MERGED,2014-09-14 14:44:05.000000000,2015-02-18 14:40:41.000000000,2015-02-18 14:40:38.000000000,128,38,58,121409,cb0f64af75f818a9453250a4b84c6152d1a76ec5,335,26,40,4,1653,garyk,garyk,"VMware: fix resize of ephemeral disks

Ensure that a resize operation will work on ephemeral disks. If the
flavor or block device mapping require ephemerals then these will be
updated or created. The user is able to go from a flavor with or without
ephemerals to a flavor with or without ephemerals.
The resize will honor the configuration.

DocImpact - Resize of ephemeral disks no works for VMware driver.

Change-Id: I4b45299fdce59f4c52458d7515d0092b9f3b8db5
"
openstack%2Ffuel-web~master~Ia2159e91fbd7fa6d6d1b268ebc429339ad12bf16,openstack/fuel-web,master,bp/granular-deployment-based-on-tasks,Ia2159e91fbd7fa6d6d1b268ebc429339ad12bf16,Sync deployment tasks for installed releases,MERGED,2015-02-10 11:36:43.000000000,2015-02-18 14:34:37.000000000,2015-02-18 14:34:37.000000000,117,7,5,154428,40619415849f351f02195da048ed741b60ab4bcf,25,10,3,7,8907,Dmitry Shulyak,dshulyak,"Sync deployment tasks for installed releases

During upgrade of master node sync of deployment tasks will be performed
for newly added releases.

For each release directory: /etc/puppet/{RELEASE_VERSION} will be used
Tasks will be matched by unix file pattern, that is *tasks.yaml

Closes-Bug: 1419831
related to blueprint granular-deployment-based-on-tasks

Change-Id: Ia2159e91fbd7fa6d6d1b268ebc429339ad12bf16
"
openstack%2Ffuel-specs~master~I07b8d002b50ae2c90c73e47c759a0524ebae73b6,openstack/fuel-specs,master,bp/-,I07b8d002b50ae2c90c73e47c759a0524ebae73b6,Blueprint - controller maintenance mode,MERGED,2014-12-05 14:22:51.000000000,2015-02-18 14:26:08.000000000,2015-02-18 14:26:08.000000000,319,0,35,139636,f737136e5d871b20e1ad83880a3ed9ec1ace66e4,36,11,8,1,11849,Szymon Banka,sbanka,"Blueprint - controller maintenance mode

Change-Id: I07b8d002b50ae2c90c73e47c759a0524ebae73b6
"
openstack%2Fsahara~master~I1007503ccfe157ccb19213a8cf5749eee2e19b37,openstack/sahara,master,bp/scenario-integration-tests,I1007503ccfe157ccb19213a8cf5749eee2e19b37,New integration tests - scaling,MERGED,2015-01-21 14:16:05.000000000,2015-02-18 14:24:12.000000000,2015-02-18 14:24:12.000000000,76,7,8,148935,35571584739a017c38862c317825be808b051363,80,10,15,7,7710,Sergey Reshetnyak,sreshetniak,"New integration tests - scaling

Changes:
* add scaling support

partially implements bp: scenario-integration-tests

Change-Id: I1007503ccfe157ccb19213a8cf5749eee2e19b37
"
openstack%2Fproject-config~master~Ib239e55993b6cdc462db7b9854061b7352bbdccd,openstack/project-config,master,swift_func_tests_tox,Ib239e55993b6cdc462db7b9854061b7352bbdccd,make swiftclient functional job use swiftclient from git,MERGED,2015-02-17 21:54:10.000000000,2015-02-18 14:14:46.000000000,2015-02-18 14:14:41.000000000,1,0,0,156787,d19009b495ffe9dc897fa3effdf26ff369260702,9,3,2,1,2750,Sean Dague,sdague,"make swiftclient functional job use swiftclient from git

This fix allows the swiftclient functional job to use swiftclient from
git, instead of only from pypi, which is needed for testing commits to
the client.

Change-Id: Ib239e55993b6cdc462db7b9854061b7352bbdccd
"
openstack%2Fhorizon~master~I6cbc06843e57f10073407a0a69b5884f8e06b840,openstack/horizon,master,bp/form-template-to-view,I6cbc06843e57f10073407a0a69b5884f8e06b840,Refactor modal forms for Routers,MERGED,2015-02-13 16:40:41.000000000,2015-02-18 14:14:29.000000000,2015-02-18 14:14:27.000000000,16,68,0,155815,fa649e9edd9ab292ae8891807bd5b93d113e65ec,18,4,6,5,12826,Rob Cresswell,rob-cresswell,"Refactor modal forms for Routers

Refactoring Routers modals
Based on merged patch: https://review.openstack.org/#/c/123472/

Change-Id: I6cbc06843e57f10073407a0a69b5884f8e06b840
Partially-Implements: blueprint form-template-to-view
"
