id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fnova~master~I6c68693be818219f78d6fcda019b867066396b29,openstack/nova,master,bug/1670642,I6c68693be818219f78d6fcda019b867066396b29,get_model method missing for Ploop image,MERGED,2017-03-06 15:21:15.000000000,2017-03-21 14:59:50.000000000,2017-03-20 13:33:38.000000000,3,0,0,441989,d629d4e42c04756444a79e9ac15f3f2192c47b52,36,18,2,1,13431,Evgeny Antyshev,eantyshev,"get_model method missing for Ploop image

Image.get_model is called in partition injection code,
and now inject partition attempt fails unconditionally.
This patch makes use of disk/api.py inject_data failure tolerance:
it doesn't fail unless injected data is mandatory.

Closes-Bug: 1670642
Change-Id: I6c68693be818219f78d6fcda019b867066396b29
"
openstack%2Fcharm-cinder~master~I4f71f34f752f49992774e3d44e9105d35ca32d80,openstack/charm-cinder,master,bug/1674457,I4f71f34f752f49992774e3d44e9105d35ca32d80,Force DB Migrate on openstack-upgrade,MERGED,2017-03-20 20:25:25.000000000,2017-03-21 14:38:11.000000000,2017-03-20 21:49:48.000000000,3,3,0,447674,0ccc67afcacad386940c88a2e58795c0b068ea7c,8,3,1,1,20805,David Ames,thedac,"Force DB Migrate on openstack-upgrade

The is_db_initialised function was stopping migrate_database from
performing the migration when running an openstack-upgrade. Add
upgrade kwarg to guarantee the migration runs.

Change-Id: I4f71f34f752f49992774e3d44e9105d35ca32d80
Closes-bug: #1674457
"
openstack%2Fmanila-ui~stable%2Focata~I736e993125870b44b4105d544ab433692a04b657,openstack/manila-ui,stable/ocata,bug/1619244,I736e993125870b44b4105d544ab433692a04b657,Fix Manage Replicas button availability,MERGED,2017-03-20 19:53:33.000000000,2017-03-21 14:35:14.000000000,2017-03-21 14:35:14.000000000,12,4,0,447663,ed25e193047d8ce45d418c88d8a348ffa9867c1e,10,4,2,4,9003,Tom Barron,tbarron,"Fix Manage Replicas button availability

Some share types don't support replication. It should be checked along with
the replication availability itself to make ""Manage Replicas"" button properly
enabled or disabled.

Depends-On: I2510174b6790aa6defaed5b8bf804875eb888ebc
Change-Id: I736e993125870b44b4105d544ab433692a04b657
Closes-Bug: #1619244
(cherry picked from commit b8fd858d63a8e6b1beff84fd37b6ffae057d83bf)
"
openstack%2Frally~master~I9ac8c4989c681885534683bd4ee4bc34fcfabaac,openstack/rally,master,credentials-base,I9ac8c4989c681885534683bd4ee4bc34fcfabaac,[Core] Create new plugin based class for credentials,MERGED,2017-03-07 10:26:57.000000000,2017-03-21 14:32:52.000000000,2017-03-21 13:37:20.000000000,1111,645,10,442366,7792aa71b77394e910df089b9d9e63d5a2a83dbd,48,4,14,46,19011,Anton Studenov,tohin,"[Core] Create new plugin based class for credentials

* Moved credential class from rally.objects to rally.deployment.
* Added OpenStackCredential plugin.
* Simplified getting of osclients.
* Enabled client caching on OpenStackCredential plugin.

spec: deployment_type.rst

Change-Id: I9ac8c4989c681885534683bd4ee4bc34fcfabaac
"
openstack%2Fcharm-designate~master~I182fffbbfc6e3d475e0d23c58998c997645b9387,openstack/charm-designate,master,enable-ocata,I182fffbbfc6e3d475e0d23c58998c997645b9387,Enable Ocata Amulet Tests,MERGED,2017-03-09 22:34:29.000000000,2017-03-21 14:32:00.000000000,2017-03-21 14:31:59.000000000,2,1,0,444005,3ce9be28ba91b6f5ded39c8851ab6784b2ddfdca,20,5,3,3,20805,David Ames,thedac,"Enable Ocata Amulet Tests

- Add Zesty as a supported series to metadata.yaml.
- Turn on Xenial-Ocata Amulet test definitions.
- Sync charm helpers to get Juju 2.x amulet compatibility.
- Keeping Zesty-Ocata Amulet test definitions turned off until the
  metadata.yaml changes propagate to the charm store.

Change-Id: I182fffbbfc6e3d475e0d23c58998c997645b9387
"
openstack%2Ffuel-mirror~stable%2Fmitaka~Iecf69c90a7711d55d0c537a4c3e56ac7f333eccc,openstack/fuel-mirror,stable/mitaka,bug/1663728,Iecf69c90a7711d55d0c537a4c3e56ac7f333eccc,Remove mos-holdback from MOS 9.2,MERGED,2017-03-17 11:55:55.000000000,2017-03-21 14:29:37.000000000,2017-03-21 14:27:04.000000000,0,9,0,446963,ea88f6bd1186b13006a67609eca53882ab79ddf1,16,4,2,1,23092,Anton Chevychalov,achevychalov,"Remove mos-holdback from MOS 9.2

There are some trade offs in using two holdback repos. After that
commit we have mos-holdback for versions MOS 9.0 - 9.1
and mos92-holdback for 9.2+ versions

Change-Id: Iecf69c90a7711d55d0c537a4c3e56ac7f333eccc
Partial-Bug: #1663728
"
openstack%2Fmanila-ui~master~If82ed6f45c6d1f364624dfbf54f2112fcd8093df,openstack/manila-ui,master,bug/1650292,If82ed6f45c6d1f364624dfbf54f2112fcd8093df,Ignore current share's size in extend quota bar,MERGED,2016-12-15 15:30:43.000000000,2017-03-21 14:29:00.000000000,2017-03-21 14:27:18.000000000,2,0,0,411382,a714f4feaa93c68cdf72c7432d7b0d3fe89433b7,9,3,1,1,11292,Arne Wiebalck,wiebalck,"Ignore current share's size in extend quota bar

The progress bar displaying the currently used quota in the 'Extend Share'
panel includes the size of the share to be extended. While this is not
wrong in itself, the share's new size is then added on top which double-counts
the share's quota and leads to a wrongly displayed progress bar.

This patch proposes to remove the current share's size from the used
quota, which avoids the mentioned issue and also aligns this panel with
what is displayed in other projects when extending the size of a resource.

Change-Id: If82ed6f45c6d1f364624dfbf54f2112fcd8093df
Closes-Bug: #1650292
"
openstack%2Fmanila~master~I2b7763c2a11a9e48b9908f28e79a91015d1964c1,openstack/manila,master,openstack/requirements,I2b7763c2a11a9e48b9908f28e79a91015d1964c1,Updated from global requirements,MERGED,2017-03-16 18:14:23.000000000,2017-03-21 14:27:27.000000000,2017-03-20 17:30:10.000000000,1,1,0,446669,0ca51b37d0cf5e758b8b2720b953ef75f54ff177,40,14,3,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: I2b7763c2a11a9e48b9908f28e79a91015d1964c1
"
openstack%2Fmanila-ui~stable%2Focata~I8e910592a7539853d5f740906cea326387fd297c,openstack/manila-ui,stable/ocata,reno-ocata,I8e910592a7539853d5f740906cea326387fd297c,Update reno for stable/ocata,MERGED,2017-03-20 19:55:46.000000000,2017-03-21 14:27:12.000000000,2017-03-21 14:27:12.000000000,7,0,0,447666,5ad5fc705dceea2e02e53bd6a11e85365cb8e3c8,9,3,2,2,9003,Tom Barron,tbarron,"Update reno for stable/ocata

Depends-On: I2510174b6790aa6defaed5b8bf804875eb888ebc

Change-Id: I8e910592a7539853d5f740906cea326387fd297c
(cherry picked from commit 6de152876e97a56a60d3b06053ad4d4f076cc46c)
"
openstack%2Fneutron~master~Icecdc11a04ff381a07f44c7ca2073924f6325f44,openstack/neutron,master,436308,Icecdc11a04ff381a07f44c7ca2073924f6325f44,Removed Netmtu_db_mixin from the tree,MERGED,2017-02-21 05:05:53.000000000,2017-03-21 14:26:26.000000000,2017-03-21 14:26:26.000000000,0,125,0,436308,23459279c8b9739d6fe26896c93a187365fc215b,56,16,3,2,9656,Ihar Hrachyshka,ihrachys,"Removed Netmtu_db_mixin from the tree

It's not used by any in-tree plugins, neither I am aware of any external
plugins relying on the mixin. Let's kill it.

NeutronLibImpact

Change-Id: Icecdc11a04ff381a07f44c7ca2073924f6325f44
"
openstack%2Frequirements~master~I1d21a9b232bf9a99a298098b2b22a58afd6dd13a,openstack/requirements,master,new-release,I1d21a9b232bf9a99a298098b2b22a58afd6dd13a,update constraint for oslo.privsep to new release 1.18.0,MERGED,2017-03-21 11:24:51.000000000,2017-03-21 14:26:17.000000000,2017-03-21 14:26:17.000000000,1,1,0,448010,f8d3ba6ec5a1f49668485491ec334954ca8a5bd3,8,4,1,1,11131,OpenStack Proposal Bot,proposal-bot,"update constraint for oslo.privsep to new release 1.18.0

Change-Id: I1d21a9b232bf9a99a298098b2b22a58afd6dd13a
meta:version: 1.18.0
meta:diff-start: -
meta:series: pike
meta:release-type: release
meta:pypi: yes
meta:first: no
meta:release:Author: ChangBo Guo(gcb) <eric.guo@easystack.cn>
meta:release:Commit: ChangBo Guo(gcb) <eric.guo@easystack.cn>
meta:release:Change-Id: I9c5465d36be4fcc546adc669d237de90dc8f4502
meta:release:Code-Review+2: Davanum Srinivas (dims) <davanum@gmail.com>
meta:release:Workflow+1: Davanum Srinivas (dims) <davanum@gmail.com>
"
