id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fmanila~master~I505aea29a15cd559af145fd6a9e55142973182f0,openstack/manila,master,,I505aea29a15cd559af145fd6a9e55142973182f0,Update security group of service port,ABANDONED,2017-04-01 06:43:10.000000000,2017-05-08 09:26:16.000000000,,10,5,6,452394,6d04519a8b6c6ec9de0e148d1a6abe1df2f7fde1,15,11,1,3,22650,yankee,yanjun.fu,"Update security group of service port

manila-share can not create when manila-share service node use openflow to set security group.
manila-share can not ssh to service instance due to realization of openflow cause the internal
tap bind port that added security group can not send packages

Change-Id: I505aea29a15cd559af145fd6a9e55142973182f0
"
openstack%2Fopenstack-ansible-lxc_hosts~master~Id16e53da96658b21a99588b2fe18a636a96dce7c,openstack/openstack-ansible-lxc_hosts,master,osa-suse-add-startmode-opt,Id16e53da96658b21a99588b2fe18a636a96dce7c,vars: suse-42: Add STARTMODE option for eth0,MERGED,2017-05-02 12:04:56.000000000,2017-05-08 09:20:13.000000000,2017-05-08 09:20:13.000000000,1,1,0,461754,a6f57c6ff9cde4cb46c48019865ac485ea20c0e7,7,3,1,1,23163,Markos Chandras (hwoarang),mchandras,"vars: suse-42: Add STARTMODE option for eth0

The default option for STARTMODE is 'manual' which means that the
interface will be setup if ifup is called manually. However, we need
the interface to be activated during boot by wicked so we need to set
this option to 'auto'. Furthermore, the DEVICE option has no effect on
SUSE hosts so we remove it.

Change-Id: Id16e53da96658b21a99588b2fe18a636a96dce7c
"
openstack%2Fpython-karborclient~master~I22d4738f54762a0461d5019f7bac9d855e1aba08,openstack/python-karborclient,master,http2https,I22d4738f54762a0461d5019f7bac9d855e1aba08,Replace http with https,MERGED,2017-04-26 02:37:46.000000000,2017-05-08 09:19:48.000000000,2017-05-08 09:19:48.000000000,3,3,0,459915,6821a3352c437cde9d19babf3f3cc456ed7a1f24,7,3,1,2,25067,yfzhao,yfzhao,"Replace http with https

Use https instead of http to ensure the safety without containing our
account/password information

Change-Id: I22d4738f54762a0461d5019f7bac9d855e1aba08
"
openstack%2Fopenstack-ansible-os_ironic~stable%2Focata~I4fb65f7a03364bac696e63f325c936e730deba7e,openstack/openstack-ansible-os_ironic,stable/ocata,use_package_module,I4fb65f7a03364bac696e63f325c936e730deba7e,Use package module to install distro packages,MERGED,2017-05-05 13:59:33.000000000,2017-05-08 09:17:33.000000000,2017-05-08 09:17:33.000000000,45,103,0,462946,a0458d3818e8b9ece29fcd76676f37904e6dbd7a,7,3,1,7,6816,Jesse Pretorius,jesse-pretorius,"Use package module to install distro packages

Consolidate distro package install tasks into a
single task using the package module and pass
the package list into the name instead of using
a with_items loop.

The minimum Ansible version is raised to 2.2 due to a
known bug [1] in Ansible's apt module which does not
update the cache properly if the cache update and the
install are combined in a single task.

[1] https://github.com/ansible/ansible-modules-core/issues/1497

Change-Id: I4fb65f7a03364bac696e63f325c936e730deba7e
(cherry picked from commit 3cd2cf50692aa3d1afe58d3dab6634828d587760)
"
openstack%2Fpuppet-ec2api~master~Ib116b84d0124f12f302b59df37f487c7351ce7a8,openstack/puppet-ec2api,master,fix_debug,Ib116b84d0124f12f302b59df37f487c7351ce7a8,Set debug to true,MERGED,2017-05-05 07:11:11.000000000,2017-05-08 09:15:40.000000000,2017-05-08 09:15:40.000000000,3,0,0,462839,e0a9127f06e51ccd0e689ac4eef69c6ff5392afe,9,3,2,1,9414,zhongshengping,ZhongShengping,"Set debug to true

In order to better view log error messages, set log debug to true.

Change-Id: Ib116b84d0124f12f302b59df37f487c7351ce7a8
"
openstack%2Fpuppet-glance~master~Ibcc8b06254bd39909e418e786e935e53dc0c278c,openstack/puppet-glance,master,master,Ibcc8b06254bd39909e418e786e935e53dc0c278c,Set debug to true,MERGED,2017-05-05 07:16:22.000000000,2017-05-08 09:15:34.000000000,2017-05-08 09:15:34.000000000,2,0,0,462841,a9c000a679051f35ff16ff31d35cb2d2b788bc69,8,3,1,1,9414,zhongshengping,ZhongShengping,"Set debug to true

In order to better view log error messages, set log debug to true.

Change-Id: Ibcc8b06254bd39909e418e786e935e53dc0c278c
"
openstack%2Fpuppet-panko~master~I3471ff4e08d9875e757f7ed3b1d94eb275a42f7b,openstack/puppet-panko,master,fix_debug,I3471ff4e08d9875e757f7ed3b1d94eb275a42f7b,Set debug to true,MERGED,2017-05-05 07:27:37.000000000,2017-05-08 09:15:28.000000000,2017-05-08 09:15:28.000000000,3,0,0,462846,020a8e3fe532a4f03afed027412eaf48d7add53a,10,2,2,1,9414,zhongshengping,ZhongShengping,"Set debug to true

In order to better view log error messages, set log debug to true.

Change-Id: I3471ff4e08d9875e757f7ed3b1d94eb275a42f7b
"
openstack%2Fpuppet-sahara~master~Iff4c463e2eafa520415b5909750db6474eb23142,openstack/puppet-sahara,master,fix_debug,Iff4c463e2eafa520415b5909750db6474eb23142,Set debug to true,MERGED,2017-05-05 07:30:35.000000000,2017-05-08 09:02:52.000000000,2017-05-08 09:02:52.000000000,1,0,0,462848,9f03acfe8894418c6e7ec84000d718599ed22179,8,3,1,1,9414,zhongshengping,ZhongShengping,"Set debug to true

In order to better view log error messages, set log debug to true.

Change-Id: Iff4c463e2eafa520415b5909750db6474eb23142
"
openstack%2Fpuppet-zaqar~master~I7939bb8992afffa6fa188907140d737fecbe573c,openstack/puppet-zaqar,master,fix_debug,I7939bb8992afffa6fa188907140d737fecbe573c,Set debug to true,MERGED,2017-05-05 07:57:59.000000000,2017-05-08 09:02:49.000000000,2017-05-08 09:02:49.000000000,6,0,0,462857,d932684889bd0c18b8b002806a6d50272839abdc,7,3,1,2,9414,zhongshengping,ZhongShengping,"Set debug to true

In order to better view log error messages, set log debug to true.

Change-Id: I7939bb8992afffa6fa188907140d737fecbe573c
"
openstack%2Fpuppet-cinder~master~Id92cfd4190de8687d4731cf301f2df0bde1ba7d9,openstack/puppet-cinder,master,bug/1688332,Id92cfd4190de8687d4731cf301f2df0bde1ba7d9,"Add support for Cinder ""NAS secure"" driver params",MERGED,2017-05-04 16:24:34.000000000,2017-05-08 09:02:44.000000000,2017-05-08 09:02:44.000000000,88,31,0,462663,02e29ba67dbeceac3d9027686e86fbf9aa3ac51b,12,4,2,5,21129,Alan Bishop,ASBishop,"Add support for Cinder ""NAS secure"" driver params

Add ability to set Cinder's nas_secure_file_operations and
nas_secure_file_permissions driver parameters. Two sets of identically
named parameters are implemented by Cinder's NFS and NetApp back end
drivers.

The ability to control these parameters is crucial for supporting deployments
that require non-default values.

Partial-Bug: #1688332
Change-Id: Id92cfd4190de8687d4731cf301f2df0bde1ba7d9
"
