id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Ftripleo-heat-templates~master~I1bc28a4768d5d6857a0504ca1f77dd71259570b8,openstack/tripleo-heat-templates,master,cisco-ml2-allnodes4,I1bc28a4768d5d6857a0504ca1f77dd71259570b8,Enable Cisco Nexus and UCSM plugins,MERGED,2015-07-06 14:56:15.000000000,2015-09-16 09:20:44.000000000,2015-09-16 09:20:43.000000000,184,0,34,198754,773324a6d05f1fb8877adf95a47e7a3d1619d099,107,10,15,5,6698,Robert Pothier,rpothier,"Enable Cisco Nexus and UCSM plugins

This enables support for the Cisco UCS Manager and Cisco
Nexus plugins

Change-Id: I1bc28a4768d5d6857a0504ca1f77dd71259570b8
"
openstack%2Ffuel-web~master~I7272eb81fa54d914915ef45a0be777afa4b9d793,openstack/fuel-web,master,bug/1495536,I7272eb81fa54d914915ef45a0be777afa4b9d793,[Intern] Casper tests replaced with Intern,MERGED,2015-09-11 10:32:49.000000000,2015-09-16 09:20:33.000000000,2015-09-15 20:37:02.000000000,2,2620,0,222563,4087edc05abd594865ba4ed43c7c1941cbfaa924,63,5,8,12,15315,Nick Bogdanov,nbogdanov,"[Intern] Casper tests replaced with Intern

Intern-based test suites are quite complete and stable and
should be used instead of outdated CasperJS-based suites.

Related to blueprint ui-functional-tests-with-intern
Partial-Bug: #1495536

Change-Id: I7272eb81fa54d914915ef45a0be777afa4b9d793
"
openstack%2Ftempest-lib~master~Ifa45e5f29b2f8d4b0a820a763713e5a83426997a,openstack/tempest-lib,master,service-client-migrations,Ifa45e5f29b2f8d4b0a820a763713e5a83426997a,"Migrated agents_client.py, test_agents_client.py, agents.py from tempest",MERGED,2015-09-14 20:29:04.000000000,2015-09-16 09:20:25.000000000,2015-09-16 09:20:24.000000000,263,0,0,223286,93528c1318d2a9b68586da7c6f61d06765628ac2,17,3,7,10,6167,Ken'ichi Ohmichi,oomichi,"Migrated agents_client.py, test_agents_client.py, agents.py from tempest

This migrates the above files from tempest. This includes tempest commits:
 * api_schema/../agents.py          : Ica929c402a3d042ae751302384e68853eb28b405
 * services/compute/agents_client.py: I65c60ab85945e66bd696ec4d89ad73cc4f7f2004
 * tests/../test_agents_client.py   : I3ad6761651cec5e66012d08e6b63322f53286a5c
 * tests/services/compute/base.py   : Ifc2eb17bbe4f2e658f657760510bdc08e3d60251

to see the commit history for these files refer to the above sha1s in the tempest repository

Change-Id: Ifa45e5f29b2f8d4b0a820a763713e5a83426997a
"
openstack%2Fcongress~stable%2Fliberty~I92cd7e4c742930f43955a5bf531747ecc5bdc91d,openstack/congress,stable/liberty,,I92cd7e4c742930f43955a5bf531747ecc5bdc91d,Fix mis-match of example quoted and description,MERGED,2015-09-15 12:37:28.000000000,2015-09-16 09:20:05.000000000,2015-09-16 09:20:03.000000000,4,4,0,223564,35fe2a738b1ad38e4915a3291d43140b682db232,7,4,1,1,8215,Tim Hinrichs,thinrich,"Fix mis-match of example quoted and description

Prefered using neutron_test as datasource vs. neutron.

Closes-Bug: #1494935

Change-Id: I92cd7e4c742930f43955a5bf531747ecc5bdc91d
"
openstack%2Fkeystone~stable%2Fkilo~Id1ec725fd89cd32260b7be4eead24a0fc84abfe1,openstack/keystone,stable/kilo,bug/1475762,Id1ec725fd89cd32260b7be4eead24a0fc84abfe1,Maintain the expiry of v2 fernet tokens,MERGED,2015-08-19 14:26:10.000000000,2015-09-16 09:19:42.000000000,2015-09-16 09:19:40.000000000,46,1,0,214641,8bd9b221807ffbce2a52861f14ecf503fdc644a6,16,11,1,2,4,Dolph Mathews,dolph,"Maintain the expiry of v2 fernet tokens

The v2 fernet provider didn't carry the expiration of a token from it's
parent token when handling a rescope. This means that a rescope of fernet
tokens could extend the session indefinitely.

Change-Id: Id1ec725fd89cd32260b7be4eead24a0fc84abfe1
closes-bug: #1469563
(cherry picked from commit e641c40b680bd4b68b5e319831c47473e6f7754e)
"
openstack%2Fmurano-dashboard~master~I0774593e49669e9814794dfae6ad9cd91851391e,openstack/murano-dashboard,master,,I0774593e49669e9814794dfae6ad9cd91851391e,WIP,ABANDONED,2015-09-15 13:36:10.000000000,2015-09-16 09:11:49.000000000,,0,0,0,223588,08ea3b45d54379a2769a6b37c0b119db16ad6230,5,2,1,1,15168,Kirill Zaitsev,kzaitsev,"WIP

Change-Id: I0774593e49669e9814794dfae6ad9cd91851391e
"
openstack%2Ffuel-web~master~I0ff309e4c77fb3a70356d81346e2b58af937d7ea,openstack/fuel-web,master,fix-intern-tests,I0ff309e4c77fb3a70356d81346e2b58af937d7ea,Slight changes to Intern tests,MERGED,2015-09-16 08:12:00.000000000,2015-09-16 09:10:43.000000000,2015-09-16 08:58:52.000000000,12,50,0,223958,20d72c1ce24687c7edb195ae890ad7a827c1d52c,15,5,1,9,8766,Julia Aranovich,CesarSar,"Slight changes to Intern tests

* deleted cluster removal from teardown callback
* dashboard specific assert moved to common.js

Change-Id: I0ff309e4c77fb3a70356d81346e2b58af937d7ea
"
openstack%2Frally~master~I8a4f85bb62ae2a44be0a25d9a8327fd1ee48336b,openstack/rally,master,list_vips,I8a4f85bb62ae2a44be0a25d9a8327fd1ee48336b,Add Neutron LoadBalancer v1 create and list vips,MERGED,2015-06-19 13:06:56.000000000,2015-09-16 09:03:32.000000000,2015-09-16 09:03:30.000000000,222,0,67,193527,7705cdf95c6f6418796df678f2bce4d5f44f5697,186,15,42,10,14884,Kiran Ranganath,kiran,"Add Neutron LoadBalancer v1 create and list vips

Enable benchmarking of the Neutron LoadBalancer v1
lb-vip-create and lb-vip-list APIs. Due to the
different API scheme and confusing naming conventions
in Neutron (LB is v1 API and LBaaS for v2 API) the
appropriate code is explicitly marked with 'v1'
since this only implements the API v1 benchmarking.

Change-Id: I8a4f85bb62ae2a44be0a25d9a8327fd1ee48336b
"
openstack%2Fapi-site~master~I31d331f0ea0043b3d6409ab76177897e15b2ce33,openstack/api-site,master,bug/1331917,I31d331f0ea0043b3d6409ab76177897e15b2ce33,Add correct response codes for image operations,MERGED,2015-09-06 15:44:36.000000000,2015-09-16 09:03:13.000000000,2015-09-16 09:03:11.000000000,44,39,1,220828,d6e481d809760669803df4f0fe27cbebdd6a7a54,12,7,2,2,2448,Diane Fleming,diane-fleming,"Add correct response codes for image operations

Change-Id: I31d331f0ea0043b3d6409ab76177897e15b2ce33
Closes-Bug: #1331917
"
openstack%2Fnova~master~Id8c46cd5c20cbde2e9bf42a8af65f843895e19ed,openstack/nova,master,bug/1439819,Id8c46cd5c20cbde2e9bf42a8af65f843895e19ed,Remove unused root_metadata method of BlockDeviceMappingList,MERGED,2015-08-13 04:58:38.000000000,2015-09-16 09:00:02.000000000,2015-09-16 08:59:58.000000000,0,61,4,212324,62b2315d2b4d41caa8b03dac9383dc6c81042786,79,21,3,2,10224,Feodor Tersin,ftersin,"Remove unused root_metadata method of BlockDeviceMappingList

root_metadata method is no longer used, since
I067f66356a5ebd738add1591a0069d8049f35c24 changed the only place which
used it to do not do that.

The additional reasons to remove it are:
- it shouldn't be used with an instance bmds, because it's preferred to
get metadata from instance system metadata (see commit message of
I067f66356a5ebd738add1591a0069d8049f35c24);
- it doesn't look to work well with an arbitrary bdm list.

Related-Bug: #1439819
Change-Id: Id8c46cd5c20cbde2e9bf42a8af65f843895e19ed
"
