id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fnova~stable%2Fnewton~Ia3b4288691b392d56324e9d13c92e8e0b0d81e76,openstack/nova,stable/newton,bug/1645464,Ia3b4288691b392d56324e9d13c92e8e0b0d81e76,Pre-load info_cache when handling external events and handle NotFound,MERGED,2017-02-01 14:25:30.000000000,2017-03-01 09:22:13.000000000,2017-03-01 09:22:13.000000000,29,11,0,427732,d70d02f4af78ec9026cf172b8bcd11b7c451f17c,14,6,1,3,6873,Matt Riedemann,mriedem,"Pre-load info_cache when handling external events and handle NotFound

Before change a5b920a197c70d2ae08a1e1335d979857f923b4f we'd join the
info_cache column when getting the instance in the API. Without
joining the info_cache column when getting the instance, that has
to be lazy-loaded on the compute when processing an external
neutron event, like network-vif-deleted. So this change pre-loads
the info_cache in the API again as an optimization.

There is also a race to contend with here when deleting an instance.
Neutron can send the network-vif-deleted event after we've already
marked the instance as deleted in the database, at which point
lazy-loading info_cache (or updating InstanceInfoCache for that
matter), can result in an Instance(InfoCache)NotFound error, so this
change handles that also.

Change-Id: Ia3b4288691b392d56324e9d13c92e8e0b0d81e76
Closes-Bug: #1645464
(cherry picked from commit 4fce45f83bd510202fd1cbcdb7694361c41e9400)
"
openstack%2Fironic-ui~stable%2Focata~I20671a4f60728f74e3bfb41a9b022cd1baa10fb2,openstack/ironic-ui,stable/ocata,correct-doc,I20671a4f60728f74e3bfb41a9b022cd1baa10fb2,Correct horizon dir in installation doc,MERGED,2017-02-14 02:18:22.000000000,2017-03-01 09:19:08.000000000,2017-03-01 09:19:08.000000000,1,1,0,433397,585a823fff9411f6d9f04a41e40dcaa1395746bb,9,3,1,1,6610,Zhenguo Niu,niu-zglinux,"Correct horizon dir in installation doc

Change-Id: I20671a4f60728f74e3bfb41a9b022cd1baa10fb2
(cherry picked from commit c1560dea649d08dbc3ed0975abfd9158c5771f62)
"
openstack%2Fkolla~master~Icad1cd915b6a9c2975b417bc1b12d39bf91a914d,openstack/kolla,master,to-merge/multiarch-and-arm64-containers,Icad1cd915b6a9c2975b417bc1b12d39bf91a914d,elasticsearch: handle aarch64 and ppc64le architectures,ABANDONED,2017-02-16 10:58:17.000000000,2017-03-01 09:17:12.000000000,,18,3,1,434809,a4ef2c011022007a3bee5bb48d936c93ee2472f3,12,2,5,1,24072,Marcin Juszkiewicz,hrw,"elasticsearch: handle aarch64 and ppc64le architectures

Partially-Implements: multiarch-and-arm64-containers

Change-Id: Icad1cd915b6a9c2975b417bc1b12d39bf91a914d
Signed-off-by: Marcin Juszkiewicz <marcin.juszkiewicz@linaro.org>
"
openstack%2Fopenstack-ansible-os_cinder~master~I8dc9d61fba42bd58d5d84dd3293e95a6ff4ab768,openstack/openstack-ansible-os_cinder,master,default_cinder_backends,I8dc9d61fba42bd58d5d84dd3293e95a6ff4ab768,Provide empty default for cinder_backends,MERGED,2017-02-27 17:57:08.000000000,2017-03-01 09:07:17.000000000,2017-03-01 06:04:10.000000000,1,1,0,438647,e4be065724d54488fa0be056d27d545853634ceb,14,3,1,1,14805,Jimmy McCrory,jimmy-mccrory,"Provide empty default for cinder_backends

In the 'Create nfs shares export file' task, default cinder_backends to
an empty dict to avoid fatal errors when looping through an undefined
var.

Change-Id: I8dc9d61fba42bd58d5d84dd3293e95a6ff4ab768
"
openstack%2Fneutron~master~Ic22977afd8447cee92c0065c8979c01b33200eba,openstack/neutron,master,bug/1648129,Ic22977afd8447cee92c0065c8979c01b33200eba,Update TrunkPortValidator.validate() rules,ABANDONED,2016-12-12 12:57:10.000000000,2017-03-01 08:56:23.000000000,,73,7,19,409778,868098923c6653de0db6df42cac5d5772fb71910,37,17,3,2,14525,Vasyl Saienko,vsaienko,"Update TrunkPortValidator.validate() rules

Some hardware switches doesn't support properly or not support at all
VLAN translation. It prohibits using Neutron trunks functionality
with baremetal (Ironic) when such devices are installed as ToR switches.

This patch updates TrunkPortValidator.validate() method to allow
inherit segmentation_id and segmentation_type from subports network
data in case of VLAN network only when port vnic_type is baremetal
and they not provided by user.
For other network_types than VLAN and other vnic_types segmentation_id
and segmentation_type still need to be set explicitly by user and
requires VLAN mapping support on hardware side.

Change-Id: Ic22977afd8447cee92c0065c8979c01b33200eba
Closes-Bug: #1648129
"
openstack%2Ftripleo-common~stable%2Fnewton~Ib7c10f2dbd692494bd1990c3a2988308096743e7,openstack/tripleo-common,stable/newton,bug/1649284,Ib7c10f2dbd692494bd1990c3a2988308096743e7,Remove remaining vendor plugins from default image YAML,MERGED,2017-01-23 14:33:57.000000000,2017-03-01 08:53:23.000000000,2017-01-26 15:56:28.000000000,0,5,0,424152,d9efb1f3311e3b8655cec335193c0f15e63c1ab9,31,6,3,1,10022,Gabriele Cerami,panda,"Remove remaining vendor plugins from default image YAML

Trunk is again broken by a vendor plugin not keeping up with
deprecations in neutron. This time it is the bigswitch plugin
that is using code from neutron that was moved to neutron-lib.

There is not really any reason to have these vendor plugins
installed in the default YAML. If the vendor wants to build images
for TripleO in their own CI, it is simply a matter of passing an
extra yaml with the packages key.

Change-Id: Ib7c10f2dbd692494bd1990c3a2988308096743e7
Closes-Bug: 1649284
(cherry picked from commit ec78e9d84d13de60b54368dd751a338d8c9af73b)
Related-Bug: 1658645"
openstack%2Fpython-novaclient~master~Ic59bc740701c676ff1758d5739c617d4ca570645,openstack/python-novaclient,master,bug/1668743,Ic59bc740701c676ff1758d5739c617d4ca570645,Deperecate cell_name cli arg for migration-list,ABANDONED,2017-02-28 20:50:10.000000000,2017-03-01 08:50:27.000000000,,4,1,1,439147,3d540f460c8c69b339e4c80eb013bd258fb709b1,6,5,1,1,14819,Timofey Durakov,tdurakov,"Deperecate cell_name cli arg for migration-list

This patch adds deprecation warning for usage of
cell_name argument in migration_list command.

Change-Id: Ic59bc740701c676ff1758d5739c617d4ca570645
Related-bug: #1668743
"
openstack%2Fopenstack-ansible~master~I521b8b8a7a2b051334afca13fa8d58a9cb56a2ae,openstack/openstack-ansible,master,rdo-package,I521b8b8a7a2b051334afca13fa8d58a9cb56a2ae,Install rdo package,MERGED,2017-02-28 14:56:41.000000000,2017-03-01 08:49:23.000000000,2017-03-01 04:07:32.000000000,6,4,2,438990,e74eca2d9f65fe4116905987032e7f2e1fe1f5e4,23,5,4,3,13095,Marc Gariépy,mgariepy,"Install rdo package

Install rdo package instead of centos-release-openstack-newton.

Change-Id: I521b8b8a7a2b051334afca13fa8d58a9cb56a2ae
"
openstack%2Fopenstack-ansible-lxc_container_create~master~Id391c3ba245c53e1d82d7eb57187cbf1a952d6cf,openstack/openstack-ansible-lxc_container_create,master,,Id391c3ba245c53e1d82d7eb57187cbf1a952d6cf,Allow container creation based on variant property,MERGED,2017-02-27 11:34:19.000000000,2017-03-01 08:48:36.000000000,2017-03-01 05:49:47.000000000,3,1,0,438449,d9ec5de2d1c1acf7d82230d20e25903583b28b8c,14,4,2,1,6816,Jesse Pretorius,jesse-pretorius,"Allow container creation based on variant property

Currently the variant used for container creation is a
universal override. This patch allows the use of an
inventory property to set the variant, allowing per
container overrides of the variant.

Also, a new variable is created which allows any
arbitrary additional options to be given to the creation
process, allowing other lxc-create options to be passed
in.

Change-Id: Id391c3ba245c53e1d82d7eb57187cbf1a952d6cf
"
openstack%2Fsenlin~master~I6cf4b6d1e3e1c1ce21495ee6dd7ab9ba932bcdf6,openstack/senlin,master,sen/v01,I6cf4b6d1e3e1c1ce21495ee6dd7ab9ba932bcdf6,Change 'adanced' to 'advanced',MERGED,2017-03-01 07:42:44.000000000,2017-03-01 08:36:45.000000000,2017-03-01 08:36:45.000000000,3,3,0,439434,a78289eb8807c9a7d4dd71efc536f3c2059a5f5a,7,3,1,1,25254,Nguyen Van Trung,trungnv,"Change 'adanced' to 'advanced'

Change-Id: I6cf4b6d1e3e1c1ce21495ee6dd7ab9ba932bcdf6
"
